Ra, Rb
0.731933, 0.135271
0.733388, 0.135406
0.734843, 0.135540
0.736298, 0.135674
0.737753, 0.135808
0.739208, 0.135942
0.740664, 0.136076
0.742119, 0.136209
0.743574, 0.136343
0.745029, 0.136476
0.746484, 0.136609
0.747939, 0.136742
0.749394, 0.136875
0.750850, 0.137008
0.752305, 0.137141
0.753760, 0.137273
0.755215, 0.137406
0.756670, 0.137538
0.758125, 0.137670
0.759580, 0.137802
0.761035, 0.137934
0.762491, 0.138066
0.763946, 0.138198
0.765401, 0.138329
0.766856, 0.138461
0.768311, 0.138592
0.769766, 0.138723
0.771221, 0.138854
0.772677, 0.138985
0.774132, 0.139116
0.775587, 0.139247
0.777042, 0.139377
0.778497, 0.139508
0.779952, 0.139638
0.781407, 0.139768
0.782863, 0.139898
0.784318, 0.140028
0.785773, 0.140158
0.787228, 0.140288
0.788683, 0.140418
0.790138, 0.140547
0.791593, 0.140676
0.793048, 0.140806
0.794504, 0.140935
0.795959, 0.141064
0.797414, 0.141193
0.798869, 0.141321
0.800324, 0.141450
0.801779, 0.141579
0.803234, 0.141707
0.804690, 0.141835
0.806145, 0.141963
0.807600, 0.142092
0.809055, 0.142219
0.810510, 0.142347
0.811965, 0.142475
0.813420, 0.142603
0.814875, 0.142730
0.816331, 0.142857
0.817786, 0.142985
0.819241, 0.143112
0.820696, 0.143239
0.822151, 0.143366
0.823606, 0.143493
0.825061, 0.143619
0.826517, 0.143746
0.827972, 0.143872
0.829427, 0.143999
0.830882, 0.144125
0.832337, 0.144251
0.833792, 0.144377
0.835247, 0.144503
0.836702, 0.144629
0.838158, 0.144755
0.839613, 0.144880
0.841068, 0.145006
0.842523, 0.145131
0.843978, 0.145257
0.845433, 0.145382
0.846888, 0.145507
0.848344, 0.145632
0.849799, 0.145757
0.851254, 0.145881
0.852709, 0.146006
0.854164, 0.146130
0.855619, 0.146255
0.857074, 0.146379
0.858530, 0.146503
0.859985, 0.146627
0.861440, 0.146751
0.862895, 0.146875
0.864350, 0.146999
0.865805, 0.147123
0.867260, 0.147246
0.868715, 0.147370
0.870171, 0.147493
0.871626, 0.147617
0.873081, 0.147740
0.874536, 0.147863
0.875991, 0.147986
0.877446, 0.148109
0.878901, 0.148231
0.880357, 0.148354
0.881812, 0.148477
0.883267, 0.148599
0.884722, 0.148721
0.886177, 0.148844
0.887632, 0.148966
0.889087, 0.149088
0.890542, 0.149210
0.891998, 0.149332
0.893453, 0.149453
0.894908, 0.149575
0.896363, 0.149697
0.897818, 0.149818
0.899273, 0.149939
0.900728, 0.150061
0.902184, 0.150182
0.903639, 0.150303
0.905094, 0.150424
0.906549, 0.150545
0.908004, 0.150666
0.909459, 0.150786
0.910914, 0.150907
0.912370, 0.151027
0.913825, 0.151148
0.915280, 0.151268
0.916735, 0.151388
0.918190, 0.151508
0.919645, 0.151628
0.921100, 0.151748
0.922555, 0.151868
0.924011, 0.151988
0.925466, 0.152107
0.926921, 0.152227
0.928376, 0.152346
0.929831, 0.152466
0.931286, 0.152585
0.932741, 0.152704
0.934197, 0.152823
0.935652, 0.152942
0.937107, 0.153061
0.938562, 0.153180
0.940017, 0.153298
0.941472, 0.153417
0.942927, 0.153536
0.944382, 0.153654
0.945838, 0.153772
0.947293, 0.153891
0.948748, 0.154009
0.950203, 0.154127
0.951658, 0.154245
0.953113, 0.154363
0.954568, 0.154480
0.956024, 0.154598
0.957479, 0.154716
0.958934, 0.154833
0.960389, 0.154951
0.961844, 0.155068
0.963299, 0.155185
0.964754, 0.155302
0.966209, 0.155420
0.967665, 0.155537
0.969120, 0.155653
0.970575, 0.155770
0.972030, 0.155887
0.973485, 0.156004
0.974940, 0.156120
0.976395, 0.156237
0.977851, 0.156353
0.979306, 0.156469
0.980761, 0.156586
0.982216, 0.156702
0.983671, 0.156818
0.985126, 0.156934
0.986581, 0.157049
0.988037, 0.157165
0.989492, 0.157281
0.990947, 0.157397
0.992402, 0.157512
0.993857, 0.157627
0.995312, 0.157743
0.996767, 0.157858
0.998222, 0.157973
0.999678, 0.158088
1.001133, 0.158203
1.002588, 0.158318
1.004043, 0.158433
1.005498, 0.158548
1.006953, 0.158663
1.008408, 0.158777
1.009864, 0.158892
1.011319, 0.159006
1.012774, 0.159121
1.014229, 0.159235
1.015684, 0.159349
1.017139, 0.159463
1.018594, 0.159577
1.020049, 0.159691
1.021505, 0.159805
1.022960, 0.159919
1.024415, 0.160032
1.025870, 0.160146
1.027325, 0.160260
1.028780, 0.160373
1.030235, 0.160486
1.031691, 0.160600
1.033146, 0.160713
1.034601, 0.160826
1.036056, 0.160939
1.037511, 0.161052
1.038966, 0.161165
1.040421, 0.161278
1.041877, 0.161391
1.043332, 0.161503
1.044787, 0.161616
1.046242, 0.161728
1.047697, 0.161841
1.049152, 0.161953
1.050607, 0.162065
1.052062, 0.162178
1.053518, 0.162290
1.054973, 0.162402
1.056428, 0.162514
1.057883, 0.162626
1.059338, 0.162737
1.060793, 0.162849
1.062248, 0.162961
1.063704, 0.163072
1.065159, 0.163184
1.066614, 0.163295
1.068069, 0.163407
1.069524, 0.163518
1.070979, 0.163629
1.072434, 0.163740
1.073889, 0.163851
1.075345, 0.163962
1.076800, 0.164073
1.078255, 0.164184
1.079710, 0.164295
1.081165, 0.164405
1.082620, 0.164516
1.084075, 0.164627
1.085531, 0.164737
1.086986, 0.164847
1.088441, 0.164958
1.089896, 0.165068
1.091351, 0.165178
1.092806, 0.165288
1.094261, 0.165398
1.095716, 0.165508
1.097172, 0.165618
1.098627, 0.165728
1.100082, 0.165837
1.101537, 0.165947
1.102992, 0.166057
1.104447, 0.166166
1.105902, 0.166276
1.107358, 0.166385
1.108813, 0.166494
1.110268, 0.166603
1.111723, 0.166713
1.113178, 0.166822
1.114633, 0.166931
1.116088, 0.167040
1.117544, 0.167148
1.118999, 0.167257
1.120454, 0.167366
1.121909, 0.167475
1.123364, 0.167583
1.124819, 0.167692
1.126274, 0.167800
1.127729, 0.167908
1.129185, 0.168017
1.130640, 0.168125
1.132095, 0.168233
1.133550, 0.168341
1.135005, 0.168449
1.136460, 0.168557
1.137915, 0.168665
1.139371, 0.168773
1.140826, 0.168881
1.142281, 0.168988
1.143736, 0.169096
1.145191, 0.169203
1.146646, 0.169311
1.148101, 0.169418
1.149556, 0.169526
1.151012, 0.169633
1.152467, 0.169740
1.153922, 0.169847
1.155377, 0.169954
1.156832, 0.170061
1.158287, 0.170168
1.159742, 0.170275
1.161198, 0.170382
1.162653, 0.170488
1.164108, 0.170595
1.165563, 0.170702
1.167018, 0.170808
1.168473, 0.170915
1.169928, 0.171021
1.171383, 0.171127
1.172839, 0.171234
1.174294, 0.171340
1.175749, 0.171446
1.177204, 0.171552
1.178659, 0.171658
1.180114, 0.171764
1.181569, 0.171870
1.183025, 0.171976
1.184480, 0.172081
1.185935, 0.172187
1.187390, 0.172293
1.188845, 0.172398
1.190300, 0.172504
1.191755, 0.172609
1.193211, 0.172714
1.194666, 0.172820
1.196121, 0.172925
1.197576, 0.173030
1.199031, 0.173135
1.200486, 0.173240
1.201941, 0.173345
1.203396, 0.173450
1.204852, 0.173555
1.206307, 0.173660
1.207762, 0.173764
1.209217, 0.173869
1.210672, 0.173974
1.212127, 0.174078
1.213582, 0.174183
1.215038, 0.174287
1.216493, 0.174391
1.217948, 0.174496
1.219403, 0.174600
1.220858, 0.174704
1.222313, 0.174808
1.223768, 0.174912
1.225223, 0.175016
1.226679, 0.175120
1.228134, 0.175224
1.229589, 0.175327
1.231044, 0.175431
1.232499, 0.175535
1.233954, 0.175638
1.235409, 0.175742
1.236865, 0.175845
1.238320, 0.175949
1.239775, 0.176052
1.241230, 0.176155
1.242685, 0.176259
1.244140, 0.176362
1.245595, 0.176465
1.247051, 0.176568
1.248506, 0.176671
1.249961, 0.176774
1.251416, 0.176877
1.252871, 0.176980
1.254326, 0.177082
1.255781, 0.177185
1.257236, 0.177288
1.258692, 0.177390
1.260147, 0.177493
1.261602, 0.177595
1.263057, 0.177698
1.264512, 0.177800
1.265967, 0.177902
