rx, ry, vx, vy
-1.267736, -5.181395, -0.126774, -0.518140
18.355181, -17.210339, 1.066028, -1.682068
3.169440, 24.713675, 1.020931, 1.374495
1.544567, 4.093684, 1.099572, 0.352569
-5.189382, -15.671998, -0.446291, -0.162562
-14.958724, 4.857878, -0.500361, -0.511930
4.284409, -32.998724, 0.712030, -2.013772
-13.257291, -2.940562, -1.847359, 0.493130
1.174419, 15.931785, 0.033419, 0.985148
2.700986, -15.001506, -0.412248, -1.011539
-32.354389, 12.872508, -2.174916, 0.646655
8.638019, -4.719352, 0.459042, -0.150727
1.850036, 13.757622, -0.179105, 0.108938
-19.136305, -1.837714, -0.628971, 0.028516
-10.018420, 10.080101, -0.219808, 0.867298
5.346794, 13.958181, -0.657047, 0.323368
3.615162, 12.497547, 0.764466, 2.037894
16.302313, -9.559688, 1.575029, 0.092314
-2.170992, -21.473996, -0.283925, -1.524713
1.208608, -3.608096, 0.398565, -0.153738
-2.551356, 7.547818, 1.046227, 0.448972
20.937208, -0.777691, 1.225873, 0.968439
-15.608145, 8.085508, -1.586748, -0.170141
-2.140243, -7.109797, -0.987584, -1.188999
-12.268506, -22.528189, -1.515048, -1.536301
-2.582986, 3.885424, 0.570941, 0.656463
-1.836047, 3.022664, -1.850509, 0.338500
21.868508, 6.755850, 0.784386, 0.066124
12.062605, 13.638946, 0.374621, 0.028335
10.254666, -4.712956, 0.009057, -1.211542
1.813385, 10.562213, -1.111293, 0.708647
19.725959, 14.569014, 2.341554, 0.414515
-22.822257, 9.317432, -0.976857, -0.135797
-20.236329, -13.098111, -0.665426, -0.293669
18.522590, 14.832151, 0.601463, 1.363652
26.896678, 1.940512, 2.106408, -0.614649
-17.491243, 13.578955, -0.945415, 1.438397
12.719217, -10.347191, 0.441504, 0.157201
-0.141030, 3.383027, 0.396296, -0.257524
-0.747413, -20.769161, 0.088270, -0.761762
-1.362067, 7.177747, -0.927559, -0.152779
7.691761, -16.645493, 1.450446, -0.484497
3.505688, 2.463814, 1.125946, -0.669009
-3.545792, -16.897280, -0.011961, -1.733805
10.392207, 16.020526, -0.168807, 1.455387
6.930352, -4.810576, 0.032798, -0.477934
-6.420691, -4.556206, -0.140944, -0.277424
14.186594, 4.726683, 1.651450, 0.517294
1.879396, -5.424844, -1.170489, 0.125264
12.993977, 4.661869, 1.129370, -0.665223
9.155875, -11.048391, 1.565935, -0.650576
-18.029381, -8.674956, -0.450318, -0.204895
10.414358, -0.255993, -0.239013, 0.483823
1.977375, 13.740585, -0.749109, 0.093311
8.481219, 2.037124, -0.473513, -0.179232
17.850306, -17.477107, 0.888476, -0.450561
13.618715, 0.341642, 0.634162, 0.236808
-11.215139, -0.423165, 0.013506, 0.313424
-20.095800, 11.474659, -0.693591, -0.177611
-2.706859, -0.054051, 0.599263, 0.755397
7.808215, 12.863870, 0.218585, 1.102081
-4.996617, -2.478264, -0.938510, 0.291825
1.169936, -5.944697, -0.348771, 0.359560
-4.211380, 2.996311, -0.604089, -0.857930
-1.581770, 4.073320, 0.214766, 0.927391
1.538494, 13.968825, -0.708302, 0.717984
6.422912, -3.328012, 0.294148, 0.671463
18.076229, -14.547936, 0.757151, -1.221831
9.618777, 13.401016, -0.054750, 0.384695
-4.140052, 5.644936, -0.543531, 0.334750
-20.716009, -21.721373, -0.729375, -1.711493
-19.070264, -15.391074, -0.787535, -0.288053
0.978676, 7.052030, -0.084416, 0.251185
-3.266947, -13.768931, 0.580217, -0.113792
3.660825, 10.683585, 0.595177, 1.468621
1.078875, -12.897363, -1.117434, -0.407366
-9.618804, 10.160136, 0.346471, 0.825381
7.769186, -7.100749, -0.498403, 0.312123
2.958928, -19.598468, -0.589853, -1.729571
-9.136495, 1.886526, -0.067595, 0.825814
