rx, ry, vx, vy
-1.140962, -4.663256, -0.126774, -0.518140
17.289153, -15.528271, 1.066028, -1.682068
2.148509, 23.339179, 1.020931, 1.374495
0.444995, 3.741115, 1.099572, 0.352569
-4.743092, -15.509436, -0.446291, -0.162562
-14.458363, 5.369808, -0.500361, -0.511930
3.572379, -30.984952, 0.712030, -2.013772
-11.409932, -3.433692, -1.847359, 0.493130
1.141000, 14.946636, 0.033419, 0.985148
3.113234, -13.989966, -0.412248, -1.011539
-30.179473, 12.225853, -2.174916, 0.646655
8.178977, -4.568625, 0.459042, -0.150727
2.029142, 13.648684, -0.179105, 0.108938
-18.507333, -1.866230, -0.628971, 0.028516
-9.798613, 9.212803, -0.219808, 0.867298
5.996561, 13.628470, -0.648823, 0.330550
2.857976, 10.465996, 0.756243, 2.030712
14.727284, -9.652002, 1.575029, 0.092314
-1.887067, -19.949282, -0.283925, -1.524713
0.810043, -3.454358, 0.398565, -0.153738
-3.597583, 7.098847, 1.046227, 0.448972
19.711335, -1.746131, 1.225873, 0.968439
-14.021398, 8.255649, -1.586748, -0.170141
-1.152659, -5.920798, -0.987584, -1.188999
-10.753459, -20.991888, -1.515048, -1.536301
-2.629812, 2.888203, -0.182830, 1.075641
-0.509654, 3.024922, -1.096738, -0.080678
21.084122, 6.689725, 0.784386, 0.066124
11.687984, 13.610611, 0.374621, 0.028335
10.245609, -3.501414, 0.009057, -1.211542
2.924678, 9.853567, -1.111293, 0.708647
17.384405, 14.154499, 2.341554, 0.414515
-21.845400, 9.453229, -0.976857, -0.135797
-19.570903, -12.804442, -0.665426, -0.293669
17.921127, 13.468498, 0.601463, 1.363652
24.790270, 2.555162, 2.106408, -0.614649
-16.545828, 12.140558, -0.945415, 1.438397
12.277713, -10.504392, 0.441504, 0.157201
-0.537325, 3.640551, 0.396296, -0.257524
-0.835683, -20.007399, 0.088270, -0.761762
-0.434508, 7.330526, -0.927559, -0.152779
6.241315, -16.160996, 1.450446, -0.484497
2.379742, 3.132823, 1.125946, -0.669009
-3.533831, -15.163475, -0.011961, -1.733805
10.561014, 14.565140, -0.168807, 1.455387
6.897554, -4.332642, 0.032798, -0.477934
-6.279747, -4.278782, -0.140944, -0.277424
12.535143, 4.209389, 1.651450, 0.517294
3.049885, -5.550108, -1.170489, 0.125264
11.864606, 5.327091, 1.129370, -0.665223
7.589940, -10.397815, 1.565935, -0.650576
-17.579063, -8.470061, -0.450318, -0.204895
10.653371, -0.739815, -0.239013, 0.483823
2.726484, 13.647274, -0.749109, 0.093311
8.954732, 2.216357, -0.473513, -0.179232
16.961831, -17.026546, 0.888476, -0.450561
12.984552, 0.104834, 0.634162, 0.236808
-11.228645, -0.736589, 0.013506, 0.313424
-19.402210, 11.652271, -0.693591, -0.177611
-3.306122, -0.809448, 0.599263, 0.755397
7.589630, 11.761789, 0.218585, 1.102081
-4.058107, -2.770089, -0.938510, 0.291825
1.518707, -6.304258, -0.348771, 0.359560
-3.591451, 3.855072, -0.655703, -0.852846
-1.812376, 3.145099, 0.266379, 0.922307
2.246796, 13.250841, -0.708302, 0.717984
6.128764, -3.999475, 0.294148, 0.671463
17.319078, -13.326105, 0.757151, -1.221831
9.673527, 13.016321, -0.054750, 0.384695
-3.596521, 5.310186, -0.543531, 0.334750
-19.986634, -20.009880, -0.729375, -1.711493
-18.282729, -15.103021, -0.787535, -0.288053
1.063092, 6.800845, -0.084416, 0.251185
-3.847164, -13.655139, 0.580217, -0.113792
3.065648, 9.214963, 0.595177, 1.468621
2.196308, -12.489997, -1.117434, -0.407366
-9.965274, 9.334755, 0.346471, 0.825381
8.267589, -7.412872, -0.498403, 0.312123
3.548782, -17.868898, -0.589853, -1.729571
-9.068899, 1.060712, -0.067595, 0.825814
