rx, ry, vx, vy
-0.507094, -2.072558, -0.126774, -0.518140
11.959016, -7.117932, 1.066028, -1.682068
-2.956149, 16.466703, 1.020931, 1.374495
-5.052864, 1.978271, 1.099572, 0.352569
-2.511639, -14.696623, -0.446291, -0.162562
-11.956556, 7.929458, -0.500361, -0.511930
0.012230, -20.916093, 0.712030, -2.013772
-2.173137, -5.899341, -1.847359, 0.493130
0.973906, 10.020894, 0.033419, 0.985148
5.174472, -8.932269, -0.412248, -1.011539
-19.304893, 8.992579, -2.174916, 0.646655
5.883767, -3.814991, 0.459042, -0.150727
2.924669, 13.103993, -0.179105, 0.108938
-15.362478, -2.008810, -0.628971, 0.028516
-8.699575, 4.876311, -0.219808, 0.867298
9.240677, 11.975720, -0.648823, 0.330550
-0.923237, 0.312434, 0.756243, 2.030712
6.852139, -10.113572, 1.575029, 0.092314
-0.467444, -12.325716, -0.283925, -1.524713
-1.182781, -2.685669, 0.398565, -0.153738
-8.828718, 4.853988, 1.046227, 0.448972
13.581971, -6.588328, 1.225873, 0.968439
-6.087660, 9.106353, -1.586748, -0.170141
3.785260, 0.024196, -0.987584, -1.188999
-3.178221, -13.310385, -1.515048, -1.536301
-1.550427, -2.461727, -0.217600, 1.069572
4.808800, 3.400036, -1.061968, -0.074609
17.162194, 6.359104, 0.784386, 0.066124
9.814878, 13.468934, 0.374621, 0.028335
10.200322, 2.556294, 0.009057, -1.211542
8.481143, 6.310332, -1.111293, 0.708647
5.676633, 12.081924, 2.341554, 0.414515
-16.961115, 10.132217, -0.976857, -0.135797
-16.243775, -11.336099, -0.665426, -0.293669
14.900094, 6.547112, 0.522287, 1.551127
14.271949, 5.731532, 2.185584, -0.802124
-11.818754, 4.948575, -0.945415, 1.438397
10.070194, -11.290399, 0.441504, 0.157201
-2.518803, 4.928170, 0.396296, -0.257524
-1.277034, -16.198590, 0.088270, -0.761762
4.203285, 8.094420, -0.927559, -0.152779
-1.010918, -13.738509, 1.450446, -0.484497
-3.249988, 6.477871, 1.125946, -0.669009
-3.474026, -6.494452, -0.011961, -1.733805
11.405047, 7.288207, -0.168807, 1.455387
6.733564, -1.942973, 0.032798, -0.477934
-5.575029, -2.891661, -0.140944, -0.277424
4.277891, 1.622918, 1.651450, 0.517294
8.902331, -6.176430, -1.170489, 0.125264
6.217756, 8.653204, 1.129370, -0.665223
-0.239735, -7.144936, 1.565935, -0.650576
-15.327471, -7.445584, -0.450318, -0.204895
11.848435, -3.158930, -0.239013, 0.483823
6.472031, 13.180717, -0.749109, 0.093311
11.322297, 3.112519, -0.473513, -0.179232
12.519453, -14.773739, 0.888476, -0.450561
9.813740, -1.079208, 0.634162, 0.236808
-11.296175, -2.303710, 0.013506, 0.313424
-15.934256, 12.540326, -0.693591, -0.177611
-6.302434, -4.586435, 0.599263, 0.755397
6.496705, 6.251383, 0.218585, 1.102081
0.634441, -4.229216, -0.938510, 0.291825
3.262564, -8.102059, -0.348771, 0.359560
-0.048014, 7.876023, -0.712243, -0.799255
-3.409197, -1.223155, 0.322920, 0.868715
5.788307, 9.660921, -0.708302, 0.717984
4.658022, -7.356789, 0.294148, 0.671463
13.533325, -7.216950, 0.757151, -1.221831
9.947279, 11.092844, -0.054750, 0.384695
-0.878867, 3.636436, -0.543531, 0.334750
-15.992811, -11.429453, -0.964528, -1.684298
-14.692001, -13.685717, -0.552382, -0.315248
1.485170, 5.544921, -0.084416, 0.251185
-6.748251, -13.086177, 0.580217, -0.113792
0.089762, 1.871856, 0.595177, 1.468621
7.783476, -10.453166, -1.117434, -0.407366
-11.697628, 5.207850, 0.346471, 0.825381
10.759605, -8.973489, -0.498403, 0.312123
6.498049, -9.221044, -0.589853, -1.729571
-8.730923, -3.068357, -0.067595, 0.825814
