rx, ry, vx, vy
0.000000, 0.000000, -0.126774, -0.518140
7.694905, -0.389661, 1.066028, -1.682068
-7.039875, 10.968723, 1.020931, 1.374495
-9.451152, 0.567996, 1.099572, 0.352569
-0.726476, -14.046373, -0.446291, -0.162562
-9.955111, 9.977177, -0.500361, -0.511930
-2.835889, -12.861005, 0.712030, -2.013772
5.216298, -7.871860, -1.847359, 0.493130
0.840231, 6.080300, 0.033419, 0.985148
6.823463, -4.886112, -0.412248, -1.011539
-10.605229, 6.405960, -2.174916, 0.646655
4.047600, -3.212085, 0.459042, -0.150727
3.641090, 12.668241, -0.179105, 0.108938
-12.846593, -2.122874, -0.628971, 0.028516
-7.820345, 1.407118, -0.219808, 0.867298
11.835970, 10.653520, -0.648823, 0.330550
-3.948208, -7.810415, 0.756243, 2.030712
0.552024, -10.482828, 1.575029, 0.092314
0.668255, -6.226863, -0.283925, -1.524713
-2.777039, -2.070719, 0.398565, -0.153738
-13.013626, 3.058101, 1.046227, 0.448972
8.678480, -10.462085, 1.225873, 0.968439
0.259330, 9.786917, -1.586748, -0.170141
7.735596, 4.780191, -0.987584, -1.188999
2.881970, -7.165183, -1.515048, -1.536301
-0.680027, -6.740017, -0.217600, 1.069572
9.056670, 3.698473, -1.061968, -0.074609
14.024652, 6.094608, 0.784386, 0.066124
8.316393, 13.355593, 0.374621, 0.028335
10.763435, 2.136603, -0.230675, 0.812922
12.326972, 8.741603, -0.871561, -1.315817
-3.689584, 10.423865, 2.341554, 0.414515
-13.053688, 10.675407, -0.976857, -0.135797
-13.582072, -10.161424, -0.665426, -0.293669
13.914469, 2.623082, 0.271116, 0.984525
4.426091, 6.659550, 2.436754, -0.235522
-8.037096, -0.805011, -0.945415, 1.438397
8.304178, -11.919205, 0.441504, 0.157201
-4.103986, 5.958265, 0.396296, -0.257524
-1.630115, -13.151542, 0.088270, -0.761762
7.913519, 8.705536, -0.927559, -0.152779
-6.812704, -11.800520, 1.450446, -0.484497
-7.753772, 9.153909, 1.125946, -0.669009
-3.426182, 0.440766, -0.011961, -1.733805
12.080273, 1.466661, -0.168807, 1.455387
6.602371, -0.031238, 0.032798, -0.477934
-5.011255, -1.781963, -0.140951, -0.277428
-2.327911, -0.446258, 1.651458, 0.517298
13.584288, -6.677488, -1.170489, 0.125264
1.700276, 11.314094, 1.129370, -0.665223
-6.503475, -4.542633, 1.565935, -0.650576
-13.526197, -6.626002, -0.450310, -0.204902
12.804486, -5.094221, -0.239021, 0.483829
9.468469, 12.807472, -0.749109, 0.093311
13.216349, 3.829449, -0.473513, -0.179232
8.965551, -12.971494, 0.888476, -0.450561
7.277091, -2.026441, 0.634162, 0.236808
-11.350200, -3.557407, 0.013506, 0.313424
-13.159892, 13.250770, -0.693591, -0.177611
-8.699484, -7.608025, 0.599263, 0.755397
5.622365, 1.843059, 0.218585, 1.102081
4.388480, -5.396518, -0.938510, 0.291825
4.657649, -9.540301, -0.348771, 0.359560
2.800959, 11.073042, -0.712243, -0.799255
-4.700878, -4.698017, 0.322920, 0.868715
8.621515, 6.788984, -0.708302, 0.717984
3.481428, -10.042640, 0.294148, 0.671463
10.504723, -2.329627, 0.757151, -1.221831
10.166281, 9.554062, -0.054750, 0.384695
1.295256, 2.297437, -0.543531, 0.334750
-12.128621, -4.704351, -0.966107, -1.681149
-12.488551, -12.412633, -0.550803, -0.318397
1.822832, 4.540182, -0.084416, 0.251185
-9.069120, -12.631007, 0.580217, -0.113792
-2.290947, -4.002630, 0.595177, 1.468621
12.253211, -8.823702, -1.117434, -0.407366
-13.083511, 1.906326, 0.346471, 0.825381
12.753218, -10.221982, -0.498403, 0.312123
8.857462, -2.302761, -0.589853, -1.729571
-8.460542, -6.371613, -0.067595, 0.825814
