rx, ry, vx, vy
-2.132915, -38.579442, -0.213292, -3.857944
9.066455, 42.602896, 1.581194, 4.572723
-12.365816, -13.477766, -0.286144, -0.503978
-49.187778, 2.960810, -4.326465, 1.520675
13.438542, 18.501537, 0.282145, 1.089147
19.851251, -56.774192, 0.636807, -5.322488
-19.076764, 35.863514, -0.640057, 4.048944
28.383769, 25.941953, 1.955701, 1.673727
24.511934, -7.920282, 1.596093, -1.749457
21.512892, -49.941969, 1.543104, -5.873305
22.098491, 81.384163, 0.948359, 6.747650
-30.563714, 14.995398, -2.221041, 1.383209
1.824560, 81.301874, 0.363942, 7.447901
49.139483, -26.613443, 5.339092, -1.491382
19.875478, -22.291067, 2.219654, -1.417172
41.149940, -26.531380, 3.378655, -2.230015
-0.535866, -4.444298, -0.196857, 0.933692
-3.964493, -44.631675, -1.587238, -3.316940
-11.822044, 13.991075, -1.059876, 2.335967
-51.211442, -10.695762, -4.099326, -1.205695
6.149623, 2.902527, 0.648207, -0.582710
13.406109, 68.063746, 2.493842, 5.520624
-52.396810, 18.702760, -4.202461, 2.447561
0.489483, -44.574090, -1.246413, -3.300439
-28.270452, -21.782088, -1.570359, -3.470924
-5.954855, 61.483941, 0.287690, 4.779523
-0.824549, 3.990916, 0.821922, 0.980407
-26.925763, 57.422844, -2.287576, 5.194216
26.120971, 33.444192, 3.502736, 2.314172
-2.890062, -14.073565, -1.018893, -1.416672
16.776988, -37.556365, 0.451550, -3.734716
-15.320901, 5.711324, -1.159888, 0.259496
38.131273, -51.711633, 2.589187, -4.724089
11.044134, 32.455386, 0.649973, 2.143855
6.357445, -36.216189, 1.488906, -4.011585
-48.095869, 20.407309, -4.050154, 2.636109
-17.845031, -85.992082, -2.209959, -8.056255
-45.046342, -50.770605, -5.574446, -3.673475
68.024362, -15.931696, 7.399422, -0.606862
-29.841010, 39.144785, -2.227734, 2.516504
49.012586, 25.467487, 4.181822, 1.225113
20.428120, -17.218061, 2.583009, -2.353135
-36.838155, 4.571592, -3.573464, 0.227107
0.280708, 22.775113, 0.487863, 3.670974
-15.155589, 6.266780, -0.973689, 1.449907
28.483658, 15.858158, 2.223213, 2.446771
-14.560231, -7.213903, -1.978917, -1.088174
-24.471945, 7.534782, -1.072545, 1.720248
-36.307477, -0.036448, -3.521132, 1.403898
49.074683, 28.746046, 3.808640, 2.349039
18.549935, -5.471277, 0.879227, -0.806141
-16.371761, 7.237447, -2.209963, 0.142280
14.952130, -32.429472, 1.639929, -4.330817
-5.448282, 13.503372, 0.073039, 1.227108
36.867934, 6.543723, 3.430023, 1.664134
-2.877335, -16.242879, -1.099526, -0.442087
9.124130, 33.588837, 2.083441, 2.907317
21.646315, 10.610989, 3.336330, 0.184811
-22.461494, 20.314940, -1.114324, 1.778007
-14.091876, -28.431477, -0.817347, -2.626094
-31.590558, -7.817072, -1.903232, -0.785166
-17.374327, -4.875181, -0.445252, 0.845349
13.096165, -33.190330, 0.690488, -4.565703
-10.409412, -19.464967, -0.031444, -0.650283
35.946630, 27.719850, 3.277293, 1.771205
12.170066, 18.395734, 0.929446, 1.752184
-11.526856, -28.603004, -0.413938, -3.034150
-16.535446, 12.328250, -2.355285, 0.439330
-34.434251, -34.954314, -2.611825, -2.218813
10.603013, 12.806341, 1.159397, 2.432249
-22.244309, -32.546231, -2.302149, -3.415923
-22.128943, -29.702772, -2.345703, -1.817983
-20.036200, 29.179823, -3.145113, 2.793249
-35.597965, 6.068513, -4.431496, 1.039379
5.092889, -44.502770, 1.035485, -5.552356
16.613364, 36.516375, 0.841976, 2.296177
31.541111, -7.635956, 2.486946, -0.237838
59.009298, -23.960548, 4.651321, -1.525476
-35.100948, 2.790257, -3.858060, 1.390479
12.986830, -24.606923, 0.405514, -1.706175
