rx, ry, vx, vy
-0.853166, -15.431777, -0.213292, -3.857944
-0.420711, 15.166556, 1.581194, 4.572723
-10.648952, -10.453900, -0.286144, -0.503978
-23.228986, -6.163242, -4.326465, 1.520675
11.745672, 11.966655, 0.282145, 1.089147
16.030409, -24.839265, 0.636807, -5.322488
-15.236421, 11.569850, -0.640057, 4.048944
16.649564, 15.899594, 1.955701, 1.673727
14.935374, 2.576457, 1.596093, -1.749457
12.254268, -14.702141, 1.543104, -5.873305
16.408335, 40.898263, 0.948359, 6.747650
-17.237471, 6.696147, -2.221041, 1.383209
-0.359089, 36.614470, 0.363942, 7.447901
17.104931, -17.665148, 5.339092, -1.491382
6.557554, -13.788032, 2.219654, -1.417172
20.878012, -13.151292, 3.378655, -2.230015
0.645278, -10.046452, -0.196857, 0.933692
5.558935, -24.730032, -1.587238, -3.316940
-5.462786, -0.024724, -1.059876, 2.335967
-26.615488, -3.461591, -4.099326, -1.205695
2.260380, 6.398786, 0.648207, -0.582710
-1.556942, 34.940001, 2.493842, 5.520624
-27.182043, 4.017392, -4.202461, 2.447561
7.967961, -24.771458, -1.246413, -3.300439
-18.848295, -0.956546, -1.570359, -3.470924
-7.680993, 32.806804, 0.287690, 4.779523
-5.756081, -1.891524, 0.821922, 0.980407
-13.200304, 26.257546, -2.287576, 5.194216
5.104556, 19.559161, 3.502736, 2.314172
3.223294, -5.573536, -1.018893, -1.416672
14.067687, -15.148071, 0.451550, -3.734716
-8.361573, 4.154350, -1.159888, 0.259496
22.596153, -23.367099, 2.589187, -4.724089
7.144297, 19.592253, 0.649973, 2.143855
-2.575990, -12.146681, 1.488906, -4.011585
-23.794942, 4.590653, -4.050154, 2.636109
-4.585278, -37.654552, -2.209959, -8.056255
-11.599669, -28.729752, -5.574446, -3.673475
23.627831, -12.290524, 7.399422, -0.606862
-16.474603, 24.045764, -2.227734, 2.516504
23.921653, 18.116812, 4.181822, 1.225113
4.930067, -3.099250, 2.583009, -2.353135
-15.397369, 3.208947, -3.573464, 0.227107
-2.646473, 0.749267, 0.487863, 3.670974
-9.313454, -2.432660, -0.973689, 1.449907
15.144378, 1.177534, 2.223213, 2.446771
-2.686726, -0.684861, -1.978917, -1.088174
-18.036677, -2.786706, -1.072545, 1.720248
-15.180687, -8.459834, -3.521132, 1.403898
26.222842, 14.651813, 3.808640, 2.349039
13.274573, -0.634432, 0.879227, -0.806141
-3.111985, 6.383767, -2.209963, 0.142280
5.112558, -6.444571, 1.639929, -4.330817
-5.886515, 6.140721, 0.073039, 1.227108
16.287799, -3.441081, 3.430023, 1.664134
3.719822, -13.590355, -1.099526, -0.442087
-3.376515, 16.144936, 2.083441, 2.907317
1.628332, 9.502124, 3.336330, 0.184811
-15.775548, 9.646901, -1.114324, 1.778007
-9.187793, -12.674913, -0.817347, -2.626094
-20.171168, -3.106075, -1.903232, -0.785166
-14.702818, -9.947278, -0.445252, 0.845349
8.953236, -5.796111, 0.690488, -4.565703
-10.220749, -15.563270, -0.031444, -0.650283
16.282871, 17.092618, 3.277293, 1.771205
6.593392, 7.882632, 0.929446, 1.752184
-9.043230, -10.398102, -0.413938, -3.034150
-2.403736, 9.692268, -2.355285, 0.439330
-18.763300, -21.641435, -2.611825, -2.218813
3.646629, -1.787152, 1.159397, 2.432249
-9.701893, -19.591050, -2.043704, -1.869097
-6.784249, -11.254519, -2.604147, -3.364809
-1.165520, 12.420326, -3.145113, 2.793249
-9.008991, -0.167762, -4.431496, 1.039379
-1.120024, -11.188636, 1.035485, -5.552356
11.561505, 22.739314, 0.841976, 2.296177
16.619435, -6.208926, 2.486946, -0.237838
31.101370, -14.807693, 4.651321, -1.525476
-11.952586, -5.552617, -3.858060, 1.390479
10.553748, -14.369871, 0.405514, -1.706175
