Ra, Rb
2.671552, 0.258435
2.675273, 0.258615
2.678994, 0.258795
2.682715, 0.258975
2.686437, 0.259154
2.690158, 0.259334
2.693880, 0.259513
2.697601, 0.259692
2.701322, 0.259871
2.705044, 0.260050
2.708765, 0.260229
2.712487, 0.260408
2.716209, 0.260586
2.719930, 0.260765
2.723652, 0.260943
2.727374, 0.261121
2.731095, 0.261299
2.734817, 0.261477
2.738539, 0.261655
2.742261, 0.261833
2.745982, 0.262011
2.749704, 0.262188
2.753426, 0.262365
2.757148, 0.262543
2.760870, 0.262720
2.764592, 0.262897
2.768314, 0.263074
2.772036, 0.263251
2.775758, 0.263427
2.779480, 0.263604
2.783202, 0.263780
2.786924, 0.263957
2.790647, 0.264133
2.794369, 0.264309
2.798091, 0.264485
2.801813, 0.264661
2.805536, 0.264837
2.809258, 0.265012
2.812980, 0.265188
2.816703, 0.265363
2.820425, 0.265538
2.824148, 0.265714
2.827870, 0.265889
2.831593, 0.266064
2.835315, 0.266238
2.839038, 0.266413
2.842760, 0.266588
2.846483, 0.266762
2.850206, 0.266937
2.853928, 0.267111
2.857651, 0.267285
2.861374, 0.267459
2.865097, 0.267633
2.868820, 0.267807
2.872542, 0.267981
2.876265, 0.268154
2.879988, 0.268328
2.883711, 0.268501
2.887434, 0.268674
2.891157, 0.268847
2.894880, 0.269020
2.898603, 0.269193
2.902326, 0.269366
2.906049, 0.269539
2.909772, 0.269712
2.913495, 0.269884
2.917219, 0.270056
2.920942, 0.270229
2.924665, 0.270401
2.928388, 0.270573
2.932112, 0.270745
2.935835, 0.270917
2.939558, 0.271088
2.943282, 0.271260
2.947005, 0.271432
2.950729, 0.271603
2.954452, 0.271774
2.958175, 0.271946
2.961899, 0.272117
2.965622, 0.272288
2.969346, 0.272459
2.973070, 0.272629
2.976793, 0.272800
2.980517, 0.272971
2.984241, 0.273141
2.987964, 0.273311
2.991688, 0.273482
2.995412, 0.273652
2.999135, 0.273822
3.002859, 0.273992
3.006583, 0.274162
3.010307, 0.274331
3.014031, 0.274501
3.017755, 0.274670
3.021478, 0.274840
3.025202, 0.275009
3.028926, 0.275178
3.032650, 0.275348
3.036374, 0.275517
3.040098, 0.275685
3.043822, 0.275854
3.047546, 0.276023
3.051271, 0.276192
3.054995, 0.276360
3.058719, 0.276528
3.062443, 0.276697
3.066167, 0.276865
3.069891, 0.277033
3.073616, 0.277201
3.077340, 0.277369
3.081064, 0.277537
3.084788, 0.277704
3.088513, 0.277872
3.092237, 0.278039
3.095961, 0.278207
3.099686, 0.278374
3.103410, 0.278541
3.107134, 0.278708
3.110859, 0.278875
3.114583, 0.279042
3.118308, 0.279209
3.122032, 0.279376
3.125757, 0.279542
3.129481, 0.279709
3.133206, 0.279875
3.136930, 0.280042
3.140655, 0.280208
3.144379, 0.280374
3.148104, 0.280540
3.151829, 0.280706
3.155553, 0.280872
3.159278, 0.281037
3.163003, 0.281203
3.166727, 0.281368
3.170452, 0.281534
3.174177, 0.281699
3.177901, 0.281864
3.181626, 0.282030
3.185351, 0.282195
3.189076, 0.282360
3.192801, 0.282524
3.196525, 0.282689
3.200250, 0.282854
3.203975, 0.283018
3.207700, 0.283183
3.211425, 0.283347
3.215150, 0.283511
3.218875, 0.283676
3.222600, 0.283840
3.226324, 0.284004
3.230049, 0.284168
3.233774, 0.284331
3.237499, 0.284495
3.241224, 0.284659
3.244949, 0.284822
3.248674, 0.284986
3.252399, 0.285149
3.256124, 0.285312
3.259850, 0.285475
3.263575, 0.285639
3.267300, 0.285801
3.271025, 0.285964
3.274750, 0.286127
3.278475, 0.286290
3.282200, 0.286452
3.285925, 0.286615
3.289650, 0.286777
3.293376, 0.286940
3.297101, 0.287102
3.300826, 0.287264
3.304551, 0.287426
3.308276, 0.287588
3.312002, 0.287750
3.315727, 0.287912
3.319452, 0.288073
3.323177, 0.288235
3.326903, 0.288397
3.330628, 0.288558
3.334353, 0.288719
3.338078, 0.288881
3.341804, 0.289042
3.345529, 0.289203
3.349254, 0.289364
3.352980, 0.289525
3.356705, 0.289685
3.360430, 0.289846
3.364156, 0.290007
3.367881, 0.290167
3.371607, 0.290328
3.375332, 0.290488
3.379057, 0.290648
3.382783, 0.290808
3.386508, 0.290969
3.390234, 0.291129
3.393959, 0.291288
3.397685, 0.291448
3.401410, 0.291608
3.405135, 0.291768
3.408861, 0.291927
3.412586, 0.292087
3.416312, 0.292246
3.420037, 0.292405
3.423763, 0.292565
3.427488, 0.292724
3.431214, 0.292883
3.434939, 0.293042
3.438665, 0.293201
3.442391, 0.293359
3.446116, 0.293518
3.449842, 0.293677
3.453567, 0.293835
3.457293, 0.293994
3.461018, 0.294152
3.464744, 0.294310
3.468469, 0.294469
3.472195, 0.294627
3.475921, 0.294785
3.479646, 0.294943
3.483372, 0.295100
3.487097, 0.295258
3.490823, 0.295416
3.494549, 0.295574
3.498274, 0.295731
3.502000, 0.295888
3.505726, 0.296046
3.509451, 0.296203
3.513177, 0.296360
3.516903, 0.296517
3.520628, 0.296674
3.524354, 0.296831
3.528080, 0.296988
3.531805, 0.297145
3.535531, 0.297302
3.539257, 0.297458
3.542982, 0.297615
3.546708, 0.297771
3.550434, 0.297928
3.554159, 0.298084
3.557885, 0.298240
3.561611, 0.298396
3.565336, 0.298552
3.569062, 0.298708
3.572788, 0.298864
3.576514, 0.299020
3.580239, 0.299176
3.583965, 0.299331
3.587691, 0.299487
3.591416, 0.299642
3.595142, 0.299798
3.598868, 0.299953
3.602594, 0.300108
3.606319, 0.300263
3.610045, 0.300418
3.613771, 0.300573
3.617497, 0.300728
3.621222, 0.300883
3.624948, 0.301038
3.628674, 0.301192
3.632400, 0.301347
3.636125, 0.301501
3.639851, 0.301656
3.643577, 0.301810
3.647303, 0.301965
3.651028, 0.302119
3.654754, 0.302273
3.658480, 0.302427
3.662206, 0.302581
3.665931, 0.302735
3.669657, 0.302888
3.673383, 0.303042
3.677109, 0.303196
3.680834, 0.303349
3.684560, 0.303503
3.688286, 0.303656
3.692012, 0.303810
3.695737, 0.303963
3.699463, 0.304116
3.703189, 0.304269
3.706915, 0.304422
3.710641, 0.304575
3.714366, 0.304728
3.718092, 0.304881
3.721818, 0.305034
3.725544, 0.305186
3.729269, 0.305339
3.732995, 0.305491
3.736721, 0.305644
3.740447, 0.305796
3.744172, 0.305948
3.747898, 0.306100
3.751624, 0.306253
3.755350, 0.306405
3.759075, 0.306556
3.762801, 0.306708
3.766527, 0.306860
3.770252, 0.307012
3.773978, 0.307164
3.777704, 0.307315
3.781430, 0.307467
3.785155, 0.307618
3.788881, 0.307769
3.792607, 0.307921
3.796332, 0.308072
3.800058, 0.308223
3.803784, 0.308374
3.807510, 0.308525
3.811235, 0.308676
3.814961, 0.308827
3.818687, 0.308978
3.822412, 0.309128
3.826138, 0.309279
3.829864, 0.309429
3.833589, 0.309580
3.837315, 0.309730
3.841041, 0.309881
3.844766, 0.310031
