rx, ry, vx, vy
0.000000, 0.000000, -0.213292, -3.857944
-6.745488, -3.124337, 1.581194, 4.572723
-9.585499, -8.586963, -0.220541, -0.360829
-5.842003, -12.096970, -4.392068, 1.377526
10.617093, 7.610067, 0.282145, 1.089147
13.483181, -3.549314, 0.636783, -5.322475
-12.676192, -4.625926, -0.640033, 4.048932
9.343188, 10.259031, 0.548520, -1.257547
8.032511, 8.519311, 3.027883, 1.185382
6.083913, 8.791707, 1.518496, -5.876869
12.614897, 13.907662, 0.948359, 6.747650
-8.353309, 1.163312, -2.221041, 1.383209
-1.814855, 6.822868, 0.363942, 7.447901
-4.251437, -11.699618, 5.339092, -1.491382
-2.321063, -8.119342, 2.219654, -1.417172
7.363393, -4.231234, 3.378655, -2.230015
1.432707, -13.781221, -0.196857, 0.933692
11.907887, -11.462270, -1.587238, -3.316940
-1.223280, -9.368591, -1.059876, 2.335967
-10.218185, 1.361189, -4.099326, -1.205695
-0.332449, 8.729625, 0.648207, -0.582710
-11.532309, 12.857504, 2.493842, 5.520624
-10.372199, -5.772854, -4.202461, 2.447561
12.953613, -11.569702, -1.246413, -3.300439
-12.566858, 12.927149, -1.570359, -3.470924
-8.831752, 13.688713, 0.287690, 4.779523
-9.043769, -5.813152, 0.821922, 0.980407
-4.033007, 5.511442, -2.302996, 5.162795
-8.923380, 10.271711, 3.518155, 2.345593
7.298865, 0.093151, -1.018893, -1.416672
12.261486, -0.209208, 0.451550, -3.734716
-3.722020, 3.116367, -1.159888, 0.259496
12.239406, -4.470743, 2.589187, -4.724089
4.544406, 11.016831, 0.649973, 2.143855
-8.531614, 3.899658, 1.488906, -4.011585
-7.594324, -5.953785, -4.050154, 2.636109
12.539574, -13.355990, -6.155437, -4.280585
2.401592, -6.093106, -1.613678, -7.469224
-5.958351, -9.879361, 7.384133, -0.586783
-7.563665, 13.979750, -2.227734, 2.516504
7.194364, 13.216361, 4.181822, 1.225113
-5.410497, 6.295708, 2.592066, -2.331301
-1.094984, 2.318100, -3.582521, 0.205274
-4.597926, -13.934630, 0.487863, 3.670974
-5.418698, -8.232287, -0.973689, 1.449907
6.251525, -8.609549, 2.223213, 2.446771
5.228944, 3.667834, -1.978917, -1.088174
-13.746498, -9.667697, -1.072545, 1.720248
-1.096161, -14.075424, -3.521132, 1.403898
10.988281, 5.255657, 3.808679, 2.349122
9.757665, 2.590132, 0.879188, -0.806224
5.706416, 5.794892, -2.194606, 0.155408
-1.425707, 10.898451, 1.624572, -4.343944
-6.178670, 1.232287, 0.073039, 1.227108
2.567709, -10.097617, 3.430023, 1.664134
8.117927, -11.822006, -1.099526, -0.442087
-11.552696, 4.579657, 1.964745, 2.846670
-11.874747, 8.698536, 3.455387, 0.246190
-11.318074, 2.535231, -1.114684, 1.777274
-5.918404, -2.170536, -0.817347, -2.626094
-12.558242, 0.034590, -1.903232, -0.785166
-12.921811, -13.328676, -0.445252, 0.845349
6.191284, 12.466701, 0.690488, -4.565703
-10.094975, -12.962138, -0.031444, -0.650283
3.173698, 10.007797, 3.277293, 1.771205
2.875609, 0.873898, 0.929446, 1.752184
-7.387479, 1.738499, -0.413938, -3.034150
7.017404, 7.934946, -2.355285, 0.439330
-8.316000, -12.766183, -2.611825, -2.218813
-0.971725, -11.494735, -0.671610, 0.363887
-1.546311, -12.136075, -0.212697, 0.199265
3.632339, 2.204717, -2.604147, -3.364809
11.414934, 1.247329, -3.145113, 2.793249
10.274353, -2.735251, -5.068888, 0.383942
-6.819328, 9.430760, 1.672878, -4.896918
8.193599, 13.554606, 0.841976, 2.296177
6.671650, -5.257572, 2.486946, -0.237838
12.496085, -8.705789, 4.651321, -1.525476
3.479655, -11.114533, -3.858060, 1.390479
8.931693, -7.545170, 0.405514, -1.706175
