rx, ry, vx, vy
-1.493041, -27.005609, -0.213292, -3.857944
4.322872, 28.884726, 1.581194, 4.572723
-11.507384, -11.965833, -0.286144, -0.503978
-36.208382, -1.601216, -4.326465, 1.520675
12.592107, 15.234096, 0.282145, 1.089147
17.940830, -40.806729, 0.636807, -5.322488
-17.156592, 23.716682, -0.640057, 4.048944
22.516667, 20.920774, 1.955701, 1.673727
19.723654, -2.671912, 1.596093, -1.749457
16.883580, -32.322055, 1.543104, -5.873305
19.253413, 61.141213, 0.948359, 6.747650
-23.900593, 10.845773, -2.221041, 1.383209
0.732735, 58.958172, 0.363942, 7.447901
33.122207, -22.139295, 5.339092, -1.491382
13.216516, -18.039549, 2.219654, -1.417172
31.013976, -19.841336, 3.378655, -2.230015
0.054706, -7.245375, -0.196857, 0.933692
0.797221, -34.680854, -1.587238, -3.316940
-8.642415, 6.983175, -1.059876, 2.335967
-38.913465, -7.078677, -4.099326, -1.205695
4.205002, 4.650656, 0.648207, -0.582710
5.924583, 51.501874, 2.493842, 5.520624
-39.789427, 11.360076, -4.202461, 2.447561
4.228722, -34.672774, -1.246413, -3.300439
-23.559373, -11.369317, -1.570359, -3.470924
-6.817924, 47.145373, 0.287690, 4.779523
-3.290315, 1.049696, 0.821922, 0.980407
-20.063034, 41.840195, -2.287576, 5.194216
15.612763, 26.501677, 3.502736, 2.314172
0.166616, -9.823550, -1.018893, -1.416672
15.422338, -26.352218, 0.451550, -3.734716
-11.841237, 4.932837, -1.159888, 0.259496
30.363713, -37.539366, 2.589187, -4.724089
9.094215, 26.023820, 0.649973, 2.143855
1.890727, -24.181435, 1.488906, -4.011585
-35.945405, 12.498981, -4.050154, 2.636109
-11.215155, -61.823317, -2.209959, -8.056255
-28.323005, -39.750179, -5.574446, -3.673475
45.826096, -14.111110, 7.399422, -0.606862
-23.157807, 31.595274, -2.227734, 2.516504
36.467119, 21.792150, 4.181822, 1.225113
12.679093, -10.158655, 2.583009, -2.353135
-26.117762, 3.890270, -3.573464, 0.227107
-1.182883, 11.762190, 0.487863, 3.670974
-12.234521, 1.917060, -0.973689, 1.449907
21.814018, 8.517846, 2.223213, 2.446771
-8.623478, -3.949382, -1.978917, -1.088174
-21.254311, 2.374038, -1.072545, 1.720248
-25.744082, -4.248141, -3.521132, 1.403898
37.648763, 21.698930, 3.808640, 2.349039
15.912254, -3.052855, 0.879227, -0.806141
-9.741873, 6.810607, -2.209963, 0.142280
10.032344, -19.437022, 1.639929, -4.330817
-5.667398, 9.822046, 0.073039, 1.227108
26.577867, 1.551321, 3.430023, 1.664134
0.421244, -14.916617, -1.099526, -0.442087
2.873807, 24.866887, 2.083441, 2.907317
11.637323, 10.056556, 3.336330, 0.184811
-19.118521, 14.980921, -1.114324, 1.778007
-11.639835, -20.553195, -0.817347, -2.626094
-25.880863, -5.461574, -1.903232, -0.785166
-16.038572, -7.411229, -0.445252, 0.845349
11.024701, -19.493220, 0.690488, -4.565703
-10.315081, -17.514119, -0.031444, -0.650283
26.114750, 22.406234, 3.277293, 1.771205
9.381729, 13.139183, 0.929446, 1.752184
-10.285043, -19.500553, -0.413938, -3.034150
-9.469591, 11.010259, -2.355285, 0.439330
-26.598775, -28.297875, -2.611825, -2.218813
7.124821, 5.509594, 1.159397, 2.432249
-15.833006, -25.198340, -2.043704, -1.869097
-14.596691, -21.348946, -2.604147, -3.364809
-10.600860, 20.800075, -3.145113, 2.793249
-22.303478, 2.950376, -4.431496, 1.039379
1.986432, -27.845703, 1.035485, -5.552356
14.087434, 29.627844, 0.841976, 2.296177
24.080273, -6.922441, 2.486946, -0.237838
45.055334, -19.384120, 4.651321, -1.525476
-23.526767, -1.381180, -3.858060, 1.390479
11.770289, -19.488397, 0.405514, -1.706175
