Ta, Tb
9.945263, 10.689587
9.945252, 10.689593
9.945241, 10.689600
9.945229, 10.689606
9.945218, 10.689612
9.945207, 10.689618
9.945195, 10.689626
9.945184, 10.689633
9.945172, 10.689640
9.945160, 10.689648
9.945149, 10.689655
9.945137, 10.689662
9.945125, 10.689669
9.945113, 10.689677
9.945102, 10.689684
9.945090, 10.689691
9.945078, 10.689698
9.945066, 10.689705
9.945054, 10.689712
9.945041, 10.689719
9.945029, 10.689726
9.945017, 10.689733
9.945005, 10.689740
9.944993, 10.689747
9.944980, 10.689754
9.944968, 10.689761
9.944956, 10.689768
9.944943, 10.689775
9.944931, 10.689782
9.944918, 10.689788
9.944906, 10.689795
9.944893, 10.689802
9.944881, 10.689809
9.944868, 10.689815
9.944856, 10.689822
9.944843, 10.689829
9.944831, 10.689835
9.944818, 10.689842
9.944805, 10.689848
9.944793, 10.689855
9.944780, 10.689861
9.944767, 10.689868
9.944754, 10.689874
9.944742, 10.689880
9.944729, 10.689887
9.944716, 10.689893
9.944703, 10.689899
9.944691, 10.689906
9.944678, 10.689912
9.944665, 10.689918
9.944652, 10.689924
9.944639, 10.689930
9.944626, 10.689936
9.944614, 10.689943
9.944601, 10.689949
9.944588, 10.689955
9.944575, 10.689961
9.944562, 10.689967
9.944549, 10.689972
9.944536, 10.689978
9.944524, 10.689984
9.944511, 10.689990
9.944498, 10.689996
9.944485, 10.690001
9.944472, 10.690007
9.944459, 10.690013
9.944447, 10.690018
9.944434, 10.690024
9.944421, 10.690030
9.944408, 10.690035
9.944395, 10.690041
9.944383, 10.690046
9.944370, 10.690052
9.944357, 10.690057
9.944344, 10.690062
9.944332, 10.690068
9.944319, 10.690073
9.944306, 10.690078
9.944293, 10.690083
9.944281, 10.690088
9.944268, 10.690094
9.944255, 10.690099
9.944243, 10.690104
9.944230, 10.690109
9.944218, 10.690114
9.944205, 10.690119
9.944193, 10.690124
9.944180, 10.690128
9.944168, 10.690133
9.944155, 10.690138
9.944143, 10.690143
9.944130, 10.690147
9.944118, 10.690152
9.944106, 10.690157
9.944093, 10.690161
9.944081, 10.690166
9.944069, 10.690170
9.944056, 10.690175
9.944044, 10.690179
9.944032, 10.690184
9.944020, 10.690188
9.944008, 10.690192
9.943996, 10.690197
9.943984, 10.690201
9.943972, 10.690205
9.943960, 10.690209
9.943948, 10.690213
9.943936, 10.690217
9.943924, 10.690221
9.943912, 10.690225
9.943900, 10.690229
9.943888, 10.690233
9.943877, 10.690237
9.943865, 10.690241
9.943853, 10.690244
9.943841, 10.690248
9.943830, 10.690252
