rx, ry, vx, vy
-0.639875, -11.573833, -0.213292, -3.857944
-2.001905, 10.593833, 1.581194, 4.572723
-10.362808, -9.949923, -0.286144, -0.503978
-18.902521, -7.683918, -4.326465, 1.520675
11.463527, 10.877508, 0.282145, 1.089147
15.393602, -19.516778, 0.636807, -5.322488
-14.596364, 7.520906, -0.640057, 4.048944
14.693864, 14.225867, 1.955701, 1.673727
13.339281, 4.325914, 1.596093, -1.749457
10.711163, -8.828836, 1.543104, -5.873305
15.459975, 34.150612, 0.948359, 6.747650
-15.016430, 5.312938, -2.221041, 1.383209
-0.723031, 29.166570, 0.363942, 7.447901
11.765839, -16.173765, 5.339092, -1.491382
4.337900, -12.370859, 2.219654, -1.417172
17.499357, -10.921278, 3.378655, -2.230015
0.842135, -10.980144, -0.196857, 0.933692
7.146173, -21.413092, -1.587238, -3.316940
-4.402909, -2.360691, -1.059876, 2.335967
-22.516162, -2.255896, -4.099326, -1.205695
1.612173, 6.981496, 0.648207, -0.582710
-4.050783, 29.419377, 2.493842, 5.520624
-22.979582, 1.569830, -4.202461, 2.447561
9.214374, -21.471019, -1.246413, -3.300439
-17.277936, 2.514378, -1.570359, -3.470924
-7.968683, 28.027282, 0.287690, 4.779523
-6.578003, -2.871931, 0.821922, 0.980407
-10.912728, 21.063329, -2.287576, 5.194216
1.601820, 17.244989, 3.502736, 2.314172
4.242187, -4.156864, -1.018893, -1.416672
13.616137, -11.413355, 0.451550, -3.734716
-7.201684, 3.894854, -1.159888, 0.259496
20.006966, -18.643010, 2.589187, -4.724089
6.494324, 17.448398, 0.649973, 2.143855
-4.064896, -8.135096, 1.488906, -4.011585
-19.744788, 1.954543, -4.050154, 2.636109
-2.375319, -29.598296, -2.209959, -8.056255
-6.025223, -25.056277, -5.574446, -3.673475
16.228409, -11.683662, 7.399422, -0.606862
-14.246869, 21.529260, -2.227734, 2.516504
19.739831, 16.891699, 4.181822, 1.225113
2.347058, -0.746114, 2.583009, -2.353135
-11.823904, 2.981840, -3.573464, 0.227107
-3.134336, -2.921707, 0.487863, 3.670974
-8.339765, -3.882567, -0.973689, 1.449907
12.921165, -1.269237, 2.223213, 2.446771
-0.707808, 0.403313, -1.978917, -1.088174
-16.964132, -4.506954, -1.072545, 1.720248
-11.659556, -9.863731, -3.521132, 1.403898
22.414202, 12.302774, 3.808640, 2.349039
12.395346, 0.171709, 0.879227, -0.806141
-0.902022, 6.241487, -2.209963, 0.142280
3.472629, -2.113755, 1.639929, -4.330817
-5.959554, 4.913612, 0.073039, 1.227108
12.857776, -5.105215, 3.430023, 1.664134
4.819349, -13.148268, -1.099526, -0.442087
-5.459956, 13.237619, 2.083441, 2.907317
-1.707998, 9.317313, 3.336330, 0.184811
-14.661223, 7.868895, -1.114324, 1.778007
-8.370446, -10.048818, -0.817347, -2.626094
-18.267937, -2.320909, -1.903232, -0.785166
-14.257566, -10.792627, -0.445252, 0.845349
8.262748, -1.230408, 0.690488, -4.565703
-10.189306, -14.912987, -0.031444, -0.650283
13.005578, 15.321413, 3.277293, 1.771205
5.663946, 6.130448, 0.929446, 1.752184
-8.629292, -7.363952, -0.413938, -3.034150
-0.048451, 9.252937, -2.355285, 0.439330
-16.151475, -19.422622, -2.611825, -2.218813
2.487231, -4.219401, 1.159397, 2.432249
-7.658188, -17.721953, -2.043704, -1.869097
-4.180102, -7.889710, -2.604147, -3.364809
1.979594, 9.627077, -3.145113, 2.793249
-4.577496, -1.207141, -4.431496, 1.039379
-2.155509, -5.636280, 1.035485, -5.552356
10.719529, 20.443137, 0.841976, 2.296177
14.132489, -5.971087, 2.486946, -0.237838
26.450049, -13.282217, 4.651321, -1.525476
-8.094526, -6.943096, -3.858060, 1.390479
10.148234, -12.663696, 0.405514, -1.706175
