rx, ry, vx, vy
-1.919624, -34.721498, -0.213292, -3.857944
7.485260, 38.030172, 1.581194, 4.572723
-12.079672, -12.973788, -0.286144, -0.503978
-44.861313, 1.440135, -4.326465, 1.520675
13.156397, 17.412390, 0.282145, 1.089147
19.214444, -51.451704, 0.636807, -5.322488
-18.436707, 31.814570, -0.640057, 4.048944
26.428068, 24.268227, 1.955701, 1.673727
22.915841, -6.170825, 1.596093, -1.749457
19.969788, -44.068665, 1.543104, -5.873305
21.150131, 74.636513, 0.948359, 6.747650
-28.342674, 13.612190, -2.221041, 1.383209
1.460618, 73.853974, 0.363942, 7.447901
43.800391, -25.122060, 5.339092, -1.491382
17.655824, -20.873894, 2.219654, -1.417172
37.771286, -24.301365, 3.378655, -2.230015
-0.339009, -5.377990, -0.196857, 0.933692
-2.377255, -41.314735, -1.587238, -3.316940
-10.762167, 11.655109, -1.059876, 2.335967
-47.112116, -9.490067, -4.099326, -1.205695
5.501416, 3.485236, 0.648207, -0.582710
10.912267, 62.543122, 2.493842, 5.520624
-48.194349, 16.255198, -4.202461, 2.447561
1.735896, -41.273652, -1.246413, -3.300439
-26.700092, -18.311164, -1.570359, -3.470924
-6.242545, 56.704418, 0.287690, 4.779523
-1.646471, 3.010510, 0.821922, 0.980407
-24.638187, 52.228627, -2.287576, 5.194216
22.618235, 31.130020, 3.502736, 2.314172
-1.871169, -12.656894, -1.018893, -1.416672
16.325438, -33.821649, 0.451550, -3.734716
-14.161013, 5.451828, -1.159888, 0.259496
35.542086, -46.987544, 2.589187, -4.724089
10.394161, 30.311531, 0.649973, 2.143855
4.868539, -32.204604, 1.488906, -4.011585
-44.045714, 17.771199, -4.050154, 2.636109
-15.635072, -77.935827, -2.209959, -8.056255
-39.471897, -47.097129, -5.574446, -3.673475
60.624940, -15.324834, 7.399422, -0.606862
-27.613275, 36.628282, -2.227734, 2.516504
44.830763, 24.242375, 4.181822, 1.225113
17.845111, -14.864925, 2.583009, -2.353135
-33.264691, 4.344485, -3.573464, 0.227107
-0.207156, 19.104139, 0.487863, 3.670974
-14.181900, 4.816873, -0.973689, 1.449907
26.260444, 13.411387, 2.223213, 2.446771
-12.581313, -6.125729, -1.978917, -1.088174
-23.399401, 5.814534, -1.072545, 1.720248
-32.786345, -1.440346, -3.521132, 1.403898
45.266043, 26.397007, 3.808640, 2.349039
17.670708, -4.665136, 0.879227, -0.806141
-14.161799, 7.095167, -2.209963, 0.142280
13.312201, -28.098655, 1.639929, -4.330817
-5.521321, 12.276263, 0.073039, 1.227108
33.437912, 4.879589, 3.430023, 1.664134
-1.777809, -15.800792, -1.099526, -0.442087
7.040689, 30.681520, 2.083441, 2.907317
18.309984, 10.426178, 3.336330, 0.184811
-21.347170, 18.536934, -1.114324, 1.778007
-13.274529, -25.805383, -0.817347, -2.626094
-29.687326, -7.031906, -1.903232, -0.785166
-16.929075, -5.720530, -0.445252, 0.845349
12.405677, -28.624627, 0.690488, -4.565703
-10.377968, -18.814684, -0.031444, -0.650283
32.669337, 25.948645, 3.277293, 1.771205
11.240620, 16.643550, 0.929446, 1.752184
-11.112919, -25.568854, -0.413938, -3.034150
-14.180161, 11.888919, -2.355285, 0.439330
-31.822426, -32.735501, -2.611825, -2.218813
9.443615, 10.374092, 1.159397, 2.432249
-19.938329, -29.085640, -2.328737, -3.672499
-19.787071, -27.929458, -2.319115, -1.561407
-16.891087, 26.386573, -3.145113, 2.793249
-31.166469, 5.029134, -4.431496, 1.039379
4.057403, -38.950414, 1.035485, -5.552356
15.771387, 34.220198, 0.841976, 2.296177
29.054165, -7.398118, 2.486946, -0.237838
54.357977, -22.435072, 4.651321, -1.525476
-31.242888, 1.399778, -3.858060, 1.390479
12.581316, -22.900747, 0.405514, -1.706175
