rx, ry, vx, vy
-1.066458, -19.289721, -0.213292, -3.857944
1.160483, 19.739280, 1.581194, 4.572723
-10.935096, -10.957878, -0.286144, -0.503978
-27.555452, -4.642567, -4.326465, 1.520675
12.027817, 13.055802, 0.282145, 1.089147
16.667216, -30.161753, 0.636807, -5.322488
-15.876478, 15.618794, -0.640057, 4.048944
18.605265, 17.573320, 1.955701, 1.673727
16.531467, 0.827001, 1.596093, -1.749457
13.797372, -20.575445, 1.543104, -5.873305
17.356694, 47.645913, 0.948359, 6.747650
-19.458512, 8.079355, -2.221041, 1.383209
0.004852, 44.062371, 0.363942, 7.447901
22.444023, -19.156530, 5.339092, -1.491382
8.777208, -15.205204, 2.219654, -1.417172
24.256667, -15.381307, 3.378655, -2.230015
0.448421, -9.112759, -0.196857, 0.933692
3.971697, -28.046973, -1.587238, -3.316940
-6.522662, 2.311242, -1.059876, 2.335967
-30.714814, -4.667286, -4.099326, -1.205695
2.908587, 5.816076, 0.648207, -0.582710
0.936900, 40.460625, 2.493842, 5.520624
-31.384504, 6.464953, -4.202461, 2.447561
6.721548, -28.071896, -1.246413, -3.300439
-20.418655, -4.427469, -1.570359, -3.470924
-7.393303, 37.586327, 0.287690, 4.779523
-4.934159, -0.911118, 0.821922, 0.980407
-15.487881, 31.451762, -2.287576, 5.194216
8.607292, 21.873333, 3.502736, 2.314172
2.204402, -6.990207, -1.018893, -1.416672
14.519237, -18.882786, 0.451550, -3.734716
-9.521461, 4.413845, -1.159888, 0.259496
25.185339, -28.091188, 2.589187, -4.724089
7.794270, 21.736109, 0.649973, 2.143855
-1.087085, -16.158265, 1.488906, -4.011585
-27.845096, 7.226762, -4.050154, 2.636109
-6.795237, -45.710807, -2.209959, -8.056255
-17.174114, -32.403228, -5.574446, -3.673475
31.027253, -12.897386, 7.399422, -0.606862
-18.702338, 26.562267, -2.227734, 2.516504
28.103475, 19.341924, 4.181822, 1.225113
7.513075, -5.452385, 2.583009, -2.353135
-18.970833, 3.436055, -3.573464, 0.227107
-2.158609, 4.420241, 0.487863, 3.670974
-10.287143, -0.982753, -0.973689, 1.449907
17.367591, 3.624305, 2.223213, 2.446771
-4.665643, -1.773035, -1.978917, -1.088174
-19.109222, -1.066458, -1.072545, 1.720248
-18.701819, -7.055936, -3.521132, 1.403898
30.031482, 17.000852, 3.808640, 2.349039
14.153800, -1.440573, 0.879227, -0.806141
-5.321947, 6.526047, -2.209963, 0.142280
6.752487, -10.775388, 1.639929, -4.330817
-5.813476, 7.367829, 0.073039, 1.227108
19.717822, -1.776947, 3.430023, 1.664134
2.620296, -14.032442, -1.099526, -0.442087
-1.293074, 19.052253, 2.083441, 2.907317
4.964663, 9.686935, 3.336330, 0.184811
-16.889872, 11.424908, -1.114324, 1.778007
-10.005140, -15.301007, -0.817347, -2.626094
-22.074400, -3.891241, -1.903232, -0.785166
-15.148069, -9.101928, -0.445252, 0.845349
9.643724, -10.361814, 0.690488, -4.565703
-10.252193, -16.213553, -0.031444, -0.650283
19.560164, 18.863823, 3.277293, 1.771205
7.522838, 9.634816, 0.929446, 1.752184
-9.457168, -13.432253, -0.413938, -3.034150
-4.759021, 10.131598, -2.355285, 0.439330
-21.375125, -23.860249, -2.611825, -2.218813
4.806026, 0.645097, 1.159397, 2.432249
-11.745597, -21.460147, -2.043704, -1.869097
-9.388397, -14.619328, -2.604147, -3.364809
-4.310633, 15.213576, -3.145113, 2.793249
-13.440487, 0.871618, -4.431496, 1.039379
-0.084539, -16.740991, 1.035485, -5.552356
12.403482, 25.035490, 0.841976, 2.296177
19.106381, -6.446764, 2.486946, -0.237838
35.752692, -16.333168, 4.651321, -1.525476
-15.810647, -4.162138, -3.858060, 1.390479
10.959261, -16.076046, 0.405514, -1.706175
