rx, ry, vx, vy
-0.426583, -7.715888, -0.213292, -3.857944
-3.583099, 6.021110, 1.581194, 4.572723
-10.076664, -9.445945, -0.286144, -0.503978
-14.576056, -9.204593, -4.326465, 1.520675
11.181382, 9.788361, 0.282145, 1.089147
14.756795, -14.194290, 0.636807, -5.322488
-13.956306, 3.471962, -0.640057, 4.048944
12.738163, 12.552141, 1.955701, 1.673727
11.743187, 6.075370, 1.596093, -1.749457
9.168059, -2.955531, 1.543104, -5.873305
14.511616, 27.402962, 0.948359, 6.747650
-12.795390, 3.929730, -2.221041, 1.383209
-1.086972, 21.718669, 0.363942, 7.447901
6.426747, -14.682383, 5.339092, -1.491382
2.118246, -10.953687, 2.219654, -1.417172
14.120702, -8.691263, 3.378655, -2.230015
1.038993, -11.913836, -0.196857, 0.933692
8.733411, -18.096151, -1.587238, -3.316940
-3.343033, -4.696657, -1.059876, 2.335967
-18.416836, -1.050201, -4.099326, -1.205695
0.963966, 7.564205, 0.648207, -0.582710
-6.544625, 23.898753, 2.493842, 5.520624
-18.777121, -0.877731, -4.202461, 2.447561
10.460787, -18.170580, -1.246413, -3.300439
-15.707577, 5.985301, -1.570359, -3.470924
-8.256372, 23.247759, 0.287690, 4.779523
-7.399925, -3.852338, 0.821922, 0.980407
-8.625152, 15.869113, -2.287576, 5.194216
-1.900916, 14.930817, 3.502736, 2.314172
5.261080, -2.740192, -1.018893, -1.416672
13.164586, -7.678639, 0.451550, -3.734716
-6.041796, 3.635358, -1.159888, 0.259496
17.417779, -13.918921, 2.589187, -4.724089
5.844351, 15.304542, 0.649973, 2.143855
-5.553802, -4.123511, 1.488906, -4.011585
-15.694633, -0.681566, -4.050154, 2.636109
0.225483, -21.914566, -6.218564, -4.228544
-0.841621, -21.010277, -1.565841, -7.501186
8.828988, -11.076800, 7.399422, -0.606862
-12.019134, 19.012757, -2.227734, 2.516504
15.558009, 15.666587, 4.181822, 1.225113
-0.235951, 1.607021, 2.583009, -2.353135
-8.250440, 2.754732, -3.573464, 0.227107
-3.622200, -6.592682, 0.487863, 3.670974
-7.366076, -5.332473, -0.973689, 1.449907
10.697951, -3.716007, 2.223213, 2.446771
1.271109, 1.491486, -1.978917, -1.088174
-15.891588, -6.227202, -1.072545, 1.720248
-8.138424, -11.267629, -3.521132, 1.403898
18.605562, 9.953736, 3.808640, 2.349039
11.516119, 0.977849, 0.879227, -0.806141
1.307941, 6.099207, -2.209963, 0.142280
1.832700, 2.217062, 1.639929, -4.330817
-6.032592, 3.686504, 0.073039, 1.227108
9.427754, -6.769349, 3.430023, 1.664134
5.918875, -12.706180, -1.099526, -0.442087
-7.543369, 10.330287, 2.082814, 2.907640
-5.044356, 9.132517, 3.336957, 0.184488
-13.546899, 6.090888, -1.114324, 1.778007
-7.553098, -7.422724, -0.817347, -2.626094
-16.364705, -1.535742, -1.903232, -0.785166
-13.812315, -11.637977, -0.445252, 0.845349
7.572260, 3.335295, 0.690488, -4.565703
-10.157862, -14.262704, -0.031444, -0.650283
9.728285, 13.550207, 3.277293, 1.771205
4.734500, 4.378265, 0.929446, 1.752184
-8.215354, -4.329802, -0.413938, -3.034150
2.306834, 8.813607, -2.355285, 0.439330
-13.539650, -17.203809, -2.611825, -2.218813
1.327834, -6.651650, 1.159397, 2.432249
-5.614484, -15.852856, -2.043704, -1.869097
-1.575955, -4.524901, -2.604147, -3.364809
5.124707, 6.833828, -3.145113, 2.793249
0.136577, -1.967368, -5.068888, 0.383942
-3.473572, -0.363076, 1.672878, -4.896918
9.877552, 18.146960, 0.841976, 2.296177
11.645542, -5.733249, 2.486946, -0.237838
21.798728, -11.756741, 4.651321, -1.525476
-4.236466, -8.333575, -3.858060, 1.390479
9.742720, -10.957521, 0.405514, -1.706175
