rx, ry, vx, vy
6.365003, -2.014105, 2.122134, -0.671915
0.566244, 3.933879, -0.043919, 0.730704
2.715406, -1.503561, 0.498988, 0.501467
-4.015639, 3.357599, -0.848275, -0.357469
2.362230, -7.631290, 0.098991, -1.141810
5.979120, 2.820273, 0.430796, 2.756693
-1.601435, 4.900122, 0.650460, 0.993379
-5.159007, 7.053978, -1.279372, 1.417047
8.147535, 4.378787, 0.650634, 0.240188
-4.000353, -3.169614, -0.788743, -0.630100
-4.007694, -8.312107, 0.680366, -0.690686
-7.624118, 2.099390, -0.546015, -0.582688
-0.339354, -7.954437, 0.868027, -0.776483
-0.603016, 5.449059, -1.369607, 0.092247
-5.265304, 3.053314, -1.050385, -0.148958
-5.274526, -2.488811, -1.544258, -0.264566
-0.971366, 5.544451, 0.476974, 1.075178
11.143747, -15.547339, 2.496415, -3.361127
-1.121087, 1.954345, -0.571164, 1.266812
0.508065, 0.244349, -1.106856, 0.523069
3.143288, -7.755119, 0.268625, -0.718714
2.885584, 0.400172, -0.101857, 0.014394
1.007869, 0.744786, 0.983128, 0.221109
-4.253177, -6.281747, -0.274962, -1.095090
1.346368, 0.670608, 1.618095, -0.208304
-2.920153, -1.407094, -2.075926, -0.772202
-1.094628, 7.672273, -0.315363, 0.745274
-7.503679, 2.294544, -0.393989, 0.353787
0.286008, 0.766192, -0.771632, 0.543717
-3.469572, -4.091275, -0.581405, 0.491375
1.954862, 0.145830, -0.969252, 0.995905
2.759502, 5.451358, -0.963221, 0.812145
9.396754, 1.561022, 1.642796, -0.436746
-4.587563, -8.617308, -0.568189, -1.510553
-2.380908, 1.076686, -1.065772, 0.557236
8.545827, -0.744025, 1.091251, -1.123559
-0.418836, -6.098350, 0.729659, -1.252911
-2.624691, 7.505205, 0.405311, 1.221467
-1.427945, 7.342042, 0.224689, 0.905096
3.284824, -5.811397, 1.292824, -0.714411
-6.938075, 2.599568, -0.609186, -0.657453
5.413251, -6.552400, 0.080174, -0.794195
-5.925559, -5.654120, -0.574992, -1.161562
-7.261408, 6.951898, -0.730639, 0.334534
-6.846675, 4.106207, -1.146599, -0.326094
7.469475, 5.158194, 1.272330, 1.049919
5.198723, -1.971774, -0.325621, -0.293328
2.847546, -3.359365, -0.237151, 0.091280
0.962039, 5.610234, 0.338409, 0.402587
-5.529340, 2.434786, -0.067693, -0.177996
3.224893, -3.191610, 0.350919, -0.214836
0.469934, 3.276353, -0.142078, 0.034896
5.948220, -6.897415, 0.044824, -0.428956
5.787382, 0.089048, 0.609785, -0.291783
-1.567645, -5.494684, 1.031964, 0.047696
9.218800, 4.227302, 1.197162, -0.515195
-6.036884, -2.151024, 0.083667, 0.477675
-5.200333, 0.778697, -0.416429, 0.641706
-5.184460, -4.928399, -1.234968, -0.629163
0.756457, 5.928046, -0.045134, -0.084087
-3.384799, 8.354355, -0.125611, 0.722165
-7.844614, -7.955217, -0.624425, -0.932998
-1.408179, 3.083364, 0.073971, -0.915030
-4.524127, 4.502225, 0.221036, 1.108089
4.998812, 6.779472, 1.008765, 0.211484
-7.660228, -1.618598, -0.636626, 0.360207
6.496674, 3.294079, 0.138436, -0.174276
6.939505, 4.708815, 1.448257, 0.731494
3.015749, -3.919913, 0.819946, 0.464054
-8.642740, -2.339686, -1.439439, 0.621727
0.615236, -1.793019, 1.999429, -0.426207
-11.990325, 6.958726, -1.993245, 2.316441
5.185328, 0.722671, -0.280308, 0.092062
4.485152, -6.244544, 1.293676, -0.775293
2.761748, -9.089747, 0.553765, -0.941193
3.895441, -1.222012, -0.369780, -0.406833
0.327980, -0.130063, -0.546495, -0.095184
-3.775614, 1.275795, -0.390168, -0.017833
2.008300, 6.124142, 0.190564, 0.654810
-0.705945, 1.195345, -0.820494, -0.103330
