rx, ry, vx, vy
12.731404, -4.029849, 2.122134, -0.671915
0.434487, 6.125993, -0.043919, 0.730704
4.212370, 0.000839, 0.498988, 0.501467
-6.560464, 2.285192, -0.848275, -0.357469
2.659204, -11.056722, 0.098991, -1.141810
7.271507, 11.090352, 0.430796, 2.756693
0.349947, 7.880260, 0.650460, 0.993379
-8.997122, 11.305118, -1.279372, 1.417047
10.099436, 5.099351, 0.650634, 0.240188
-6.366583, -5.059915, -0.788743, -0.630100
-1.966595, -10.384164, 0.680366, -0.690686
-9.262162, 0.351326, -0.546015, -0.582688
2.264726, -10.283886, 0.868027, -0.776483
-4.711838, 5.725801, -1.369607, 0.092247
-8.416460, 2.606441, -1.050385, -0.148958
-9.907299, -3.282508, -1.544258, -0.264566
0.459557, 8.769986, 0.476974, 1.075178
18.632992, -25.630720, 2.496415, -3.361127
-2.765180, 5.644866, -0.542974, 1.218920
-2.881901, 1.923474, -1.135046, 0.570962
3.949162, -9.911260, 0.268625, -0.718714
4.395399, -0.411496, 0.657950, -0.309233
2.141867, 2.262961, 0.223322, 0.544736
-5.078062, -9.567018, -0.274962, -1.095090
6.200653, 0.045696, 1.618095, -0.208304
-9.147932, -3.723701, -2.075926, -0.772202
-2.040716, 9.908097, -0.315363, 0.745274
-8.685646, 3.355906, -0.393989, 0.353787
-2.028889, 2.397345, -0.771632, 0.543717
-5.213788, -2.617149, -0.581405, 0.491375
-0.952895, 3.133544, -0.969252, 0.995905
-0.130162, 7.887793, -0.963221, 0.812145
14.325142, 0.250783, 1.642796, -0.436746
-6.292130, -13.148965, -0.568189, -1.510553
-5.578225, 2.748393, -1.065772, 0.557236
11.819581, -4.114701, 1.091251, -1.123559
1.770140, -9.857084, 0.729659, -1.252911
-1.347774, 11.108692, 0.306094, 1.462716
-0.814860, 10.118246, 0.323906, 0.663847
7.163296, -7.954629, 1.292824, -0.714411
-8.765632, 0.627209, -0.609186, -0.657453
5.653774, -8.934986, 0.080174, -0.794195
-7.650534, -9.138804, -0.574992, -1.161562
-9.452837, 7.951718, -0.730471, 0.333231
-10.286959, 3.131708, -1.146766, -0.324790
11.286465, 8.307951, 1.272330, 1.049919
4.109611, -2.891988, -0.454267, -0.325206
2.248343, -3.045296, -0.108505, 0.123158
1.977267, 6.817996, 0.338409, 0.402587
-5.732419, 1.900797, -0.067693, -0.177996
4.277650, -3.836119, 0.350919, -0.214836
0.043700, 3.381041, -0.142078, 0.034896
6.082693, -8.184282, 0.044824, -0.428956
7.616738, -0.786301, 0.609785, -0.291783
1.528248, -5.351595, 1.031964, 0.047696
12.810286, 2.681717, 1.197162, -0.515195
-5.785884, -0.717999, 0.083667, 0.477675
-6.449620, 2.703814, -0.416429, 0.641706
-8.889365, -6.815889, -1.234968, -0.629163
0.621054, 5.675786, -0.045134, -0.084087
-3.761632, 10.520850, -0.125611, 0.722165
-9.717888, -10.754212, -0.624425, -0.932998
-1.186265, 0.338275, 0.073971, -0.915030
-3.861018, 7.826493, 0.221036, 1.108089
8.025107, 7.413925, 1.008765, 0.211484
-9.570107, -0.537979, -0.636626, 0.360207
7.063847, 3.119902, 0.194253, -0.048720
11.132411, 6.554645, 1.392440, 0.605938
5.475586, -2.527750, 0.819946, 0.464054
-12.961058, -0.474505, -1.439439, 0.621727
6.613524, -3.071641, 1.999429, -0.426207
-17.970061, 13.908049, -1.993245, 2.316441
4.344404, 0.998857, -0.280308, 0.092062
8.366179, -8.570423, 1.293676, -0.775293
4.423041, -11.913327, 0.553765, -0.941193
2.786102, -2.442511, -0.369780, -0.406833
-1.311506, -0.415615, -0.546495, -0.095184
-4.946118, 1.222297, -0.390168, -0.017833
2.579991, 8.088572, 0.190564, 0.654810
-3.167429, 0.885355, -0.820494, -0.103330
