Ta, Tb
1.072775, 1.146678
1.072799, 1.146763
1.072823, 1.146848
1.072847, 1.146932
1.072871, 1.147016
1.072896, 1.147100
1.072920, 1.147184
1.072945, 1.147267
1.072969, 1.147351
1.072994, 1.147433
1.073018, 1.147516
1.073043, 1.147598
1.073068, 1.147679
1.073093, 1.147760
1.073117, 1.147841
1.073142, 1.147921
1.073167, 1.148001
1.073192, 1.148080
1.073217, 1.148158
1.073242, 1.148236
1.073267, 1.148313
1.073291, 1.148389
1.073316, 1.148465
1.073341, 1.148540
1.073366, 1.148614
1.073391, 1.148688
1.073415, 1.148760
1.073440, 1.148832
1.073464, 1.148903
1.073489, 1.148972
1.073513, 1.149041
1.073538, 1.149109
1.073562, 1.149175
1.073586, 1.149241
1.073610, 1.149305
1.073634, 1.149368
1.073658, 1.149430
1.073682, 1.149490
1.073705, 1.149549
1.073729, 1.149607
1.073752, 1.149663
1.073775, 1.149718
1.073798, 1.149771
1.073821, 1.149822
1.073843, 1.149872
1.073866, 1.149920
1.073888, 1.149967
1.073910, 1.150011
1.073931, 1.150054
1.073953, 1.150094
1.073974, 1.150133
1.073995, 1.150169
1.074015, 1.150203
1.074036, 1.150235
1.074056, 1.150265
1.074075, 1.150293
1.074095, 1.150318
1.074114, 1.150340
1.074133, 1.150360
1.074152, 1.150378
1.074171, 1.150392
1.074189, 1.150404
1.074207, 1.150413
1.074225, 1.150419
1.074243, 1.150423
1.074260, 1.150423
1.074276, 1.150420
1.074292, 1.150413
1.074308, 1.150404
1.074323, 1.150391
1.074338, 1.150374
1.074352, 1.150354
1.074366, 1.150331
1.074379, 1.150304
1.074392, 1.150273
1.074404, 1.150238
1.074416, 1.150199
1.074427, 1.150156
1.074437, 1.150109
1.074447, 1.150058
1.074457, 1.150003
1.074465, 1.149943
1.074474, 1.149879
1.074481, 1.149810
1.074488, 1.149737
1.074494, 1.149659
1.074500, 1.149577
1.074505, 1.149489
1.074509, 1.149397
1.074513, 1.149300
1.074516, 1.149198
1.074518, 1.149091
1.074519, 1.148978
1.074520, 1.148861
1.074520, 1.148738
1.074519, 1.148610
1.074518, 1.148476
1.074516, 1.148337
1.074513, 1.148193
1.074509, 1.148043
1.074504, 1.147887
1.074499, 1.147726
1.074493, 1.147560
1.074486, 1.147387
1.074478, 1.147210
1.074470, 1.147026
1.074460, 1.146837
1.074450, 1.146642
1.074439, 1.146441
1.074427, 1.146235
1.074415, 1.146023
1.074401, 1.145805
1.074387, 1.145582
1.074372, 1.145353
1.074356, 1.145119
1.074339, 1.144880
1.074321, 1.144635
1.074302, 1.144384
1.074283, 1.144129
1.074263, 1.143869
1.074242, 1.143603
1.074220, 1.143333
1.074197, 1.143057
1.074174, 1.142778
1.074150, 1.142493
1.074125, 1.142205
1.074099, 1.141912
1.074072, 1.141615
1.074045, 1.141315
1.074016, 1.141011
1.073987, 1.140703
1.073958, 1.140393
1.073927, 1.140079
1.073896, 1.139763
1.073864, 1.139445
1.073832, 1.139125
1.073799, 1.138802
1.073765, 1.138478
1.073730, 1.138153
1.073695, 1.137828
1.073660, 1.137501
1.073623, 1.137174
1.073587, 1.136848
1.073549, 1.136522
1.073512, 1.136197
1.073473, 1.135873
1.073435, 1.135550
1.073395, 1.135230
1.073356, 1.134912
1.073316, 1.134597
1.073276, 1.134284
1.073235, 1.133976
1.073195, 1.133672
1.073153, 1.133372
1.073112, 1.133077
1.073071, 1.132787
1.073029, 1.132503
1.072988, 1.132225
1.072946, 1.131953
1.072904, 1.131689
1.072862, 1.131431
1.072821, 1.131182
1.072779, 1.130940
1.072738, 1.130707
1.072696, 1.130483
1.072655, 1.130269
1.072614, 1.130063
1.072574, 1.129868
1.072533, 1.129683
1.072493, 1.129509
1.072454, 1.129345
1.072415, 1.129193
1.072376, 1.129052
1.072338, 1.128922
1.072301, 1.128805
1.072264, 1.128699
1.072227, 1.128606
1.072192, 1.128526
1.072157, 1.128457
1.072123, 1.128402
1.072089, 1.128359
1.072057, 1.128330
1.072025, 1.128313
1.071994, 1.128309
1.071965, 1.128318
1.071936, 1.128340
1.071908, 1.128376
1.071881, 1.128423
1.071856, 1.128484
1.071831, 1.128557
1.071808, 1.128643
1.071786, 1.128741
1.071765, 1.128852
1.071745, 1.128974
1.071726, 1.129108
1.071709, 1.129254
1.071693, 1.129411
1.071679, 1.129579
1.071665, 1.129758
1.071653, 1.129947
1.071643, 1.130146
1.071634, 1.130355
1.071626, 1.130574
1.071619, 1.130802
1.071614, 1.131038
1.071611, 1.131283
1.071609, 1.131535
1.071608, 1.131795
1.071609, 1.132063
1.071611, 1.132337
1.071615, 1.132617
1.071620, 1.132903
1.071627, 1.133195
1.071635, 1.133492
1.071644, 1.133793
1.071655, 1.134099
1.071667, 1.134409
1.071681, 1.134722
1.071696, 1.135038
1.071712, 1.135356
1.071730, 1.135677
1.071749, 1.136000
1.071769, 1.136324
1.071791, 1.136649
1.071814, 1.136975
1.071838, 1.137301
1.071863, 1.137627
1.071890, 1.137953
1.071917, 1.138278
1.071946, 1.138602
1.071976, 1.138925
1.072007, 1.139246
1.072039, 1.139565
1.072072, 1.139882
1.072106, 1.140196
1.072141, 1.140508
1.072176, 1.140816
1.072213, 1.141122
1.072250, 1.141424
1.072288, 1.141722
1.072327, 1.142016
1.072367, 1.142307
1.072407, 1.142593
1.072448, 1.142875
1.072489, 1.143152
1.072531, 1.143425
1.072574, 1.143692
1.072617, 1.143955
1.072660, 1.144213
1.072704, 1.144465
1.072748, 1.144713
1.072792, 1.144955
1.072837, 1.145191
1.072882, 1.145423
1.072927, 1.145648
1.072972, 1.145868
1.073017, 1.146083
1.073062, 1.146292
1.073107, 1.146495
1.073153, 1.146693
1.073198, 1.146885
1.073243, 1.147071
1.073288, 1.147251
1.073333, 1.147426
1.073378, 1.147595
1.073422, 1.147759
1.073466, 1.147917
1.073510, 1.148070
1.073553, 1.148216
1.073597, 1.148358
1.073640, 1.148494
1.073682, 1.148625
1.073724, 1.148750
1.073765, 1.148870
1.073806, 1.148984
1.073847, 1.149094
1.073887, 1.149198
1.073926, 1.149298
1.073965, 1.149392
1.074003, 1.149482
1.074041, 1.149566
1.074078, 1.149646
1.074114, 1.149721
1.074150, 1.149792
1.074185, 1.149858
1.074219, 1.149920
1.074253, 1.149977
1.074285, 1.150030
1.074318, 1.150079
1.074349, 1.150123
1.074379, 1.150164
1.074409, 1.150200
1.074438, 1.150233
1.074466, 1.150262
1.074494, 1.150287
1.074520, 1.150308
1.074546, 1.150326
1.074571, 1.150340
1.074595, 1.150351
1.074618, 1.150359
1.074641, 1.150363
1.074662, 1.150364
1.074683, 1.150362
1.074703, 1.150357
1.074722, 1.150349
1.074740, 1.150338
1.074758, 1.150325
1.074774, 1.150308
1.074790, 1.150289
1.074805, 1.150267
1.074819, 1.150243
1.074833, 1.150217
1.074845, 1.150188
1.074857, 1.150156
1.074868, 1.150123
1.074878, 1.150087
1.074887, 1.150049
1.074896, 1.150009
1.074903, 1.149967
1.074910, 1.149923
1.074917, 1.149877
1.074922, 1.149830
1.074927, 1.149780
1.074931, 1.149729
1.074934, 1.149677
1.074936, 1.149622
1.074938, 1.149566
1.074939, 1.149509
1.074940, 1.149450
1.074940, 1.149390
1.074939, 1.149329
1.074937, 1.149266
1.074935, 1.149202
1.074932, 1.149136
1.074928, 1.149070
1.074924, 1.149002
1.074919, 1.148934
1.074914, 1.148864
1.074908, 1.148793
1.074902, 1.148722
1.074895, 1.148649
1.074887, 1.148576
1.074879, 1.148501
1.074870, 1.148426
1.074861, 1.148350
1.074851, 1.148274
1.074841, 1.148196
1.074830, 1.148118
1.074819, 1.148040
1.074808, 1.147961
1.074796, 1.147881
1.074783, 1.147801
1.074770, 1.147720
1.074757, 1.147638
1.074743, 1.147557
1.074729, 1.147474
1.074714, 1.147392
1.074700, 1.147309
1.074684, 1.147225
1.074669, 1.147141
1.074653, 1.147057
1.074637, 1.146973
1.074620, 1.146888
1.074603, 1.146803
1.074586, 1.146718
1.074568, 1.146633
1.074551, 1.146547
1.074533, 1.146462
1.074514, 1.146376
1.074496, 1.146290
1.074477, 1.146204
1.074458, 1.146118
1.074439, 1.146031
1.074420, 1.145945
1.074400, 1.145858
1.074380, 1.145772
1.074360, 1.145685
1.074340, 1.145599
1.074320, 1.145512
1.074299, 1.145426
1.074279, 1.145339
1.074258, 1.145253
1.074237, 1.145167
1.074216, 1.145080
1.074195, 1.144994
1.074174, 1.144908
1.074153, 1.144822
1.074132, 1.144736
1.074110, 1.144650
1.074089, 1.144564
1.074067, 1.144478
1.074046, 1.144393
1.074024, 1.144308
1.074002, 1.144222
1.073980, 1.144137
1.073959, 1.144052
1.073937, 1.143968
1.073915, 1.143883
1.073893, 1.143799
1.073872, 1.143715
1.073850, 1.143631
1.073828, 1.143547
1.073806, 1.143464
1.073784, 1.143381
1.073763, 1.143298
1.073741, 1.143215
1.073719, 1.143132
1.073698, 1.143050
1.073676, 1.142968
1.073655, 1.142886
1.073634, 1.142805
1.073612, 1.142723
1.073591, 1.142642
1.073570, 1.142562
1.073549, 1.142481
1.073528, 1.142401
1.073507, 1.142321
1.073486, 1.142242
1.073465, 1.142162
1.073444, 1.142083
1.073424, 1.142004
1.073404, 1.141926
1.073383, 1.141848
1.073363, 1.141770
1.073343, 1.141692
1.073323, 1.141615
1.073303, 1.141538
1.073284, 1.141461
1.073264, 1.141385
1.073245, 1.141309
1.073226, 1.141233
1.073207, 1.141158
1.073188, 1.141083
1.073169, 1.141008
1.073151, 1.140934
1.073132, 1.140859
1.073114, 1.140786
1.073096, 1.140712
1.073078, 1.140639
1.073060, 1.140566
1.073043, 1.140493
1.073026, 1.140421
1.073008, 1.140349
1.072991, 1.140278
1.072975, 1.140206
1.072958, 1.140135
1.072942, 1.140065
1.072926, 1.139994
1.072910, 1.139924
1.072894, 1.139855
1.072878, 1.139785
1.072863, 1.139716
1.072848, 1.139648
1.072833, 1.139579
1.072818, 1.139511
1.072803, 1.139444
1.072789, 1.139376
1.072775, 1.139309
1.072761, 1.139242
1.072748, 1.139176
1.072734, 1.139110
1.072721, 1.139044
1.072708, 1.138978
1.072695, 1.138913
1.072683, 1.138848
1.072671, 1.138784
1.072658, 1.138720
1.072647, 1.138656
1.072635, 1.138592
1.072624, 1.138529
1.072613, 1.138466
1.072602, 1.138403
1.072591, 1.138341
1.072581, 1.138279
1.072571, 1.138217
1.072561, 1.138156
1.072551, 1.138095
1.072542, 1.138034
1.072533, 1.137973
1.072524, 1.137913
1.072515, 1.137853
1.072507, 1.137794
1.072499, 1.137735
1.072491, 1.137676
1.072483, 1.137617
1.072476, 1.137559
1.072469, 1.137500
1.072462, 1.137443
1.072456, 1.137385
1.072449, 1.137328
1.072443, 1.137271
1.072438, 1.137215
1.072432, 1.137158
1.072427, 1.137102
1.072422, 1.137046
1.072417, 1.136991
1.072413, 1.136936
1.072408, 1.136881
1.072405, 1.136826
1.072401, 1.136772
1.072398, 1.136718
1.072394, 1.136664
1.072392, 1.136611
1.072389, 1.136558
1.072387, 1.136505
1.072385, 1.136452
1.072383, 1.136400
1.072381, 1.136348
1.072380, 1.136296
1.072379, 1.136244
1.072379, 1.136193
1.072378, 1.136142
1.072378, 1.136091
1.072378, 1.136041
1.072379, 1.135991
1.072379, 1.135941
1.072380, 1.135891
1.072381, 1.135842
1.072383, 1.135792
1.072385, 1.135743
1.072387, 1.135695
1.072389, 1.135646
1.072392, 1.135598
1.072395, 1.135550
1.072398, 1.135503
1.072401, 1.135455
1.072405, 1.135408
1.072409, 1.135361
1.072413, 1.135315
1.072418, 1.135268
1.072423, 1.135222
1.072428, 1.135176
1.072433, 1.135130
1.072439, 1.135085
1.072445, 1.135040
1.072451, 1.134995
1.072458, 1.134950
1.072465, 1.134905
1.072472, 1.134861
1.072479, 1.134817
1.072487, 1.134773
1.072495, 1.134730
1.072503, 1.134686
1.072512, 1.134643
1.072520, 1.134600
1.072529, 1.134558
1.072539, 1.134515
1.072548, 1.134473
1.072558, 1.134431
1.072568, 1.134389
1.072579, 1.134348
1.072590, 1.134306
1.072601, 1.134265
1.072612, 1.134224
1.072623, 1.134184
1.072635, 1.134143
1.072647, 1.134103
1.072660, 1.134063
1.072672, 1.134023
1.072685, 1.133983
1.072699, 1.133944
1.072712, 1.133905
1.072726, 1.133865
1.072740, 1.133827
1.072754, 1.133788
1.072769, 1.133750
1.072784, 1.133711
1.072799, 1.133673
1.072814, 1.133635
1.072830, 1.133598
1.072846, 1.133560
1.072862, 1.133523
1.072879, 1.133486
1.072896, 1.133449
1.072913, 1.133413
1.072930, 1.133376
1.072948, 1.133340
1.072966, 1.133304
1.072984, 1.133268
1.073002, 1.133232
1.073021, 1.133196
1.073040, 1.133161
1.073059, 1.133126
1.073078, 1.133091
1.073098, 1.133056
1.073118, 1.133021
1.073138, 1.132987
1.073159, 1.132953
1.073180, 1.132919
1.073201, 1.132885
1.073222, 1.132851
1.073244, 1.132817
1.073266, 1.132784
1.073288, 1.132751
1.073310, 1.132718
1.073333, 1.132685
1.073356, 1.132652
1.073379, 1.132619
1.073402, 1.132587
1.073426, 1.132555
1.073449, 1.132523
1.073474, 1.132491
1.073498, 1.132459
1.073523, 1.132427
1.073547, 1.132396
1.073572, 1.132365
1.073598, 1.132334
1.073623, 1.132303
1.073649, 1.132272
1.073675, 1.132241
1.073701, 1.132211
1.073728, 1.132180
1.073755, 1.132150
1.073782, 1.132120
1.073809, 1.132090
1.073836, 1.132061
1.073864, 1.132031
1.073892, 1.132002
1.073920, 1.131972
1.073948, 1.131943
1.073977, 1.131914
1.074005, 1.131886
1.074034, 1.131857
1.074063, 1.131828
1.074093, 1.131800
1.074122, 1.131772
1.074152, 1.131744
1.074182, 1.131716
1.074212, 1.131688
1.074242, 1.131660
1.074273, 1.131633
1.074303, 1.131605
1.074334, 1.131578
1.074365, 1.131551
1.074397, 1.131524
1.074428, 1.131497
1.074460, 1.131470
1.074491, 1.131444
1.074523, 1.131417
1.074555, 1.131391
1.074588, 1.131365
1.074620, 1.131339
1.074653, 1.131313
1.074685, 1.131287
1.074718, 1.131261
1.074751, 1.131236
1.074784, 1.131210
1.074817, 1.131185
1.074851, 1.131160
1.074884, 1.131135
1.074918, 1.131110
1.074951, 1.131085
1.074985, 1.131060
1.075019, 1.131036
1.075053, 1.131011
1.075087, 1.130987
1.075121, 1.130963
1.075156, 1.130939
1.075190, 1.130915
1.075225, 1.130891
1.075259, 1.130867
1.075294, 1.130844
1.075328, 1.130820
1.075363, 1.130797
1.075398, 1.130773
1.075432, 1.130750
1.075467, 1.130727
1.075502, 1.130704
1.075537, 1.130682
1.075572, 1.130659
1.075607, 1.130636
1.075642, 1.130614
1.075676, 1.130591
1.075711, 1.130569
1.075746, 1.130547
1.075781, 1.130525
1.075816, 1.130503
1.075850, 1.130481
1.075885, 1.130460
1.075920, 1.130438
1.075954, 1.130416
1.075989, 1.130395
1.076023, 1.130374
1.076058, 1.130352
1.076092, 1.130331
1.076126, 1.130310
1.076160, 1.130289
1.076194, 1.130269
1.076228, 1.130248
1.076262, 1.130227
1.076295, 1.130207
1.076329, 1.130187
1.076362, 1.130166
1.076395, 1.130146
1.076428, 1.130126
1.076460, 1.130106
1.076493, 1.130086
1.076525, 1.130066
1.076557, 1.130046
1.076589, 1.130027
1.076621, 1.130007
1.076652, 1.129988
1.076683, 1.129969
1.076714, 1.129949
1.076744, 1.129930
1.076775, 1.129911
1.076805, 1.129892
1.076834, 1.129873
1.076863, 1.129854
1.076892, 1.129836
1.076921, 1.129817
1.076949, 1.129799
1.076977, 1.129780
1.077005, 1.129762
1.077032, 1.129743
1.077059, 1.129725
1.077085, 1.129707
1.077111, 1.129689
1.077137, 1.129671
1.077162, 1.129653
1.077186, 1.129636
1.077211, 1.129618
1.077234, 1.129600
1.077258, 1.129583
1.077280, 1.129565
1.077303, 1.129548
1.077324, 1.129531
1.077345, 1.129514
1.077366, 1.129497
1.077386, 1.129480
1.077406, 1.129463
1.077425, 1.129446
1.077443, 1.129429
1.077461, 1.129412
1.077478, 1.129396
1.077495, 1.129379
1.077511, 1.129363
1.077526, 1.129346
1.077541, 1.129330
1.077555, 1.129314
1.077568, 1.129298
1.077581, 1.129281
1.077593, 1.129265
1.077605, 1.129249
1.077615, 1.129234
1.077625, 1.129218
1.077635, 1.129202
1.077643, 1.129186
1.077651, 1.129171
1.077658, 1.129155
1.077665, 1.129140
1.077671, 1.129125
1.077676, 1.129109
1.077680, 1.129094
1.077683, 1.129079
1.077686, 1.129064
1.077688, 1.129049
1.077689, 1.129034
1.077690, 1.129019
1.077689, 1.129004
1.077688, 1.128990
1.077687, 1.128975
1.077684, 1.128960
1.077681, 1.128946
1.077677, 1.128931
1.077672, 1.128917
1.077666, 1.128903
1.077660, 1.128888
1.077653, 1.128874
1.077645, 1.128860
1.077637, 1.128846
1.077627, 1.128832
1.077617, 1.128819
1.077607, 1.128805
1.077595, 1.128791
1.077583, 1.128778
1.077571, 1.128764
1.077557, 1.128751
1.077543, 1.128737
1.077529, 1.128724
1.077513, 1.128711
1.077498, 1.128697
1.077481, 1.128684
1.077464, 1.128671
1.077446, 1.128658
1.077428, 1.128645
1.077410, 1.128632
1.077391, 1.128619
1.077371, 1.128607
1.077351, 1.128594
1.077330, 1.128581
1.077310, 1.128568
1.077288, 1.128556
1.077267, 1.128543
1.077245, 1.128531
1.077223, 1.128519
1.077200, 1.128506
1.077178, 1.128494
1.077155, 1.128482
1.077132, 1.128470
1.077109, 1.128457
1.077085, 1.128445
1.077062, 1.128433
1.077039, 1.128421
1.077015, 1.128410
1.076992, 1.128398
1.076969, 1.128386
1.076946, 1.128374
1.076923, 1.128362
1.076900, 1.128351
1.076878, 1.128339
1.076856, 1.128328
1.076834, 1.128316
1.076812, 1.128305
1.076791, 1.128293
1.076771, 1.128282
1.076750, 1.128271
1.076731, 1.128260
1.076712, 1.128248
1.076693, 1.128237
1.076675, 1.128226
1.076658, 1.128215
1.076642, 1.128204
1.076626, 1.128193
1.076611, 1.128182
1.076597, 1.128172
1.076584, 1.128161
1.076572, 1.128150
1.076561, 1.128139
1.076551, 1.128129
1.076542, 1.128118
1.076534, 1.128108
1.076527, 1.128097
1.076521, 1.128087
1.076516, 1.128076
1.076513, 1.128066
1.076511, 1.128056
1.076510, 1.128046
1.076511, 1.128035
1.076512, 1.128025
1.076516, 1.128015
1.076520, 1.128005
1.076526, 1.127995
1.076534, 1.127985
1.076543, 1.127975
1.076553, 1.127965
1.076565, 1.127955
1.076579, 1.127945
1.076594, 1.127936
1.076610, 1.127926
1.076629, 1.127916
1.076648, 1.127907
1.076670, 1.127897
1.076693, 1.127887
1.076717, 1.127878
1.076743, 1.127868
1.076771, 1.127859
1.076800, 1.127850
1.076831, 1.127840
1.076864, 1.127831
1.076898, 1.127822
1.076934, 1.127813
1.076971, 1.127803
1.077010, 1.127794
1.077050, 1.127785
1.077092, 1.127776
1.077136, 1.127767
1.077181, 1.127758
1.077228, 1.127749
1.077276, 1.127740
1.077325, 1.127731
1.077376, 1.127723
1.077428, 1.127714
1.077482, 1.127705
1.077537, 1.127696
1.077594, 1.127688
1.077652, 1.127679
1.077711, 1.127670
1.077771, 1.127662
1.077832, 1.127653
1.077895, 1.127645
1.077959, 1.127636
1.078024, 1.127628
1.078090, 1.127620
1.078157, 1.127611
1.078225, 1.127603
1.078294, 1.127595
1.078364, 1.127586
1.078435, 1.127578
1.078507, 1.127570
1.078580, 1.127562
1.078653, 1.127554
1.078727, 1.127546
1.078802, 1.127538
1.078878, 1.127530
1.078954, 1.127522
1.079031, 1.127514
1.079108, 1.127506
1.079186, 1.127498
1.079264, 1.127490
1.079343, 1.127483
1.079422, 1.127475
1.079502, 1.127467
1.079582, 1.127460
1.079662, 1.127452
1.079742, 1.127444
1.079823, 1.127437
1.079904, 1.127429
1.079985, 1.127422
1.080066, 1.127414
1.080147, 1.127407
1.080229, 1.127399
1.080310, 1.127392
1.080391, 1.127385
1.080473, 1.127377
1.080554, 1.127370
1.080635, 1.127363
1.080716, 1.127355
1.080797, 1.127348
1.080878, 1.127341
1.080958, 1.127334
1.081038, 1.127327
1.081118, 1.127320
1.081198, 1.127313
1.081278, 1.127306
1.081357, 1.127299
1.081436, 1.127292
1.081515, 1.127285
1.081593, 1.127278
1.081671, 1.127271
1.081748, 1.127264
1.081826, 1.127258
1.081902, 1.127251
1.081979, 1.127244
1.082055, 1.127237
1.082130, 1.127231
1.082205, 1.127224
1.082280, 1.127217
1.082354, 1.127211
1.082428, 1.127204
1.082501, 1.127198
1.082574, 1.127191
1.082646, 1.127185
1.082718, 1.127178
1.082789, 1.127172
1.082860, 1.127165
1.082930, 1.127159
1.083000, 1.127153
1.083070, 1.127146
1.083139, 1.127140
1.083207, 1.127134
1.083275, 1.127127
1.083343, 1.127121
1.083410, 1.127115
1.083476, 1.127109
1.083542, 1.127103
1.083608, 1.127097
1.083673, 1.127090
1.083738, 1.127084
1.083803, 1.127078
1.083867, 1.127072
1.083930, 1.127066
1.083993, 1.127060
1.084056, 1.127054
1.084119, 1.127049
1.084181, 1.127043
1.084242, 1.127037
1.084304, 1.127031
1.084365, 1.127025
1.084425, 1.127019
1.084486, 1.127014
1.084546, 1.127008
1.084606, 1.127002
1.084665, 1.126996
1.084724, 1.126991
1.084783, 1.126985
1.084842, 1.126980
1.084901, 1.126974
1.084959, 1.126968
1.085017, 1.126963
1.085075, 1.126957
1.085133, 1.126952
1.085191, 1.126946
1.085248, 1.126941
1.085306, 1.126935
1.085363, 1.126930
1.085420, 1.126925
1.085477, 1.126919
1.085535, 1.126914
1.085592, 1.126909
1.085649, 1.126903
1.085706, 1.126898
1.085763, 1.126893
1.085820, 1.126888
1.085877, 1.126882
1.085934, 1.126877
1.085991, 1.126872
1.086048, 1.126867
1.086105, 1.126862
1.086163, 1.126857
1.086220, 1.126852
1.086278, 1.126846
1.086336, 1.126841
1.086394, 1.126836
1.086452, 1.126831
1.086510, 1.126826
1.086569, 1.126822
1.086628, 1.126817
1.086687, 1.126812
1.086746, 1.126807
1.086806, 1.126802
1.086865, 1.126797
1.086926, 1.126792
1.086986, 1.126787
1.087047, 1.126783
1.087108, 1.126778
1.087169, 1.126773
1.087231, 1.126768
1.087293, 1.126764
1.087355, 1.126759
1.087418, 1.126754
1.087482, 1.126750
1.087545, 1.126745
1.087609, 1.126740
1.087674, 1.126736
1.087739, 1.126731
1.087804, 1.126727
1.087870, 1.126722
1.087937, 1.126718
1.088004, 1.126713
1.088071, 1.126709
1.088139, 1.126704
1.088207, 1.126700
1.088276, 1.126695
1.088346, 1.126691
1.088416, 1.126686
1.088486, 1.126682
1.088557, 1.126678
1.088629, 1.126673
1.088701, 1.126669
1.088774, 1.126665
1.088847, 1.126661
1.088921, 1.126656
1.088996, 1.126652
1.089071, 1.126648
1.089147, 1.126644
1.089223, 1.126639
1.089300, 1.126635
1.089377, 1.126631
1.089455, 1.126627
1.089534, 1.126623
1.089613, 1.126619
1.089693, 1.126615
1.089774, 1.126611
1.089855, 1.126606
1.089936, 1.126602
1.090019, 1.126598
1.090102, 1.126594
1.090185, 1.126590
1.090269, 1.126586
1.090354, 1.126582
1.090439, 1.126579
1.090524, 1.126575
1.090611, 1.126571
1.090698, 1.126567
1.090785, 1.126563
1.090873, 1.126559
1.090961, 1.126555
1.091050, 1.126551
1.091139, 1.126548
1.091229, 1.126544
1.091319, 1.126540
1.091410, 1.126536
1.091501, 1.126532
1.091593, 1.126529
1.091684, 1.126525
1.091777, 1.126521
1.091869, 1.126518
1.091962, 1.126514
1.092055, 1.126510
1.092148, 1.126507
1.092241, 1.126503
1.092335, 1.126499
1.092429, 1.126496
1.092523, 1.126492
1.092616, 1.126489
1.092710, 1.126485
1.092804, 1.126482
1.092898, 1.126478
1.092992, 1.126474
1.093085, 1.126471
1.093178, 1.126468
1.093271, 1.126464
1.093364, 1.126461
1.093456, 1.126457
1.093548, 1.126454
1.093639, 1.126450
1.093729, 1.126447
1.093819, 1.126444
1.093908, 1.126440
1.093997, 1.126437
1.094084, 1.126433
1.094170, 1.126430
1.094256, 1.126427
1.094340, 1.126424
1.094423, 1.126420
1.094504, 1.126417
1.094584, 1.126414
1.094662, 1.126410
1.094739, 1.126407
1.094814, 1.126404
1.094887, 1.126401
1.094957, 1.126398
1.095026, 1.126394
1.095092, 1.126391
1.095156, 1.126388
1.095217, 1.126385
1.095276, 1.126382
1.095331, 1.126379
1.095383, 1.126376
1.095432, 1.126372
1.095478, 1.126369
1.095520, 1.126366
1.095558, 1.126363
1.095593, 1.126360
1.095623, 1.126357
1.095648, 1.126354
1.095669, 1.126351
1.095685, 1.126348
1.095697, 1.126345
1.095703, 1.126342
1.095703, 1.126339
1.095698, 1.126336
1.095687, 1.126333
1.095670, 1.126331
1.095646, 1.126328
1.095615, 1.126325
1.095578, 1.126322
1.095533, 1.126319
1.095481, 1.126316
1.095421, 1.126313
1.095354, 1.126310
1.095277, 1.126308
1.095193, 1.126305
1.095099, 1.126302
1.094996, 1.126299
1.094884, 1.126296
1.094762, 1.126294
1.094630, 1.126291
1.094488, 1.126288
1.094335, 1.126285
1.094172, 1.126283
1.093997, 1.126280
1.093811, 1.126277
1.093614, 1.126275
1.093404, 1.126272
1.093183, 1.126269
1.092949, 1.126267
1.092703, 1.126264
1.092444, 1.126261
1.092172, 1.126259
1.091888, 1.126256
1.091590, 1.126253
1.091279, 1.126251
1.090954, 1.126248
1.090617, 1.126246
1.090265, 1.126243
1.089901, 1.126241
1.089523, 1.126238
1.089132, 1.126236
1.088727, 1.126233
1.088310, 1.126230
1.087880, 1.126228
1.087437, 1.126226
1.086982, 1.126223
1.086515, 1.126221
1.086037, 1.126218
1.085548, 1.126216
1.085048, 1.126213
1.084538, 1.126211
1.084019, 1.126208
1.083492, 1.126206
1.082957, 1.126204
1.082414, 1.126201
1.081866, 1.126199
1.081313, 1.126196
1.080755, 1.126194
1.080194, 1.126192
1.079632, 1.126189
1.079068, 1.126187
1.078506, 1.126185
1.077945, 1.126182
1.077387, 1.126180
1.076834, 1.126178
1.076286, 1.126176
1.075746, 1.126173
1.075215, 1.126171
1.074695, 1.126169
1.074186, 1.126166
1.073691, 1.126164
1.073211, 1.126162
1.072747, 1.126160
1.072302, 1.126158
1.071875, 1.126155
1.071470, 1.126153
1.071087, 1.126151
1.070728, 1.126149
1.070394, 1.126147
1.070086, 1.126145
1.069806, 1.126142
1.069553, 1.126140
1.069331, 1.126138
1.069138, 1.126136
1.068976, 1.126134
1.068846, 1.126132
1.068749, 1.126130
1.068683, 1.126128
1.068651, 1.126126
1.068651, 1.126123
1.068685, 1.126121
1.068752, 1.126119
1.068851, 1.126117
1.068983, 1.126115
1.069146, 1.126113
1.069342, 1.126111
1.069567, 1.126109
1.069823, 1.126107
1.070107, 1.126105
1.070419, 1.126103
1.070759, 1.126101
1.071124, 1.126099
1.071513, 1.126097
1.071925, 1.126095
1.072359, 1.126093
1.072813, 1.126091
1.073286, 1.126090
1.073777, 1.126088
1.074283, 1.126086
1.074804, 1.126084
1.075337, 1.126082
1.075881, 1.126080
1.076436, 1.126078
1.076998, 1.126076
1.077567, 1.126074
1.078142, 1.126073
1.078720, 1.126071
1.079301, 1.126069
1.079883, 1.126067
1.080465, 1.126065
1.081045, 1.126063
1.081623, 1.126062
1.082198, 1.126060
1.082768, 1.126058
1.083332, 1.126056
1.083890, 1.126054
1.084440, 1.126053
1.084982, 1.126051
1.085515, 1.126049
1.086039, 1.126047
1.086552, 1.126046
1.087054, 1.126044
1.087546, 1.126042
1.088025, 1.126040
1.088492, 1.126039
1.088947, 1.126037
1.089390, 1.126035
1.089819, 1.126034
1.090235, 1.126032
1.090638, 1.126030
1.091027, 1.126029
1.091403, 1.126027
1.091766, 1.126025
