rx, ry, vx, vy
4.242869, -1.342190, 2.122134, -0.671915
0.610163, 3.203175, -0.043919, 0.730704
2.216418, -2.005028, 0.498988, 0.501467
-3.167363, 3.715068, -0.848275, -0.357469
2.263239, -6.489480, 0.098991, -1.141810
5.548324, 0.063580, 0.430796, 2.756693
-2.252885, 3.907633, 0.657619, 0.986568
-3.878645, 5.636041, -1.286530, 1.423858
7.496901, 4.138599, 0.650634, 0.240188
-3.211610, -2.539513, -0.788743, -0.630100
-4.688061, -7.621421, 0.680366, -0.690686
-7.078104, 2.682078, -0.546015, -0.582688
-1.207380, -7.177954, 0.868027, -0.776483
0.766592, 5.356811, -1.369607, 0.092247
-4.214918, 3.202272, -1.050385, -0.148958
-3.730268, -2.224246, -1.544258, -0.264566
-1.448340, 4.469273, 0.476974, 1.075178
8.647332, -12.186212, 2.496415, -3.361127
-0.524759, 0.667427, -0.625353, 1.304489
1.589757, -0.258614, -1.052667, 0.485393
2.874664, -7.036406, 0.268625, -0.718714
2.934062, 0.393603, -0.026823, 0.004346
0.078120, 0.515852, 0.908094, 0.231157
-3.978215, -5.186656, -0.274962, -1.095090
-0.277510, 0.871353, 1.663357, -0.131339
-0.838444, -0.627333, -2.121188, -0.849167
-0.779265, 6.926999, -0.315363, 0.745274
-7.109689, 1.940756, -0.393989, 0.353787
1.057640, 0.222475, -0.771632, 0.543717
-2.888167, -4.582650, -0.581405, 0.491375
2.924114, -0.850075, -0.969252, 0.995905
3.722723, 4.639213, -0.963221, 0.812145
7.753959, 1.997768, 1.642796, -0.436746
-4.019374, -7.106755, -0.568189, -1.510553
-1.315135, 0.519450, -1.065772, 0.557236
7.454576, 0.379534, 1.091251, -1.123559
-1.148495, -4.845438, 0.729659, -1.252911
-2.866879, 6.267024, 0.277778, 1.250792
-1.815757, 6.453659, 0.352222, 0.875771
1.992000, -5.096986, 1.292824, -0.714411
-6.328890, 3.257022, -0.609186, -0.657453
5.333077, -5.758205, 0.080174, -0.794195
-5.350567, -4.492558, -0.574992, -1.161562
-6.529323, 6.611155, -0.735152, 0.350653
-5.701523, 4.438509, -1.142086, -0.342213
6.197145, 4.108275, 1.272330, 1.049919
5.520745, -1.680718, -0.319310, -0.289228
3.088296, -3.448373, -0.243462, 0.087179
0.623630, 5.207647, 0.338409, 0.402587
-5.461647, 2.612783, -0.067693, -0.177996
2.873974, -2.976774, 0.350919, -0.214836
0.612011, 3.241458, -0.142078, 0.034896
5.903396, -6.468459, 0.044824, -0.428956
5.177596, 0.380831, 0.609785, -0.291783
-2.599609, -5.542381, 1.031964, 0.047696
8.021637, 4.742497, 1.197162, -0.515195
-6.120551, -2.628699, 0.083667, 0.477675
-4.783905, 0.136991, -0.416429, 0.641706
-3.949491, -4.299236, -1.234968, -0.629163
0.801591, 6.012132, -0.045134, -0.084087
-3.259188, 7.632190, -0.125611, 0.722165
-7.220190, -7.022218, -0.624425, -0.932998
-1.482151, 3.998393, 0.073971, -0.915030
-4.745164, 3.394135, 0.221036, 1.108089
3.990047, 6.567988, 1.008765, 0.211484
-7.023602, -1.978805, -0.636626, 0.360207
6.421573, 2.986881, 0.119791, 0.545744
5.427914, 4.458795, 1.466902, 0.011474
2.195804, -4.383968, 0.819946, 0.464054
-7.203301, -2.961413, -1.439439, 0.621727
-1.384193, -1.366812, 1.999429, -0.426207
-9.997080, 4.642284, -1.993245, 2.316441
5.465635, 0.630609, -0.280308, 0.092062
3.191340, -5.469573, 1.294507, -0.773249
2.208119, -8.148231, 0.552934, -0.943238
4.265220, -0.815179, -0.369780, -0.406833
0.874475, -0.034880, -0.546495, -0.095184
-3.385446, 1.293628, -0.390168, -0.017833
1.817736, 5.469332, 0.190564, 0.654810
0.114549, 1.298675, -0.820494, -0.103330
