Ra, Rb
3.475508, 0.294767
3.476958, 0.294829
3.478408, 0.294890
3.479858, 0.294952
3.481308, 0.295013
3.482759, 0.295075
3.484209, 0.295136
3.485659, 0.295197
3.487109, 0.295259
3.488559, 0.295320
3.490009, 0.295381
3.491459, 0.295443
3.492909, 0.295504
3.494359, 0.295566
3.495809, 0.295627
3.497259, 0.295688
3.498709, 0.295749
3.500159, 0.295811
3.501609, 0.295872
3.503059, 0.295933
3.504509, 0.295994
3.505959, 0.296056
3.507409, 0.296117
3.508859, 0.296178
3.510309, 0.296239
3.511759, 0.296300
3.513209, 0.296362
3.514659, 0.296423
3.516109, 0.296484
3.517560, 0.296545
3.519010, 0.296606
3.520460, 0.296667
3.521910, 0.296728
3.523360, 0.296789
3.524810, 0.296851
3.526260, 0.296912
3.527710, 0.296973
3.529160, 0.297034
3.530610, 0.297095
3.532060, 0.297156
3.533510, 0.297217
3.534960, 0.297278
3.536410, 0.297339
3.537861, 0.297400
3.539311, 0.297461
3.540761, 0.297521
3.542211, 0.297582
3.543661, 0.297643
3.545111, 0.297704
3.546561, 0.297765
3.548011, 0.297826
3.549462, 0.297887
3.550912, 0.297948
3.552362, 0.298008
3.553812, 0.298069
3.555262, 0.298130
3.556712, 0.298191
3.558163, 0.298252
3.559613, 0.298312
3.561063, 0.298373
3.562513, 0.298434
3.563963, 0.298495
3.565414, 0.298555
3.566864, 0.298616
3.568314, 0.298677
3.569764, 0.298738
3.571215, 0.298798
3.572665, 0.298859
3.574115, 0.298920
3.575566, 0.298980
3.577016, 0.299041
3.578466, 0.299101
3.579917, 0.299162
3.581367, 0.299223
3.582817, 0.299283
3.584268, 0.299344
3.585718, 0.299404
3.587168, 0.299465
3.588619, 0.299525
3.590069, 0.299586
3.591520, 0.299646
3.592970, 0.299707
3.594421, 0.299767
3.595871, 0.299828
3.597321, 0.299888
3.598772, 0.299949
3.600222, 0.300009
3.601673, 0.300070
3.603124, 0.300130
3.604574, 0.300191
3.606025, 0.300251
3.607475, 0.300311
3.608926, 0.300372
3.610376, 0.300432
3.611827, 0.300492
3.613278, 0.300553
3.614728, 0.300613
3.616179, 0.300673
3.617630, 0.300734
3.619080, 0.300794
3.620531, 0.300854
3.621982, 0.300915
3.623433, 0.300975
3.624883, 0.301035
3.626334, 0.301095
3.627785, 0.301155
3.629236, 0.301216
3.630687, 0.301276
3.632138, 0.301336
3.633588, 0.301396
3.635039, 0.301456
3.636490, 0.301517
3.637941, 0.301577
3.639392, 0.301637
3.640843, 0.301697
3.642294, 0.301757
3.643745, 0.301817
3.645196, 0.301877
3.646647, 0.301937
3.648098, 0.301997
3.649550, 0.302058
3.651001, 0.302118
3.652452, 0.302178
3.653903, 0.302238
3.655354, 0.302298
3.656805, 0.302358
3.658257, 0.302418
3.659708, 0.302478
3.661159, 0.302538
3.662610, 0.302598
3.664062, 0.302657
3.665513, 0.302717
3.666965, 0.302777
3.668416, 0.302837
3.669867, 0.302897
3.671319, 0.302957
3.672770, 0.303017
3.674222, 0.303077
3.675673, 0.303137
3.677125, 0.303197
3.678576, 0.303256
3.680028, 0.303316
3.681480, 0.303376
3.682931, 0.303436
3.684383, 0.303496
3.685835, 0.303555
3.687286, 0.303615
3.688738, 0.303675
3.690190, 0.303735
3.691642, 0.303794
3.693093, 0.303854
3.694545, 0.303914
3.695997, 0.303974
3.697449, 0.304033
3.698901, 0.304093
3.700353, 0.304153
3.701805, 0.304212
3.703257, 0.304272
3.704709, 0.304332
3.706161, 0.304391
3.707613, 0.304451
3.709065, 0.304510
3.710517, 0.304570
3.711970, 0.304630
3.713422, 0.304689
3.714874, 0.304749
3.716326, 0.304808
3.717779, 0.304868
3.719231, 0.304927
3.720683, 0.304987
3.722136, 0.305047
3.723588, 0.305106
3.725040, 0.305166
3.726493, 0.305225
3.727945, 0.305285
3.729398, 0.305344
3.730850, 0.305403
3.732303, 0.305463
3.733755, 0.305522
3.735208, 0.305582
3.736661, 0.305641
3.738113, 0.305701
3.739566, 0.305760
3.741019, 0.305819
3.742472, 0.305879
3.743924, 0.305938
3.745377, 0.305997
3.746830, 0.306057
3.748283, 0.306116
3.749736, 0.306175
3.751189, 0.306235
3.752642, 0.306294
3.754095, 0.306353
3.755548, 0.306413
3.757001, 0.306472
3.758454, 0.306531
3.759907, 0.306590
3.761360, 0.306650
3.762813, 0.306709
3.764266, 0.306768
3.765720, 0.306827
3.767173, 0.306886
3.768626, 0.306946
3.770079, 0.307005
3.771533, 0.307064
3.772986, 0.307123
3.774439, 0.307182
3.775893, 0.307241
3.777346, 0.307301
3.778800, 0.307360
3.780253, 0.307419
3.781707, 0.307478
3.783160, 0.307537
3.784614, 0.307596
3.786067, 0.307655
3.787521, 0.307714
3.788975, 0.307773
3.790428, 0.307832
3.791882, 0.307891
3.793336, 0.307950
3.794789, 0.308009
3.796243, 0.308068
3.797697, 0.308127
3.799151, 0.308186
3.800604, 0.308245
3.802058, 0.308304
3.803512, 0.308363
3.804966, 0.308422
3.806420, 0.308481
3.807874, 0.308540
3.809328, 0.308599
3.810782, 0.308658
3.812236, 0.308717
3.813690, 0.308775
3.815144, 0.308834
3.816598, 0.308893
3.818052, 0.308952
3.819506, 0.309011
3.820960, 0.309070
3.822415, 0.309128
3.823869, 0.309187
3.825323, 0.309246
3.826777, 0.309305
3.828232, 0.309364
3.829686, 0.309422
3.831140, 0.309481
3.832594, 0.309540
3.834049, 0.309598
3.835503, 0.309657
3.836957, 0.309716
3.838412, 0.309775
3.839866, 0.309833
3.841321, 0.309892
3.842775, 0.309951
3.844230, 0.310009
3.845684, 0.310068
3.847139, 0.310127
3.848593, 0.310185
3.850048, 0.310244
3.851502, 0.310302
3.852957, 0.310361
3.854411, 0.310420
3.855866, 0.310478
3.857321, 0.310537
3.858775, 0.310595
3.860230, 0.310654
3.861685, 0.310712
3.863139, 0.310771
3.864594, 0.310829
3.866049, 0.310888
3.867503, 0.310946
3.868958, 0.311005
3.870413, 0.311063
3.871868, 0.311122
3.873323, 0.311180
3.874777, 0.311239
3.876232, 0.311297
3.877687, 0.311355
3.879142, 0.311414
3.880597, 0.311472
3.882052, 0.311531
3.883506, 0.311589
3.884961, 0.311647
3.886416, 0.311706
3.887871, 0.311764
3.889326, 0.311822
3.890781, 0.311881
3.892236, 0.311939
3.893691, 0.311997
3.895146, 0.312056
3.896601, 0.312114
3.898056, 0.312172
3.899511, 0.312230
3.900966, 0.312289
3.902421, 0.312347
3.903876, 0.312405
3.905331, 0.312463
3.906786, 0.312521
3.908241, 0.312580
3.909696, 0.312638
3.911151, 0.312696
3.912606, 0.312754
3.914062, 0.312812
3.915517, 0.312870
3.916972, 0.312929
3.918427, 0.312987
3.919882, 0.313045
3.921337, 0.313103
3.922792, 0.313161
3.924247, 0.313219
3.925703, 0.313277
3.927158, 0.313335
3.928613, 0.313393
3.930068, 0.313451
3.931523, 0.313509
3.932979, 0.313567
3.934434, 0.313625
3.935889, 0.313683
3.937344, 0.313741
3.938799, 0.313799
3.940255, 0.313857
3.941710, 0.313915
3.943165, 0.313973
3.944620, 0.314031
3.946076, 0.314089
3.947531, 0.314147
3.948986, 0.314205
3.950441, 0.314263
3.951897, 0.314321
3.953352, 0.314378
3.954807, 0.314436
3.956262, 0.314494
3.957718, 0.314552
3.959173, 0.314610
3.960628, 0.314668
3.962084, 0.314725
3.963539, 0.314783
3.964994, 0.314841
3.966449, 0.314899
3.967905, 0.314957
3.969360, 0.315014
3.970815, 0.315072
3.972271, 0.315130
3.973726, 0.315187
3.975181, 0.315245
3.976637, 0.315303
3.978092, 0.315361
3.979547, 0.315418
3.981003, 0.315476
3.982458, 0.315534
3.983913, 0.315591
3.985368, 0.315649
3.986824, 0.315707
3.988279, 0.315764
3.989734, 0.315822
3.991190, 0.315879
3.992645, 0.315937
3.994100, 0.315994
3.995556, 0.316052
3.997011, 0.316110
3.998466, 0.316167
3.999922, 0.316225
4.001377, 0.316282
4.002832, 0.316340
4.004288, 0.316397
4.005743, 0.316455
4.007198, 0.316512
4.008654, 0.316570
4.010109, 0.316627
4.011564, 0.316685
4.013020, 0.316742
4.014475, 0.316799
4.015930, 0.316857
4.017386, 0.316914
4.018841, 0.316972
4.020296, 0.317029
4.021752, 0.317086
4.023207, 0.317144
4.024662, 0.317201
4.026118, 0.317258
4.027573, 0.317316
4.029028, 0.317373
4.030484, 0.317430
4.031939, 0.317488
4.033394, 0.317545
4.034849, 0.317602
4.036305, 0.317660
4.037760, 0.317717
4.039215, 0.317774
4.040671, 0.317831
4.042126, 0.317889
4.043581, 0.317946
4.045037, 0.318003
4.046492, 0.318060
4.047947, 0.318117
4.049403, 0.318175
4.050858, 0.318232
4.052313, 0.318289
4.053768, 0.318346
4.055224, 0.318403
4.056679, 0.318460
4.058134, 0.318517
4.059589, 0.318575
4.061045, 0.318632
4.062500, 0.318689
4.063955, 0.318746
4.065411, 0.318803
4.066866, 0.318860
4.068321, 0.318917
4.069776, 0.318974
4.071232, 0.319031
4.072687, 0.319088
4.074142, 0.319145
4.075597, 0.319202
4.077053, 0.319259
4.078508, 0.319316
4.079963, 0.319373
4.081418, 0.319430
4.082874, 0.319487
4.084329, 0.319544
4.085784, 0.319601
4.087239, 0.319658
4.088694, 0.319714
4.090150, 0.319771
4.091605, 0.319828
4.093060, 0.319885
4.094515, 0.319942
4.095970, 0.319999
4.097426, 0.320056
4.098881, 0.320113
4.100336, 0.320169
4.101791, 0.320226
4.103246, 0.320283
4.104702, 0.320340
4.106157, 0.320397
4.107612, 0.320453
4.109067, 0.320510
4.110522, 0.320567
4.111977, 0.320624
4.113433, 0.320680
4.114888, 0.320737
4.116343, 0.320794
4.117798, 0.320850
4.119253, 0.320907
4.120708, 0.320964
4.122164, 0.321020
4.123619, 0.321077
4.125074, 0.321134
4.126529, 0.321190
4.127984, 0.321247
4.129439, 0.321304
4.130894, 0.321360
4.132349, 0.321417
4.133805, 0.321473
4.135260, 0.321530
4.136715, 0.321586
4.138170, 0.321643
4.139625, 0.321700
4.141080, 0.321756
4.142535, 0.321813
4.143990, 0.321869
4.145445, 0.321926
4.146900, 0.321982
4.148356, 0.322039
4.149811, 0.322095
4.151266, 0.322152
4.152721, 0.322208
4.154176, 0.322264
4.155631, 0.322321
4.157086, 0.322377
4.158541, 0.322434
4.159996, 0.322490
4.161451, 0.322547
4.162906, 0.322603
4.164361, 0.322659
4.165816, 0.322716
4.167271, 0.322772
4.168726, 0.322828
4.170181, 0.322885
4.171636, 0.322941
4.173091, 0.322997
4.174546, 0.323054
4.176001, 0.323110
4.177456, 0.323166
4.178911, 0.323223
4.180366, 0.323279
4.181821, 0.323335
4.183276, 0.323391
4.184731, 0.323448
4.186186, 0.323504
4.187641, 0.323560
4.189096, 0.323616
4.190551, 0.323672
4.192006, 0.323729
4.193461, 0.323785
4.194916, 0.323841
4.196371, 0.323897
4.197826, 0.323953
4.199281, 0.324009
4.200736, 0.324065
4.202191, 0.324122
4.203646, 0.324178
4.205101, 0.324234
4.206556, 0.324290
4.208011, 0.324346
4.209466, 0.324402
4.210921, 0.324458
4.212376, 0.324514
4.213831, 0.324570
4.215286, 0.324626
4.216741, 0.324682
4.218196, 0.324738
4.219651, 0.324794
4.221106, 0.324850
4.222561, 0.324906
4.224016, 0.324962
4.225471, 0.325018
4.226925, 0.325074
4.228380, 0.325130
4.229835, 0.325186
4.231290, 0.325242
4.232745, 0.325298
4.234200, 0.325354
4.235655, 0.325410
4.237110, 0.325465
4.238565, 0.325521
4.240020, 0.325577
4.241475, 0.325633
4.242930, 0.325689
4.244385, 0.325745
4.245839, 0.325801
4.247294, 0.325856
4.248749, 0.325912
4.250204, 0.325968
4.251659, 0.326024
4.253114, 0.326080
4.254569, 0.326135
4.256024, 0.326191
4.257479, 0.326247
4.258934, 0.326303
4.260388, 0.326358
4.261843, 0.326414
4.263298, 0.326470
4.264753, 0.326525
4.266208, 0.326581
4.267663, 0.326637
4.269118, 0.326692
4.270573, 0.326748
4.272028, 0.326804
4.273483, 0.326859
4.274938, 0.326915
4.276392, 0.326971
4.277847, 0.327026
4.279302, 0.327082
4.280757, 0.327137
4.282212, 0.327193
4.283667, 0.327249
4.285122, 0.327304
4.286577, 0.327360
4.288032, 0.327415
4.289487, 0.327471
4.290941, 0.327526
4.292396, 0.327582
4.293851, 0.327637
4.295306, 0.327693
4.296761, 0.327748
4.298216, 0.327804
4.299671, 0.327859
4.301126, 0.327915
4.302581, 0.327970
4.304036, 0.328026
4.305491, 0.328081
4.306945, 0.328137
4.308400, 0.328192
4.309855, 0.328247
4.311310, 0.328303
4.312765, 0.328358
4.314220, 0.328414
4.315675, 0.328469
4.317130, 0.328524
4.318585, 0.328580
4.320040, 0.328635
4.321495, 0.328690
4.322950, 0.328746
4.324405, 0.328801
4.325860, 0.328856
4.327315, 0.328912
4.328769, 0.328967
4.330224, 0.329022
4.331679, 0.329077
4.333134, 0.329133
4.334589, 0.329188
4.336044, 0.329243
4.337499, 0.329298
4.338954, 0.329354
4.340409, 0.329409
4.341864, 0.329464
4.343319, 0.329519
4.344774, 0.329575
4.346229, 0.329630
4.347684, 0.329685
4.349139, 0.329740
4.350594, 0.329795
4.352049, 0.329850
4.353504, 0.329905
4.354959, 0.329961
4.356414, 0.330016
4.357869, 0.330071
4.359324, 0.330126
4.360779, 0.330181
4.362234, 0.330236
4.363689, 0.330291
4.365145, 0.330346
4.366600, 0.330401
4.368055, 0.330456
4.369510, 0.330511
4.370965, 0.330566
4.372420, 0.330621
4.373875, 0.330676
4.375330, 0.330731
4.376785, 0.330786
4.378240, 0.330841
4.379695, 0.330896
4.381151, 0.330951
4.382606, 0.331006
4.384061, 0.331061
4.385516, 0.331116
4.386971, 0.331171
4.388426, 0.331226
4.389881, 0.331281
4.391337, 0.331336
4.392792, 0.331391
4.394247, 0.331446
4.395702, 0.331500
4.397157, 0.331555
4.398613, 0.331610
4.400068, 0.331665
4.401523, 0.331720
4.402978, 0.331775
4.404434, 0.331830
4.405889, 0.331884
4.407344, 0.331939
4.408799, 0.331994
4.410255, 0.332049
4.411710, 0.332104
4.413165, 0.332158
4.414621, 0.332213
4.416076, 0.332268
4.417531, 0.332323
4.418987, 0.332377
4.420442, 0.332432
4.421897, 0.332487
4.423353, 0.332541
4.424808, 0.332596
4.426263, 0.332651
4.427719, 0.332706
4.429174, 0.332760
4.430630, 0.332815
4.432085, 0.332870
4.433541, 0.332924
4.434996, 0.332979
4.436452, 0.333033
4.437907, 0.333088
4.439363, 0.333143
4.440818, 0.333197
4.442274, 0.333252
4.443729, 0.333307
4.445185, 0.333361
4.446640, 0.333416
4.448096, 0.333470
4.449551, 0.333525
4.451007, 0.333579
4.452463, 0.333634
4.453918, 0.333688
4.455374, 0.333743
4.456830, 0.333797
4.458285, 0.333852
4.459741, 0.333906
4.461197, 0.333961
4.462652, 0.334015
4.464108, 0.334070
4.465564, 0.334124
4.467020, 0.334179
4.468476, 0.334233
4.469931, 0.334288
4.471387, 0.334342
4.472843, 0.334397
4.474299, 0.334451
4.475755, 0.334505
4.477211, 0.334560
4.478667, 0.334614
4.480122, 0.334669
4.481578, 0.334723
4.483034, 0.334777
4.484490, 0.334832
4.485946, 0.334886
4.487402, 0.334940
4.488858, 0.334995
4.490314, 0.335049
4.491771, 0.335103
4.493227, 0.335158
4.494683, 0.335212
4.496139, 0.335266
4.497595, 0.335321
4.499051, 0.335375
4.500507, 0.335429
4.501964, 0.335483
4.503420, 0.335538
4.504876, 0.335592
4.506332, 0.335646
4.507789, 0.335700
4.509245, 0.335755
4.510701, 0.335809
4.512158, 0.335863
4.513614, 0.335917
4.515070, 0.335971
4.516527, 0.336026
4.517983, 0.336080
4.519440, 0.336134
4.520896, 0.336188
4.522353, 0.336242
4.523809, 0.336296
4.525266, 0.336350
4.526723, 0.336405
4.528179, 0.336459
4.529636, 0.336513
4.531093, 0.336567
4.532549, 0.336621
4.534006, 0.336675
4.535463, 0.336729
4.536919, 0.336783
4.538376, 0.336837
4.539833, 0.336891
4.541290, 0.336945
4.542747, 0.337000
4.544204, 0.337054
4.545661, 0.337108
4.547118, 0.337162
4.548575, 0.337216
4.550032, 0.337270
4.551489, 0.337324
4.552946, 0.337378
4.554403, 0.337432
4.555860, 0.337486
4.557317, 0.337540
4.558774, 0.337593
4.560231, 0.337647
4.561689, 0.337701
4.563146, 0.337755
4.564603, 0.337809
4.566061, 0.337863
4.567518, 0.337917
4.568975, 0.337971
4.570433, 0.338025
4.571890, 0.338079
4.573348, 0.338133
4.574805, 0.338187
4.576263, 0.338240
4.577720, 0.338294
4.579178, 0.338348
4.580636, 0.338402
4.582093, 0.338456
4.583551, 0.338510
4.585009, 0.338563
4.586467, 0.338617
4.587925, 0.338671
4.589382, 0.338725
4.590840, 0.338779
4.592298, 0.338832
4.593756, 0.338886
4.595214, 0.338940
4.596672, 0.338994
4.598130, 0.339048
4.599588, 0.339101
4.601047, 0.339155
4.602505, 0.339209
4.603963, 0.339263
4.605421, 0.339316
4.606879, 0.339370
4.608338, 0.339424
4.609796, 0.339477
4.611255, 0.339531
4.612713, 0.339585
4.614172, 0.339638
4.615630, 0.339692
4.617089, 0.339746
4.618547, 0.339799
4.620006, 0.339853
4.621464, 0.339907
4.622923, 0.339960
4.624382, 0.340014
4.625841, 0.340068
4.627300, 0.340121
4.628758, 0.340175
4.630217, 0.340229
4.631676, 0.340282
4.633135, 0.340336
4.634594, 0.340389
4.636053, 0.340443
4.637513, 0.340496
4.638972, 0.340550
4.640431, 0.340604
4.641890, 0.340657
4.643349, 0.340711
4.644809, 0.340764
4.646268, 0.340818
4.647728, 0.340871
4.649187, 0.340925
4.650646, 0.340978
4.652106, 0.341032
4.653566, 0.341085
4.655025, 0.341139
4.656485, 0.341192
4.657945, 0.341246
4.659404, 0.341299
4.660864, 0.341353
4.662324, 0.341406
4.663784, 0.341460
4.665244, 0.341513
4.666704, 0.341566
4.668164, 0.341620
4.669624, 0.341673
4.671084, 0.341727
4.672544, 0.341780
4.674004, 0.341833
4.675465, 0.341887
4.676925, 0.341940
4.678385, 0.341994
4.679846, 0.342047
4.681306, 0.342100
4.682767, 0.342154
4.684227, 0.342207
4.685688, 0.342260
4.687148, 0.342314
4.688609, 0.342367
4.690070, 0.342420
4.691531, 0.342474
4.692991, 0.342527
4.694452, 0.342580
4.695913, 0.342634
4.697374, 0.342687
4.698835, 0.342740
4.700296, 0.342794
4.701757, 0.342847
4.703218, 0.342900
4.704680, 0.342953
4.706141, 0.343007
4.707602, 0.343060
4.709063, 0.343113
4.710525, 0.343166
4.711986, 0.343220
4.713448, 0.343273
4.714909, 0.343326
4.716371, 0.343379
4.717832, 0.343432
4.719294, 0.343486
4.720756, 0.343539
4.722218, 0.343592
4.723679, 0.343645
4.725141, 0.343698
4.726603, 0.343751
4.728065, 0.343805
4.729527, 0.343858
4.730989, 0.343911
4.732451, 0.343964
4.733914, 0.344017
4.735376, 0.344070
4.736838, 0.344123
4.738300, 0.344177
4.739763, 0.344230
4.741225, 0.344283
4.742688, 0.344336
4.744150, 0.344389
4.745613, 0.344442
4.747075, 0.344495
4.748538, 0.344548
4.750001, 0.344601
4.751463, 0.344654
4.752926, 0.344707
4.754389, 0.344760
4.755852, 0.344813
4.757315, 0.344866
4.758778, 0.344919
4.760241, 0.344972
4.761704, 0.345026
4.763167, 0.345079
4.764630, 0.345132
4.766094, 0.345185
4.767557, 0.345237
4.769020, 0.345290
4.770484, 0.345343
4.771947, 0.345396
4.773411, 0.345449
4.774874, 0.345502
4.776338, 0.345555
4.777802, 0.345608
4.779265, 0.345661
4.780729, 0.345714
4.782193, 0.345767
4.783657, 0.345820
4.785121, 0.345873
4.786585, 0.345926
4.788049, 0.345979
4.789513, 0.346032
4.790977, 0.346084
4.792441, 0.346137
4.793905, 0.346190
4.795370, 0.346243
4.796834, 0.346296
4.798298, 0.346349
4.799763, 0.346402
4.801227, 0.346454
4.802692, 0.346507
4.804156, 0.346560
4.805621, 0.346613
4.807086, 0.346666
4.808551, 0.346719
4.810015, 0.346771
4.811480, 0.346824
4.812945, 0.346877
4.814410, 0.346930
4.815875, 0.346983
4.817340, 0.347035
4.818805, 0.347088
4.820270, 0.347141
4.821736, 0.347194
4.823201, 0.347246
4.824666, 0.347299
4.826132, 0.347352
4.827597, 0.347405
4.829063, 0.347457
4.830528, 0.347510
4.831994, 0.347563
4.833460, 0.347615
4.834925, 0.347668
4.836391, 0.347721
4.837857, 0.347774
4.839323, 0.347826
4.840789, 0.347879
4.842255, 0.347932
4.843721, 0.347984
4.845187, 0.348037
4.846653, 0.348090
4.848119, 0.348142
4.849585, 0.348195
4.851052, 0.348247
4.852518, 0.348300
4.853985, 0.348353
4.855451, 0.348405
4.856918, 0.348458
4.858384, 0.348511
4.859851, 0.348563
4.861318, 0.348616
4.862784, 0.348668
4.864251, 0.348721
4.865718, 0.348773
4.867185, 0.348826
4.868652, 0.348879
4.870119, 0.348931
4.871586, 0.348984
4.873054, 0.349036
4.874521, 0.349089
4.875988, 0.349141
4.877455, 0.349194
4.878923, 0.349246
4.880390, 0.349299
4.881858, 0.349351
4.883325, 0.349404
4.884793, 0.349456
4.886261, 0.349509
4.887729, 0.349561
4.889197, 0.349614
4.890664, 0.349666
4.892132, 0.349719
4.893600, 0.349771
4.895069, 0.349824
4.896537, 0.349876
4.898005, 0.349929
4.899473, 0.349981
4.900942, 0.350034
4.902410, 0.350086
4.903878, 0.350138
4.905347, 0.350191
4.906816, 0.350243
4.908284, 0.350296
4.909753, 0.350348
4.911222, 0.350401
4.912691, 0.350453
4.914159, 0.350505
4.915628, 0.350558
4.917098, 0.350610
4.918567, 0.350662
4.920036, 0.350715
4.921505, 0.350767
4.922974, 0.350820
4.924444, 0.350872
4.925913, 0.350924
4.927383, 0.350977
4.928852, 0.351029
4.930322, 0.351081
4.931792, 0.351134
4.933262, 0.351186
4.934731, 0.351238
4.936201, 0.351291
4.937671, 0.351343
4.939141, 0.351395
4.940612, 0.351447
4.942082, 0.351500
4.943552, 0.351552
4.945022, 0.351604
4.946493, 0.351657
4.947963, 0.351709
4.949434, 0.351761
4.950905, 0.351813
4.952375, 0.351866
4.953846, 0.351918
4.955317, 0.351970
4.956788, 0.352022
4.958259, 0.352075
4.959730, 0.352127
4.961201, 0.352179
4.962672, 0.352231
4.964144, 0.352283
4.965615, 0.352336
4.967086, 0.352388
4.968558, 0.352440
4.970029, 0.352492
4.971501, 0.352544
4.972973, 0.352597
4.974445, 0.352649
4.975917, 0.352701
4.977389, 0.352753
4.978861, 0.352805
4.980333, 0.352857
4.981805, 0.352910
4.983277, 0.352962
4.984750, 0.353014
4.986222, 0.353066
4.987695, 0.353118
4.989167, 0.353170
4.990640, 0.353222
4.992113, 0.353274
4.993586, 0.353327
4.995058, 0.353379
4.996531, 0.353431
4.998004, 0.353483
4.999478, 0.353535
5.000951, 0.353587
5.002424, 0.353639
5.003898, 0.353691
5.005371, 0.353743
5.006845, 0.353795
5.008318, 0.353847
5.009792, 0.353899
5.011266, 0.353951
5.012740, 0.354004
5.014213, 0.354056
5.015687, 0.354108
5.017162, 0.354160
5.018636, 0.354212
5.020110, 0.354264
5.021584, 0.354316
5.023059, 0.354368
5.024533, 0.354420
5.026008, 0.354472
5.027482, 0.354524
5.028957, 0.354576
5.030432, 0.354628
5.031907, 0.354680
5.033382, 0.354732
5.034857, 0.354784
5.036332, 0.354836
5.037807, 0.354888
5.039282, 0.354940
5.040758, 0.354991
5.042233, 0.355043
5.043708, 0.355095
5.045184, 0.355147
5.046660, 0.355199
5.048135, 0.355251
5.049611, 0.355303
5.051087, 0.355355
5.052563, 0.355407
5.054039, 0.355459
5.055515, 0.355511
5.056991, 0.355563
5.058467, 0.355614
5.059943, 0.355666
5.061419, 0.355718
5.062895, 0.355770
5.064372, 0.355822
5.065848, 0.355874
5.067325, 0.355926
5.068801, 0.355978
5.070278, 0.356029
5.071754, 0.356081
5.073231, 0.356133
5.074708, 0.356185
5.076184, 0.356237
5.077661, 0.356289
5.079138, 0.356340
5.080615, 0.356392
5.082092, 0.356444
5.083569, 0.356496
5.085045, 0.356548
5.086522, 0.356599
5.087999, 0.356651
5.089476, 0.356703
5.090953, 0.356755
5.092430, 0.356806
5.093907, 0.356858
5.095384, 0.356910
5.096861, 0.356962
5.098338, 0.357013
5.099815, 0.357065
5.101292, 0.357117
5.102769, 0.357168
5.104246, 0.357220
5.105723, 0.357272
5.107199, 0.357323
5.108676, 0.357375
5.110153, 0.357427
5.111629, 0.357478
5.113106, 0.357530
5.114583, 0.357582
5.116059, 0.357633
5.117535, 0.357685
5.119012, 0.357736
5.120488, 0.357788
5.121964, 0.357839
5.123440, 0.357891
5.124915, 0.357943
5.126391, 0.357994
5.127867, 0.358046
5.129342, 0.358097
5.130817, 0.358149
5.132292, 0.358200
5.133767, 0.358252
5.135242, 0.358303
5.136716, 0.358354
5.138191, 0.358406
5.139665, 0.358457
5.141138, 0.358509
5.142612, 0.358560
5.144085, 0.358611
5.145558, 0.358663
5.147031, 0.358714
5.148504, 0.358765
5.149976, 0.358817
5.151448, 0.358868
5.152919, 0.358919
5.154390, 0.358970
5.155861, 0.359022
5.157332, 0.359073
5.158802, 0.359124
5.160271, 0.359175
5.161741, 0.359226
5.163209, 0.359277
5.164678, 0.359328
5.166146, 0.359380
5.167613, 0.359431
5.169080, 0.359482
5.170546, 0.359533
5.172012, 0.359584
5.173478, 0.359634
5.174942, 0.359685
5.176407, 0.359736
5.177870, 0.359787
5.179333, 0.359838
5.180796, 0.359889
5.182258, 0.359939
5.183719, 0.359990
5.185179, 0.360041
5.186639, 0.360092
5.188098, 0.360142
5.189557, 0.360193
5.191014, 0.360243
5.192471, 0.360294
5.193928, 0.360345
5.195383, 0.360395
5.196838, 0.360445
5.198292, 0.360496
5.199745, 0.360546
5.201197, 0.360597
5.202649, 0.360647
5.204100, 0.360697
5.205550, 0.360747
5.206999, 0.360798
5.208447, 0.360848
5.209895, 0.360898
5.211341, 0.360948
5.212787, 0.360998
5.214232, 0.361048
5.215676, 0.361098
5.217119, 0.361148
5.218562, 0.361198
5.220003, 0.361248
5.221444, 0.361298
5.222884, 0.361348
5.224323, 0.361397
5.225761, 0.361447
5.227198, 0.361497
5.228635, 0.361547
5.230071, 0.361596
5.231506, 0.361646
5.232940, 0.361695
5.234373, 0.361745
5.235805, 0.361794
5.237237, 0.361844
5.238668, 0.361893
5.240098, 0.361943
5.241528, 0.361992
5.242956, 0.362041
5.244384, 0.362091
5.245812, 0.362140
5.247238, 0.362189
5.248664, 0.362238
5.250089, 0.362288
5.251514, 0.362337
5.252938, 0.362386
5.254361, 0.362435
5.255784, 0.362484
5.257206, 0.362533
5.258628, 0.362582
5.260049, 0.362631
5.261469, 0.362680
5.262889, 0.362729
5.264309, 0.362778
5.265728, 0.362827
5.267146, 0.362876
5.268564, 0.362924
5.269982, 0.362973
5.271399, 0.363022
5.272815, 0.363071
5.274232, 0.363120
5.275648, 0.363168
5.277063, 0.363217
5.278478, 0.363266
5.279893, 0.363314
5.281308, 0.363363
5.282722, 0.363412
5.284136, 0.363460
5.285549, 0.363509
5.286963, 0.363558
5.288376, 0.363606
5.289789, 0.363655
5.291201, 0.363703
5.292614, 0.363752
5.294026, 0.363800
5.295438, 0.363849
5.296850, 0.363897
5.298261, 0.363946
5.299673, 0.363994
5.301084, 0.364043
5.302495, 0.364091
5.303906, 0.364140
5.305317, 0.364188
5.306727, 0.364236
5.308138, 0.364285
5.309549, 0.364333
5.310959, 0.364382
5.312369, 0.364430
5.313780, 0.364478
5.315190, 0.364527
5.316600, 0.364575
5.318010, 0.364623
5.319420, 0.364672
5.320830, 0.364720
5.322240, 0.364768
5.323650, 0.364817
5.325060, 0.364865
5.326470, 0.364913
