rx, ry, vx, vy
21.219940, -6.717509, 2.122134, -0.671915
0.258811, 9.048810, -0.043919, 0.730704
6.208322, 2.006707, 0.498988, 0.501467
-9.953565, 0.855316, -0.848275, -0.357469
3.055169, -15.623964, 0.098991, -1.141810
8.994689, 22.117124, 0.430796, 2.756693
2.951788, 11.853778, 0.650460, 0.993379
-14.114608, 16.973305, -1.279372, 1.417047
12.701971, 6.060104, 0.650634, 0.240188
-9.521557, -7.580317, -0.788743, -0.630100
0.754871, -13.146906, 0.680366, -0.690686
-11.446220, -1.979427, -0.546015, -0.582688
5.736833, -13.389818, 0.868027, -0.776483
-10.190267, 6.094790, -1.369607, 0.092247
-12.618001, 2.010609, -1.050385, -0.148958
-16.084331, -4.340771, -1.544258, -0.264566
2.367454, 13.070698, 0.476974, 1.075178
28.618652, -39.075228, 2.496415, -3.361127
-4.937076, 10.520546, -0.542974, 1.218920
-7.422084, 4.207320, -1.135046, 0.570962
5.023661, -12.786115, 0.268625, -0.718714
7.027198, -1.648428, 0.657950, -0.309233
3.035153, 4.441903, 0.223322, 0.544736
-6.177908, -13.947379, -0.274962, -1.095090
12.673033, -0.787520, 1.618095, -0.208304
-17.451636, -6.812510, -2.075926, -0.772202
-3.302167, 12.889195, -0.315363, 0.745274
-10.261604, 4.771055, -0.393989, 0.353787
-5.115419, 4.572214, -0.771632, 0.543717
-7.539408, -0.651648, -0.581405, 0.491375
-4.829903, 7.117163, -0.969252, 0.995905
-3.983046, 11.136372, -0.963221, 0.812145
20.896324, -1.496201, 1.642796, -0.436746
-8.564885, -19.191175, -0.568189, -1.510553
-9.841315, 4.977336, -1.065772, 0.557236
16.184587, -8.608937, 1.091251, -1.123559
4.688774, -14.868730, 0.729659, -1.252911
0.587394, 15.301591, 0.567905, 1.082832
-0.230028, 14.431601, 0.062096, 1.043732
12.334592, -10.812272, 1.292824, -0.714411
-11.202374, -2.002604, -0.609186, -0.657453
5.974472, -12.111768, 0.080174, -0.794195
-9.950501, -13.785051, -0.574992, -1.161562
-12.374721, 9.284640, -0.730471, 0.333231
-14.874025, 1.832547, -1.146766, -0.324790
16.375784, 12.507626, 1.272330, 1.049919
2.572985, -4.416895, -0.370949, -0.297080
1.533881, -2.328581, -0.191823, 0.095032
3.330905, 8.428344, 0.338409, 0.402587
-6.003191, 1.188812, -0.067693, -0.177996
5.681326, -4.695464, 0.350919, -0.214836
-0.524611, 3.520623, -0.142078, 0.034896
6.261990, -9.900105, 0.044824, -0.428956
10.055879, -1.953434, 0.609785, -0.291783
5.656105, -5.160810, 1.031964, 0.047696
17.598935, 0.620937, 1.197162, -0.515195
-5.451216, 1.192701, 0.083667, 0.477675
-8.115335, 5.270637, -0.416429, 0.641706
-13.829238, -9.332542, -1.234968, -0.629163
0.440517, 5.339440, -0.045134, -0.084087
-4.264075, 13.409510, -0.125611, 0.722165
-12.215586, -14.486206, -0.624425, -0.932998
-0.890380, -3.321844, 0.073971, -0.915030
-2.976872, 12.258851, 0.221036, 1.108089
12.060168, 8.259863, 1.008765, 0.211484
-12.116613, 0.902847, -0.636626, 0.360207
7.840857, 2.925021, 0.194253, -0.048720
16.702172, 8.978398, 1.392440, 0.605938
8.755369, -0.671533, 0.819946, 0.464054
-18.718815, 2.012403, -1.439439, 0.621727
14.611241, -4.776471, 1.999429, -0.426207
-25.943042, 23.173814, -1.993245, 2.316441
3.223173, 1.367104, -0.280308, 0.092062
13.540882, -11.671596, 1.293676, -0.775293
6.638099, -15.678101, 0.553765, -0.941193
1.306984, -4.069843, -0.369780, -0.406833
-3.497488, -0.796351, -0.546495, -0.095184
-6.506789, 1.150966, -0.390168, -0.017833
3.342246, 10.707811, 0.190564, 0.654810
-6.449407, 0.472034, -0.820494, -0.103330
