rx, ry, vx, vy
7.766259, -7.398785, 1.133790, -1.380678
2.213774, 2.811753, -0.449577, 0.970852
8.334756, 5.052438, 0.809452, 0.722294
10.386071, -10.146969, 0.342299, 0.682609
-5.123895, -9.082087, -2.003882, 0.616056
0.419466, 1.505307, 1.188906, -1.362766
10.434344, 2.970582, 0.115974, -1.072026
-7.271711, 12.893574, -1.804678, 0.184111
-12.932913, 1.840173, -0.307841, 0.236804
7.347147, -4.868258, 0.240294, 1.720222
-4.966811, -12.380519, -0.955078, 0.158344
-12.120361, -8.992901, 0.340869, 0.797459
-4.748728, -5.160542, -0.769544, -1.393467
-9.057774, 1.949625, 0.840674, -0.263994
11.371249, -2.187849, -0.951959, -1.455985
1.190961, -10.303858, -0.303279, -2.600797
-10.450528, -6.430900, 0.082200, 0.255222
10.040221, -8.693995, -0.096803, -0.026261
-2.548618, 8.602521, 1.148127, -0.923680
-4.735828, 0.108902, 0.174656, 0.655910
12.087253, -4.552538, 0.196467, 0.974778
-4.757574, -4.125569, 0.537638, 0.605432
-11.706466, 7.117558, 0.072714, -0.319061
-7.869535, -4.231407, 0.802626, 0.207476
-0.094776, 11.556789, 0.684671, 1.500443
6.912073, 7.553001, -0.077148, 0.467218
4.716166, -5.970420, 0.093471, 0.493907
-1.888878, -5.183115, -0.935285, 0.382484
13.320905, -4.302734, -0.685992, -0.290297
10.971250, -3.915689, 1.805495, 0.225361
11.776343, -5.773500, -0.658077, -0.869147
-12.043471, -2.448619, 0.411703, -1.618054
5.381028, 4.833487, 0.853700, 2.267862
1.753995, -1.281978, -1.908930, 0.419800
-6.214057, 8.746386, -0.350933, 0.202178
10.923805, -9.798548, 1.526211, 0.731381
4.256368, -8.961668, -0.090537, -1.927524
-13.786796, 11.559987, 0.159987, 0.343216
-11.639727, 12.019888, -1.392395, -1.056422
0.483237, 11.953428, 0.180011, 0.738741
2.753830, -11.346242, 0.820394, 0.843560
7.608668, -10.240505, -0.527772, 0.344589
4.934066, 5.026689, -0.265178, -0.338199
-3.136815, -11.800507, 0.146299, -0.864393
4.802592, -3.011075, 0.276944, 1.293588
-13.392018, -10.505146, 0.795223, 1.214879
-0.909167, 5.975127, 0.272771, -0.538126
11.344069, 10.428542, -0.777963, -1.196214
9.431578, -6.760971, -0.675179, -1.721259
-12.765758, 8.301084, 0.259148, -0.814067
0.423963, -13.507160, 1.333364, 0.587568
-12.474954, 1.937624, -0.599228, -0.371647
11.568780, -0.428260, -2.138143, 0.704939
6.279459, -12.312611, 0.062899, -0.957962
-6.286204, 8.330315, 0.191473, -0.858044
5.526893, 6.242613, -0.451624, -0.676666
2.690373, -8.916831, 0.071615, -0.061521
-8.636895, 0.284611, -0.446134, 0.355376
-12.565677, 13.631126, -0.714402, 0.755416
13.540889, -13.106015, -0.336137, 0.168796
13.046337, 0.886515, -0.815009, 0.254056
-8.251894, 11.113432, 0.058316, -1.431964
2.775806, 9.668772, 1.957274, 0.608072
11.229080, -12.961732, 0.241707, -0.451339
-4.740262, 11.256171, -0.050150, -0.577071
9.501088, 0.674953, -0.322036, 1.006828
-7.604199, -1.509434, 0.286572, 0.026464
-5.426848, -12.336271, 1.070673, 1.456384
9.855171, 10.007013, 1.098366, 0.078672
-11.047495, 3.571809, -0.665699, 0.977645
3.079525, -6.136678, -0.075868, -0.694624
10.610093, 10.889716, 0.317229, 0.515770
2.126587, -10.815728, -0.287886, 0.340539
-3.557345, -5.245212, 0.029922, 1.192829
0.569263, 10.397279, 0.200240, -0.219798
0.924191, 2.051533, -0.980278, -0.136713
7.354253, 1.088231, 0.699160, -1.254626
3.765497, 3.909514, -0.254257, -0.133196
-5.679278, 3.686483, 0.711042, 0.020164
-5.881292, -5.620211, -0.517689, 0.551297
