rx, ry, vx, vy
4.364888, -3.256750, 1.133790, -1.380678
3.562504, -0.100801, -0.449577, 0.970852
5.906400, 2.885556, 0.809452, 0.722294
9.359173, -12.194796, 0.342299, 0.682609
0.887752, -10.930254, -2.003882, 0.616056
-3.147252, 5.593605, 1.188906, -1.362766
10.086423, 6.186661, 0.115974, -1.072026
-1.857676, 12.341240, -1.804678, 0.184111
-12.009391, 1.129762, -0.307841, 0.236804
6.626264, -10.028924, 0.240294, 1.720222
-2.101578, -12.855552, -0.955078, 0.158344
-13.142968, -11.385279, 0.340869, 0.797459
-2.440095, -0.980142, -0.769544, -1.393467
-11.580205, 2.741498, 0.845149, -0.262861
-14.056735, 2.180216, -0.956434, -1.457118
2.100799, -2.501467, -0.303279, -2.600797
-10.697128, -7.196567, 0.082200, 0.255222
10.330629, -8.615211, -0.096803, -0.026261
-5.992998, 11.373562, 1.148127, -0.923680
-5.259796, -1.858829, 0.174656, 0.655910
11.497851, -7.476872, 0.196467, 0.974778
-6.370489, -5.941866, 0.537638, 0.605432
-11.924610, 8.074741, 0.072714, -0.319061
-10.277412, -4.853835, 0.802626, 0.207476
-2.148790, 7.055459, 0.684671, 1.500443
7.143516, 6.151348, -0.077148, 0.467218
4.435752, -7.452140, 0.093471, 0.493907
0.916977, -6.330566, -0.935285, 0.382484
-13.002486, -3.498601, -0.652156, -0.266968
5.695951, -4.733479, 1.753539, 0.276338
13.706481, -2.957594, -0.639957, -0.943453
-13.278579, 2.405543, 0.411703, -1.618054
2.819929, -1.970099, 0.853700, 2.267862
7.480785, -2.541378, -1.908930, 0.419800
-5.161258, 8.139854, -0.350933, 0.202178
6.345172, -11.992692, 1.526211, 0.731381
4.527978, -3.179095, -0.090537, -1.927524
14.062032, 10.542482, 0.144418, 0.338943
-7.507061, -13.107261, -1.376826, -1.052148
-0.056796, 9.737206, 0.180011, 0.738741
0.292648, -13.876922, 0.820394, 0.843560
9.191986, -11.274271, -0.527772, 0.344589
5.729602, 6.041285, -0.265178, -0.338199
-3.575713, -9.207329, 0.146299, -0.864393
3.971761, -6.891839, 0.276944, 1.293588
12.506583, 14.134488, 0.795223, 1.214879
-1.727481, 7.589505, 0.272771, -0.538126
13.677956, 14.017185, -0.777963, -1.196214
11.457115, -1.597193, -0.675179, -1.721259
-13.543201, 10.743286, 0.259148, -0.814067
-3.576130, 13.014408, 1.333364, 0.587568
-10.677270, 3.052564, -0.599228, -0.371647
-10.301064, -2.543077, -2.138143, 0.704939
6.090762, -9.438725, 0.062899, -0.957962
-6.860624, 10.904447, 0.191473, -0.858044
6.881763, 8.272611, -0.451624, -0.676666
2.475528, -8.732267, 0.071615, -0.061521
-7.298493, -0.781516, -0.446134, 0.355376
-10.431942, 11.371885, -0.710998, 0.752894
-13.725501, -13.619408, -0.339541, 0.171317
-12.792907, 0.124347, -0.815009, 0.254056
-8.426840, -12.874947, 0.058316, -1.431964
-3.096016, 7.844557, 1.957274, 0.608072
10.503958, -11.607715, 0.241707, -0.451339
-4.589811, 12.987385, -0.050150, -0.577071
10.467195, -2.345532, -0.322036, 1.006828
-8.463914, -1.588826, 0.286572, 0.026464
-8.638868, 11.578849, 1.070673, 1.456384
6.560073, 9.770998, 1.098366, 0.078672
-9.050398, 0.638874, -0.665699, 0.977645
3.307129, -4.052807, -0.075868, -0.694624
9.658405, 9.342405, 0.317229, 0.515770
2.990246, -11.837346, -0.287886, 0.340539
-3.647112, -8.823699, 0.029922, 1.192829
-0.031458, 11.056673, 0.200240, -0.219798
3.874502, 2.479077, -1.008013, -0.198357
5.610209, 4.958228, -0.186349, -1.372189
4.165355, 4.185578, 0.658987, 0.046011
-7.812403, 3.625991, 0.711042, 0.020164
-4.328223, -7.274101, -0.517689, 0.551297
