rx, ry, vx, vy
0.000000, 0.000000, 1.569348, -0.914178
5.874751, -2.128071, -0.885134, 0.504352
3.478044, 0.718674, 0.809452, 0.722294
8.328883, 14.044095, 0.363438, 0.665163
6.902789, -12.780868, -2.025021, 0.633502
-6.713971, 9.681903, 1.188906, -1.362766
9.738502, 9.402739, 0.115974, -1.072026
3.556360, 11.788906, -1.804678, 0.184111
-11.085870, 0.419351, -0.307841, 0.236804
5.905381, 13.094682, 0.240294, 1.720222
0.763655, -13.330586, -0.955078, 0.158344
14.118697, -13.777657, 0.340869, 0.797459
-0.131461, 3.200257, -0.769544, -1.393467
-11.612072, 2.449032, -0.289298, 0.190731
-13.691011, 7.632619, 0.178013, -1.910710
3.010636, 5.300924, -0.303279, -2.600797
-10.943728, -7.962234, 0.082200, 0.255222
10.621037, -8.536428, -0.096803, -0.026261
-9.437378, -14.139668, 1.148127, -0.923680
-5.783765, -3.826560, 0.174656, 0.655910
10.908449, -10.401207, 0.196467, 0.974778
-7.983403, -7.758163, 0.537638, 0.605432
-12.142753, 9.031924, 0.072714, -0.319061
-12.685288, -5.476263, 0.802626, 0.207476
-4.202804, 2.554129, 0.684671, 1.500443
7.374959, 4.749695, -0.077148, 0.467218
3.932744, -8.851293, 0.185384, 1.194839
3.945425, -7.560583, -1.027197, -0.318449
-11.046019, -2.697697, -0.652156, -0.266968
0.435335, -5.562494, 1.753539, 0.276338
-12.657920, -0.127234, -0.639957, -0.943453
13.770584, 7.259705, 0.411703, -1.618054
0.258830, -8.773686, 0.853700, 2.267862
13.207575, -3.800778, -1.908930, 0.419800
-4.108459, 7.533321, -0.350933, 0.202178
1.766538, 14.097436, 1.526211, 0.731381
4.799588, 2.603477, -0.090537, -1.927524
13.628778, 9.525655, 0.144418, 0.338943
-3.376584, -9.950817, -1.376826, -1.052148
-0.596830, 7.520984, 0.180011, 0.738741
-2.168534, 11.876669, 0.820394, 0.843560
10.775303, -12.308037, -0.527772, 0.344589
6.525137, 7.055882, -0.265178, -0.338199
-4.014612, -6.614150, 0.146299, -0.864393
3.140929, -10.772604, 0.276944, 1.293588
10.120912, 10.489851, 0.795223, 1.214879
-2.545795, 9.203883, 0.272771, -0.538126
-12.272427, -10.678444, -0.777963, -1.196214
13.482652, 3.566585, -0.675179, -1.721259
13.963627, 13.185487, 0.259148, -0.814067
-7.576222, 11.251705, 1.333364, 0.587568
-8.879585, 4.167504, -0.599228, -0.371647
-3.886636, -4.657893, -2.138143, 0.704939
5.902065, -6.564838, 0.062899, -0.957962
-7.435044, 13.478578, 0.191473, -0.858044
8.236634, 10.302608, -0.451624, -0.676666
2.260683, -8.547703, 0.071615, -0.061521
-5.960090, -1.847644, -0.446134, 0.355376
-8.298948, 9.113203, -0.710998, 0.752894
-12.706877, -14.133360, -0.339541, 0.171317
-10.347880, -0.637821, -0.815009, 0.254056
-8.601787, -8.579055, 0.058316, -1.431964
-8.967837, 6.020342, 1.957274, 0.608072
9.778835, -10.253697, 0.241707, -0.451339
-4.439360, -13.565673, -0.050150, -0.577071
11.433302, -5.366017, -0.322036, 1.006828
-9.323629, -1.668218, 0.286572, 0.026464
-11.850888, 7.209698, 1.070673, 1.456384
3.264976, 9.534982, 1.098366, 0.078672
-7.053300, -2.294062, -0.665699, 0.977645
3.534733, -1.968937, -0.075868, -0.694624
8.706717, 7.795094, 0.317229, 0.515770
3.853905, -12.858964, -0.287886, 0.340539
-3.736879, -12.402185, 0.029922, 1.192829
-0.632179, 11.716068, 0.200240, -0.219798
6.898541, 3.074148, -1.008013, -0.198357
6.010211, 8.973254, -0.129612, -1.335608
2.347439, 4.149086, 0.602250, 0.009430
-9.945528, 3.565499, 0.711042, 0.020164
-2.775155, -8.927992, -0.517689, 0.551297
