rx, ry, vx, vy
11.167629, -11.540820, 1.133790, -1.380678
0.865044, 5.724308, -0.449577, 0.970852
10.763113, 7.219321, 0.809452, 0.722294
11.412970, -8.099141, 0.342299, 0.682609
-11.135542, -7.233920, -2.003882, 0.616056
3.986184, -2.582991, 1.188906, -1.362766
10.782265, -0.245497, 0.115974, -1.072026
-12.685746, 13.445908, -1.804678, 0.184111
-13.856434, 2.550584, -0.307841, 0.236804
8.068031, 0.292408, 0.240294, 1.720222
-7.832045, -11.905485, -0.955078, 0.158344
-11.097754, -6.600523, 0.340869, 0.797459
-7.057361, -9.340942, -0.769544, -1.393467
-6.535752, 1.157644, 0.840674, -0.263994
8.515371, -6.555805, -0.951959, -1.455985
0.281124, 10.178023, -0.303279, -2.600797
-10.203927, -5.665233, 0.082200, 0.255222
9.749813, -8.772779, -0.096803, -0.026261
0.895762, 5.831479, 1.148127, -0.923680
-4.211859, 2.076633, 0.174656, 0.655910
12.676655, -1.628204, 0.196467, 0.974778
-3.144659, -2.309272, 0.537638, 0.605432
-11.488323, 6.160374, 0.072714, -0.319061
-5.461659, -3.608979, 0.802626, 0.207476
1.959237, -12.226152, 0.684671, 1.500443
6.680630, 8.954654, -0.077148, 0.467218
4.996580, -4.488699, 0.093471, 0.493907
-4.694732, -4.035665, -0.935285, 0.382484
13.845998, -7.861175, 0.403860, -1.390273
13.662161, -0.888512, 0.654290, 1.195970
9.944617, -8.044485, -0.596724, -0.739780
-10.808363, -7.302781, 0.411703, -1.618054
7.942127, 11.637074, 0.853700, 2.267862
-3.972796, -0.022578, -1.908930, 0.419800
-7.266856, 9.352919, -0.350933, 0.202178
-12.781832, -7.604404, 1.526211, 0.731381
3.984758, 13.540031, -0.090537, -1.927524
13.637487, 13.428483, -0.436531, 0.658310
13.807310, 8.011775, -0.795876, -1.371516
1.023271, -14.114621, 0.180011, 0.738741
5.041202, -8.725165, -0.455717, 1.293750
6.199161, -9.297136, 0.748338, -0.105602
4.138531, 4.012092, -0.265178, -0.338199
-2.697917, 13.890585, 0.146299, -0.864393
5.633424, 0.869689, 0.276944, 1.293588
-11.006348, -6.860508, 0.795223, 1.214879
-0.090854, 4.360748, 0.272771, -0.538126
9.010181, 6.839899, -0.777963, -1.196214
7.406041, -11.924749, -0.675179, -1.721259
-11.988315, 5.858882, 0.259148, -0.814067
4.424055, -11.744457, 1.333364, 0.587568
14.011633, 0.822684, -0.599228, -0.371647
5.154353, 1.686556, -2.138143, 0.704939
6.468156, 13.097773, 0.062899, -0.957962
-5.711783, 5.756183, 0.191473, -0.858044
4.172022, 4.212616, -0.451624, -0.676666
2.905218, -9.101395, 0.071615, -0.061521
-9.975298, 1.350739, -0.446134, 0.355376
13.969163, -12.324461, -0.206242, 0.710040
12.138702, -12.662065, -0.844297, 0.214171
10.601310, 1.648682, -0.815009, 0.254056
-8.076947, 6.817540, 0.058316, -1.431964
8.647627, 11.492988, 1.957274, 0.608072
11.954203, 13.968522, 0.241707, -0.451339
-4.890712, 9.524958, -0.050150, -0.577071
8.534981, 3.695438, -0.322036, 1.006828
-6.744484, -1.430042, 0.286572, 0.026464
-2.214828, -7.967121, 1.070673, 1.456384
13.150269, 10.243029, 1.098366, 0.078672
-13.044592, 6.504745, -0.665699, 0.977645
2.851922, -8.220548, -0.075868, -0.694624
11.561781, 12.437027, 0.317229, 0.515770
1.262927, -9.794109, -0.287886, 0.340539
-3.467578, -1.666725, 0.029922, 1.192829
1.169985, 9.737884, 0.200240, -0.219798
-2.016642, 1.641394, -0.980278, -0.136713
9.451733, -2.675647, 0.699160, -1.254626
3.002725, 3.509926, -0.254257, -0.133196
-3.546153, 3.746976, 0.711042, 0.020164
-7.434360, -3.966320, -0.517689, 0.551297
