rx, ry, vx, vy
10.033839, -10.160142, 1.133790, -1.380678
1.314621, 4.753456, -0.449577, 0.970852
9.953660, 6.497027, 0.809452, 0.722294
11.070670, -8.781750, 0.342299, 0.682609
-9.131660, -7.849976, -2.003882, 0.616056
2.797278, -1.220225, 1.188906, -1.362766
10.666291, 0.826529, 0.115974, -1.072026
-10.881068, 13.261797, -1.804678, 0.184111
-13.548594, 2.313780, -0.307841, 0.236804
7.827736, -1.427814, 0.240294, 1.720222
-6.876967, -12.063830, -0.955078, 0.158344
-11.438623, -7.397983, 0.340869, 0.797459
-6.287817, -7.947475, -0.769544, -1.393467
-7.376426, 1.421637, 0.840674, -0.263994
9.467330, -5.099819, -0.951959, -1.455985
0.584403, 12.778820, -0.303279, -2.600797
-10.286127, -5.920455, 0.082200, 0.255222
9.846616, -8.746517, -0.096803, -0.026261
-0.252364, 6.755160, 1.148127, -0.923680
-4.386515, 1.420722, 0.174656, 0.655910
12.480188, -2.602982, 0.196467, 0.974778
-3.682298, -2.914704, 0.537638, 0.605432
-11.561038, 6.479435, 0.072714, -0.319061
-6.264284, -3.816455, 0.802626, 0.207476
1.274566, -13.726596, 0.684671, 1.500443
6.757778, 8.487436, -0.077148, 0.467218
4.903108, -4.982606, 0.093471, 0.493907
-3.759447, -4.418148, -0.935285, 0.382484
13.442139, -6.470902, 0.403860, -1.390273
13.007871, -2.084482, 0.654290, 1.195970
10.541341, -7.304705, -0.596724, -0.739780
-11.220065, -5.684727, 0.411703, -1.618054
7.088427, 9.369212, 0.853700, 2.267862
-2.063866, -0.442378, -1.908930, 0.419800
-6.915923, 9.150741, -0.350933, 0.202178
13.976228, -8.335786, 1.526211, 0.731381
4.075294, -12.816716, -0.090537, -1.927524
14.074018, 12.770173, -0.436531, 0.658310
-13.681085, 9.383291, -0.795876, -1.371516
0.843259, 13.430909, 0.180011, 0.738741
4.396954, -9.658886, 0.832488, 0.844556
6.550788, -9.551564, -0.539866, 0.343593
4.403710, 4.350291, -0.265178, -0.338199
-2.844216, -13.529293, 0.146299, -0.864393
5.356480, -0.423899, 0.276944, 1.293588
-11.801571, -8.075387, 0.795223, 1.214879
-0.363625, 4.898874, 0.272771, -0.538126
9.788144, 8.036113, -0.777963, -1.196214
8.081220, -10.203490, -0.675179, -1.721259
-12.247463, 6.672949, 0.259148, -0.814067
3.090691, -12.332025, 1.333364, 0.587568
-13.673410, 1.194331, -0.599228, -0.371647
7.292495, 0.981617, -2.138143, 0.704939
6.405257, 14.055735, 0.062899, -0.957962
-5.903257, 6.614227, 0.191473, -0.858044
4.623645, 4.889281, -0.451624, -0.676666
2.833603, -9.039874, 0.071615, -0.061521
-9.529164, 0.995363, -0.446134, 0.355376
14.120655, -13.067281, -1.163955, 0.913745
13.037750, -12.843457, 0.113415, 0.010466
11.416319, 1.394626, -0.815009, 0.254056
-8.135263, 8.249504, 0.058316, -1.431964
6.690353, 10.884916, 1.957274, 0.608072
11.712495, -13.864410, 0.241707, -0.451339
-4.840562, 10.102029, -0.050150, -0.577071
8.857017, 2.688609, -0.322036, 1.006828
-7.031056, -1.456506, 0.286572, 0.026464
-3.285501, -9.423504, 1.070673, 1.456384
12.051903, 10.164357, 1.098366, 0.078672
-12.378893, 5.527100, -0.665699, 0.977645
2.927790, -7.525925, -0.075868, -0.694624
11.244551, 11.921257, 0.317229, 0.515770
1.550814, -10.134649, -0.287886, 0.340539
-3.497501, -2.859554, 0.029922, 1.192829
0.969744, 9.957682, 0.200240, -0.219798
-1.036364, 1.778107, -0.980278, -0.136713
8.752573, -1.421021, 0.699160, -1.254626
3.256983, 3.643122, -0.254257, -0.133196
-4.257195, 3.726812, 0.711042, 0.020164
-6.916670, -4.517617, -0.517689, 0.551297
