rx, ry, vx, vy
5.498678, -4.637429, 1.133790, -1.380678
3.112927, 0.870050, -0.449577, 0.970852
6.715852, 3.607850, 0.809452, 0.722294
9.701472, -11.512187, 0.342299, 0.682609
-1.116131, -10.314198, -2.003882, 0.616056
-1.958346, 4.230839, 1.188906, -1.362766
10.202396, 5.114634, 0.115974, -1.072026
-3.662354, 12.525352, -1.804678, 0.184111
-12.317232, 1.366566, -0.307841, 0.236804
6.866559, -8.308702, 0.240294, 1.720222
-3.056656, -12.697208, -0.955078, 0.158344
-12.802099, -10.587820, 0.340869, 0.797459
-3.209639, -2.373609, -0.769544, -1.393467
-10.739122, 2.477613, 0.840674, -0.263994
13.275168, 0.724122, -0.951959, -1.455985
1.797520, -5.102264, -0.303279, -2.600797
-10.614928, -6.941345, 0.082200, 0.255222
10.233827, -8.641473, -0.096803, -0.026261
-4.844871, 10.449882, 1.148127, -0.923680
-5.085140, -1.202919, 0.174656, 0.655910
11.694318, -6.502094, 0.196467, 0.974778
-5.832851, -5.336433, 0.537638, 0.605432
-11.851895, 7.755680, 0.072714, -0.319061
-9.474786, -4.646359, 0.802626, 0.207476
-1.464119, 8.555902, 0.684671, 1.500443
7.066368, 6.618565, -0.077148, 0.467218
4.529223, -6.958233, 0.093471, 0.493907
-0.018308, -5.948083, -0.935285, 0.382484
-13.654642, -3.765569, -0.652156, -0.266968
7.449490, -4.457140, 1.753539, 0.276338
13.066525, -3.901047, -0.639957, -0.943453
-12.866876, 0.787489, 0.411703, -1.618054
3.673629, 0.297763, 0.853700, 2.267862
5.571855, -2.121578, -1.908930, 0.419800
-5.512191, 8.342031, -0.350933, 0.202178
7.871383, -11.261310, 1.526211, 0.731381
4.437441, -5.106619, -0.090537, -1.927524
-14.077821, 10.881425, 0.144418, 0.338943
-8.883887, 14.124862, -1.376826, -1.052148
0.123215, 10.475947, 0.180011, 0.738741
1.113042, -13.033362, 0.820394, 0.843560
8.664213, -10.929683, -0.527772, 0.344589
5.464423, 5.703086, -0.265178, -0.338199
-3.429414, -10.071721, 0.146299, -0.864393
4.248705, -5.598251, 0.276944, 1.293588
13.301806, -12.934904, 0.795223, 1.214879
-1.454710, 7.051379, 0.272771, -0.538126
12.899994, 12.820970, -0.777963, -1.196214
10.781936, -3.318452, -0.675179, -1.721259
-13.284054, 9.929218, 0.259148, -0.814067
-2.242766, 13.601976, 1.333364, 0.587568
-11.276498, 2.680917, -0.599228, -0.371647
-12.439206, -1.838138, -2.138143, 0.704939
6.153661, -10.396687, 0.062899, -0.957962
-6.669150, 10.046403, 0.191473, -0.858044
6.430140, 7.595945, -0.451624, -0.676666
2.547143, -8.793789, 0.071615, -0.061521
-7.744627, -0.426140, -0.446134, 0.355376
-11.142939, 12.124779, -0.710998, 0.752894
-14.065042, -13.448091, -0.339541, 0.171317
-13.607916, 0.378403, -0.815009, 0.254056
-8.368525, 13.977360, 0.058316, -1.431964
-1.138742, 8.452629, 1.957274, 0.608072
10.745665, -12.059054, 0.241707, -0.451339
-4.639961, 12.410314, -0.050150, -0.577071
10.145159, -1.338704, -0.322036, 1.006828
-8.177342, -1.562362, 0.286572, 0.026464
-7.568195, 13.035233, 1.070673, 1.456384
7.658439, 9.849670, 1.098366, 0.078672
-9.716097, 1.616519, -0.665699, 0.977645
3.231261, -4.747431, -0.075868, -0.694624
9.975634, 9.858175, 0.317229, 0.515770
2.702360, -11.496807, -0.287886, 0.340539
-3.617190, -7.630870, 0.029922, 1.192829
0.168782, 10.836875, 0.200240, -0.219798
2.884747, 2.324959, -0.980278, -0.136713
5.947086, 3.601792, 0.741382, -1.272575
4.282858, 4.171596, -0.296479, -0.115247
-7.101361, 3.646155, 0.711042, 0.020164
-4.845913, -6.722805, -0.517689, 0.551297
