rx, ry, vx, vy
3.875478, -4.566131, 0.484435, -0.570766
3.494067, 5.487212, -0.393050, 0.880308
-11.015518, -6.277515, -0.213067, -0.010039
-5.643594, 3.558175, -1.053420, 1.767224
9.960778, 4.868797, -0.463887, 0.569877
-0.374603, -27.072861, 0.075884, -2.581520
-6.494035, -3.539761, 0.285721, 0.106292
-7.139586, 22.043567, -0.027869, 1.130478
-20.169084, -0.565014, -1.103665, -0.840286
-14.899921, 4.748654, -1.456334, -0.456375
2.971777, 5.251222, 0.317178, -0.279748
0.213668, 4.869801, 1.722722, 0.522987
14.085806, -12.401249, 0.169425, 0.129684
28.139858, 7.601252, 1.791051, 0.299503
10.784158, -5.232608, 1.179981, 0.231096
30.289608, -15.532199, 3.353312, -0.259724
5.148451, -11.732434, 0.460484, -1.366404
-8.734647, 13.492886, -0.095413, 1.149402
-12.895261, -8.569789, 0.064786, -0.499756
-7.879177, -6.390308, -0.251544, -0.145409
4.406436, 14.263459, -0.984844, 0.196404
7.999325, 6.365440, 0.410922, 0.204389
-24.386216, 22.045219, -1.687178, 1.308539
-12.260066, -14.197816, -1.021046, -0.750684
0.724796, -17.959623, -0.201936, -1.252206
-9.445369, 15.724576, 0.362647, 0.582130
-3.883500, -0.972606, -0.935130, -1.082273
-2.983026, 16.914913, 0.392317, 0.742641
6.202312, -5.282859, -0.355249, 0.279886
-18.825609, 26.878856, -0.592172, 1.759502
8.203939, 3.655461, 0.234073, 1.025104
1.721987, -14.797487, -0.586717, -0.593447
-1.964423, -10.746933, 0.467518, -1.435773
24.405491, 5.044121, 1.322090, 1.260755
-6.561566, 3.362278, -0.131355, -0.852157
10.755721, -15.108878, -0.340836, -0.749590
-3.081250, 7.279003, -1.405964, 1.049663
19.072077, -3.043917, 1.362073, -0.998338
-4.382836, -12.194950, -1.020264, -1.500621
-6.861944, 15.386851, -0.135681, 1.029252
-12.838079, 9.846370, -0.292480, 0.223260
12.414308, -8.593433, -0.013522, -0.130650
-9.087075, 4.897924, -0.203280, 0.486821
-4.036271, 11.975711, -0.211453, 0.027866
-13.311027, 4.182566, 0.083542, -0.184623
-1.849709, -0.427687, 0.359264, -0.217726
6.789278, 9.941042, 0.251228, 0.103431
9.912231, -9.275665, 0.246641, 0.078439
-1.698269, -5.093796, -0.094469, -0.215641
-8.096058, 3.072836, -0.329577, 0.034922
-3.328198, -8.363937, 0.398562, 0.042524
1.879205, 1.941627, 0.054047, -0.471135
-6.570384, -6.474255, -0.032561, 0.113900
-13.193495, -4.368420, -0.286140, 0.184094
12.331312, -11.938647, 0.010962, -0.164661
-1.473870, -11.607952, 0.426492, -0.223493
3.839762, -3.645453, 0.180205, 0.070899
2.632618, -3.907436, -0.472304, -0.152920
0.929769, -8.548393, 0.172661, 0.055095
-11.504915, 5.628219, -0.080237, 0.316451
-5.067115, -14.649667, -0.152593, -0.239726
4.168832, -10.238049, 0.343259, 0.475587
7.560605, -1.937988, -0.292442, 0.541441
-0.575148, -3.885329, 0.163185, -0.113437
-0.557756, 3.434313, -0.073898, 0.049468
-7.508156, -1.820220, 0.251275, 0.201806
5.229979, -17.603556, 0.134485, -0.620993
-13.883925, 7.944911, -0.010691, -0.165364
-7.195316, 2.829154, 0.262684, -0.153270
-11.981302, 5.751623, 0.067118, 0.269822
11.909544, 6.162414, 0.278549, -0.011902
-5.365819, -4.488766, -0.331456, -0.454769
-0.345291, 13.001292, -0.259680, 0.111575
7.129617, -0.726351, -0.163456, -0.321202
3.369183, 2.269423, -0.081959, 0.174836
-13.543877, 14.296759, -0.260612, 0.104327
6.911676, 7.234419, -0.230251, -0.030257
6.051264, 8.725773, 0.014150, -0.078150
-2.527373, -0.552143, 0.058085, 0.348878
-3.054721, -11.485632, 0.116671, -0.065522
