rx, ry, vx, vy
0.000000, 0.000000, 0.484435, -0.570766
6.638467, -1.555254, -0.393050, 0.880308
-9.310985, -6.197203, -0.213067, -0.010039
2.783770, -10.579614, -1.053420, 1.767224
13.671877, 0.309784, -0.463887, 0.569877
-0.981677, -6.420703, 0.075884, -2.581520
-8.779802, -4.390096, 0.285721, 0.106292
-6.916631, 12.999744, -0.027869, 1.130478
-11.339764, 6.157271, -1.103665, -0.840286
-3.249252, 8.399652, -1.456334, -0.456375
0.418337, 7.486776, 0.319196, -0.279442
-13.552090, 0.688340, 1.720703, 0.522680
12.730407, -13.438723, 0.169425, 0.129684
13.811449, 5.205225, 1.791051, 0.299503
1.344306, -7.081376, 1.179981, 0.231096
3.463114, -13.454405, 3.353312, -0.259724
1.464575, -0.801200, 0.460484, -1.366404
-7.971343, 4.297672, -0.095413, 1.149402
-13.413551, -4.571743, 0.064786, -0.499756
-5.866825, -5.227038, -0.251544, -0.145409
12.285185, 12.692223, -0.984844, 0.196404
4.711946, 4.730327, 0.410922, 0.204389
-10.888794, 11.576904, -1.687178, 1.308539
-4.091697, -8.192348, -1.021046, -0.750684
2.340284, -7.941978, -0.201936, -1.252206
-12.346542, 11.067538, 0.362647, 0.582130
3.597540, 7.685580, -0.935130, -1.082273
-6.121560, 10.973788, 0.392317, 0.742641
9.044302, -7.521943, -0.355249, 0.279886
-14.088234, 12.802842, -0.592172, 1.759502
6.331352, -4.545371, 0.234073, 1.025104
6.415723, -10.049912, -0.586717, -0.593447
-5.704566, 0.739252, 0.467518, -1.435773
13.828774, -5.041921, 1.322090, 1.260755
-5.510728, 10.179534, -0.131355, -0.852157
13.482406, -9.112160, -0.340836, -0.749590
8.166459, -1.118302, -1.405964, 1.049663
8.175492, 4.942784, 1.362073, -0.998338
3.779273, -0.189979, -1.020264, -1.500621
-5.776493, 7.152836, -0.135681, 1.029252
-10.498238, 8.060292, -0.292480, 0.223260
12.522487, -7.548230, -0.013522, -0.130650
-7.460831, 1.003360, -0.203280, 0.486821
-2.344643, 11.752782, -0.211453, 0.027866
-13.979360, 5.659546, 0.083542, -0.184623
-4.723821, 1.314120, 0.359264, -0.217726
4.779454, 9.113594, 0.251228, 0.103431
7.939100, -9.903181, 0.246641, 0.078439
-0.942514, -3.368664, -0.094469, -0.215641
-5.459445, 2.793461, -0.329577, 0.034922
-6.516691, -8.704127, 0.398562, 0.042524
1.446826, 5.710708, 0.054047, -0.471135
-6.309895, -7.385458, -0.032561, 0.113900
-10.904378, -5.841172, -0.286140, 0.184094
12.243618, -10.621359, 0.010962, -0.164661
-4.885804, -9.820006, 0.426492, -0.223493
7.024112, -3.383166, -0.426730, -0.038525
1.785058, -3.513554, 0.134632, -0.043496
-0.451517, -8.989151, 0.172661, 0.055095
-10.863017, 3.096613, -0.080237, 0.316451
-3.846371, -12.731860, -0.152593, -0.239726
1.422759, -14.042746, 0.343259, 0.475587
9.900141, -6.269515, -0.292442, 0.541441
-1.880629, -2.977831, 0.163185, -0.113437
0.033432, 3.038573, -0.073898, 0.049468
-9.518352, -3.434672, 0.251275, 0.201806
4.154102, -12.635615, 0.134485, -0.620993
-13.798393, 9.267819, -0.010691, -0.165364
-9.296790, 4.055313, 0.262684, -0.153270
-12.518245, 3.593044, 0.067118, 0.269822
9.681153, 6.257632, 0.278549, -0.011902
-2.714170, -0.850618, -0.331456, -0.454769
1.732151, 12.108696, -0.259680, 0.111575
8.437261, 1.843267, -0.163456, -0.321202
4.024858, 0.870734, -0.081959, 0.174836
-11.458982, 13.462143, -0.260612, 0.104327
8.577166, 7.706821, -0.199316, -0.067445
6.114582, 9.120629, -0.016785, -0.040962
-2.992052, -3.343168, 0.058085, 0.348878
-3.988089, -10.961452, 0.116671, -0.065522
