rx, ry, vx, vy
1.453304, -1.712299, 0.484435, -0.570766
5.459317, 1.085671, -0.393050, 0.880308
-9.950185, -6.227320, -0.213067, -0.010039
-0.376492, -5.277943, -1.053420, 1.767224
12.280215, 2.019414, -0.463887, 0.569877
-0.754024, -14.165263, 0.075884, -2.581520
-7.922639, -4.071220, 0.285721, 0.106292
-7.000240, 16.391178, -0.027869, 1.130478
-14.650759, 3.636414, -1.103665, -0.840286
-7.618253, 7.030528, -1.456334, -0.456375
1.375926, 6.648451, 0.319196, -0.279442
-8.389980, 2.256380, 1.720703, 0.522680
13.238681, -13.049670, 0.169425, 0.129684
19.184602, 6.103735, 1.791051, 0.299503
4.884251, -6.388088, 1.179981, 0.231096
13.523049, -14.233578, 3.353312, -0.259724
2.846028, -4.900412, 0.460484, -1.366404
-8.257582, 7.745877, -0.095413, 1.149402
-13.219192, -6.071010, 0.064786, -0.499756
-6.621457, -5.663265, -0.251544, -0.145409
9.330654, 13.281437, -0.984844, 0.196404
5.944713, 5.343494, 0.410922, 0.204389
-15.950327, 15.502522, -1.687178, 1.308539
-7.154835, -10.444398, -1.021046, -0.750684
1.734476, -11.698595, -0.201936, -1.252206
-11.258602, 12.813927, 0.362647, 0.582130
0.792150, 4.438761, -0.935130, -1.082273
-4.944610, 13.201710, 0.392317, 0.742641
7.978556, -6.682286, -0.355249, 0.279886
-15.864750, 18.081348, -0.592172, 1.759502
7.033572, -1.470059, 0.234073, 1.025104
4.655572, -11.830253, -0.586717, -0.593447
-4.302012, -3.568067, 0.467518, -1.435773
17.795043, -1.259655, 1.322090, 1.260755
-5.904792, 7.623063, -0.131355, -0.852157
12.459899, -11.360929, -0.340836, -0.749590
3.948568, 2.030687, -1.405964, 1.049663
12.261712, 1.947771, 1.362073, -0.998338
0.718482, -4.691843, -1.020264, -1.500621
-6.183537, 10.240592, -0.135681, 1.029252
-11.375679, 8.730071, -0.292480, 0.223260
12.481920, -7.940181, -0.013522, -0.130650
-8.070673, 2.463821, -0.203280, 0.486821
-2.979004, 11.836381, -0.211453, 0.027866
-13.728735, 5.105678, 0.083542, -0.184623
-3.646029, 0.660943, 0.359264, -0.217726
5.533138, 9.423887, 0.251228, 0.103431
8.679024, -9.667862, 0.246641, 0.078439
-1.225922, -4.015589, -0.094469, -0.215641
-6.448175, 2.898227, -0.329577, 0.034922
-5.321006, -8.576556, 0.398562, 0.042524
1.608968, 4.297303, 0.054047, -0.471135
-6.407578, -7.043757, -0.032561, 0.113900
-11.762797, -5.288890, -0.286140, 0.184094
12.276503, -11.115342, 0.010962, -0.164661
-3.606329, -10.490485, 0.426492, -0.223493
5.743921, -3.498742, -0.426730, -0.038525
2.188953, -3.644041, 0.134632, -0.043496
0.066465, -8.823867, 0.172661, 0.055095
-11.103729, 4.045965, -0.080237, 0.316451
-4.304150, -13.451037, -0.152593, -0.239726
2.452537, -12.615985, 0.343259, 0.475587
9.022815, -4.645192, -0.292442, 0.541441
-1.391074, -3.318143, 0.163185, -0.113437
-0.188263, 3.186976, -0.073898, 0.049468
-8.764528, -2.829252, 0.251275, 0.201806
4.557556, -14.498593, 0.134485, -0.620993
-13.830468, 8.771729, -0.010691, -0.165364
-8.508737, 3.595503, 0.262684, -0.153270
-12.316891, 4.402511, 0.067118, 0.269822
10.516800, 6.221925, 0.278549, -0.011902
-3.708538, -2.214924, -0.331456, -0.454769
0.953110, 12.443420, -0.259680, 0.111575
7.946894, 0.879660, -0.163456, -0.321202
3.778979, 1.395242, -0.081959, 0.174836
-12.240818, 13.775124, -0.260612, 0.104327
7.974690, 7.507410, -0.202945, -0.064957
6.068755, 8.994817, -0.013157, -0.043451
-2.817798, -2.296534, 0.058085, 0.348878
-3.638076, -11.158020, 0.116671, -0.065522
