rx, ry, vx, vy
0.968870, -1.141533, 0.484435, -0.570766
5.852367, 0.205363, -0.393050, 0.880308
-9.737118, -6.217281, -0.213067, -0.010039
0.676929, -7.045167, -1.053420, 1.767224
12.744102, 1.449538, -0.463887, 0.569877
-0.829908, -11.583743, 0.075884, -2.581520
-8.208360, -4.177512, 0.285721, 0.106292
-6.972370, 15.260700, -0.027869, 1.130478
-13.547094, 4.476700, -1.103665, -0.840286
-6.161919, 7.486903, -1.456334, -0.456375
1.056730, 6.927893, 0.319196, -0.279442
-10.110683, 1.733700, 1.720703, 0.522680
13.069257, -13.179354, 0.169425, 0.129684
17.393551, 5.804232, 1.791051, 0.299503
3.704269, -6.619184, 1.179981, 0.231096
10.169737, -13.973854, 3.353312, -0.259724
2.385544, -3.534008, 0.460484, -1.366404
-8.162169, 6.596475, -0.095413, 1.149402
-13.283978, -5.571255, 0.064786, -0.499756
-6.369913, -5.517856, -0.251544, -0.145409
10.315497, 13.085032, -0.984844, 0.196404
5.533790, 5.139105, 0.410922, 0.204389
-14.263150, 14.193983, -1.687178, 1.308539
-6.133789, -9.693715, -1.021046, -0.750684
1.936412, -10.446389, -0.201936, -1.252206
-11.621249, 12.231797, 0.362647, 0.582130
1.727280, 5.521034, -0.935130, -1.082273
-5.336927, 12.459069, 0.392317, 0.742641
8.333805, -6.962172, -0.355249, 0.279886
-15.272578, 16.321846, -0.592172, 1.759502
6.799498, -2.495163, 0.234073, 1.025104
5.242289, -11.236806, -0.586717, -0.593447
-4.769530, -2.132294, 0.467518, -1.435773
16.472953, -2.520410, 1.322090, 1.260755
-5.773438, 8.475220, -0.131355, -0.852157
12.800735, -10.611340, -0.340836, -0.749590
5.354532, 0.981024, -1.405964, 1.049663
10.899638, 2.946109, 1.362073, -0.998338
1.738746, -3.191222, -1.020264, -1.500621
-6.047856, 9.211340, -0.135681, 1.029252
-11.083199, 8.506811, -0.292480, 0.223260
12.495442, -7.809531, -0.013522, -0.130650
-7.867392, 1.977001, -0.203280, 0.486821
-2.767550, 11.808514, -0.211453, 0.027866
-13.812277, 5.290301, 0.083542, -0.184623
-4.005293, 0.878669, 0.359264, -0.217726
5.281910, 9.320456, 0.251228, 0.103431
8.432383, -9.746302, 0.246641, 0.078439
-1.131453, -3.799947, -0.094469, -0.215641
-6.118599, 2.863305, -0.329577, 0.034922
-5.719568, -8.619079, 0.398562, 0.042524
1.554921, 4.768438, 0.054047, -0.471135
-6.375017, -7.157657, -0.032561, 0.113900
-11.476657, -5.472984, -0.286140, 0.184094
12.265542, -10.950681, 0.010962, -0.164661
-4.032820, -10.266992, 0.426492, -0.223493
6.170651, -3.460217, -0.426730, -0.038525
2.054322, -3.600545, 0.134632, -0.043496
-0.106196, -8.878962, 0.172661, 0.055095
-11.023492, 3.729514, -0.080237, 0.316451
-4.151557, -13.211311, -0.152593, -0.239726
2.109277, -13.091572, 0.343259, 0.475587
9.315257, -5.186633, -0.292442, 0.541441
-1.554259, -3.204706, 0.163185, -0.113437
-0.114365, 3.137508, -0.073898, 0.049468
-9.015803, -3.031059, 0.251275, 0.201806
4.423071, -13.877601, 0.134485, -0.620993
-13.819776, 8.937092, -0.010691, -0.165364
-8.771422, 3.748773, 0.262684, -0.153270
-12.384009, 4.132689, 0.067118, 0.269822
10.238251, 6.233827, 0.278549, -0.011902
-3.377082, -1.760155, -0.331456, -0.454769
1.212790, 12.331845, -0.259680, 0.111575
8.110350, 1.200862, -0.163456, -0.321202
3.860939, 1.220406, -0.081959, 0.174836
-11.980206, 13.670797, -0.260612, 0.104327
8.176768, 7.573020, -0.201305, -0.066171
6.082778, 9.037615, -0.014796, -0.042236
-2.875882, -2.645412, 0.058085, 0.348878
-3.754747, -11.092497, 0.116671, -0.065522
