Ra, Rb
3.790373, 0.307830
3.794589, 0.308001
3.798805, 0.308172
3.803021, 0.308343
3.807237, 0.308514
3.811454, 0.308685
3.815670, 0.308856
3.819886, 0.309026
3.824102, 0.309197
3.828319, 0.309367
3.832535, 0.309537
3.836751, 0.309708
3.840967, 0.309878
3.845183, 0.310048
3.849400, 0.310218
3.853616, 0.310387
3.857832, 0.310557
3.862048, 0.310727
3.866264, 0.310896
3.870481, 0.311066
3.874697, 0.311235
3.878913, 0.311405
3.883129, 0.311574
3.887345, 0.311743
3.891562, 0.311912
3.895778, 0.312081
3.899994, 0.312250
3.904210, 0.312418
3.908427, 0.312587
3.912643, 0.312756
3.916859, 0.312924
3.921075, 0.313092
3.925291, 0.313261
3.929508, 0.313429
3.933724, 0.313597
3.937940, 0.313765
3.942156, 0.313933
3.946372, 0.314101
3.950589, 0.314269
3.954805, 0.314436
3.959021, 0.314604
3.963237, 0.314771
3.967453, 0.314939
3.971670, 0.315106
3.975886, 0.315273
3.980102, 0.315440
3.984318, 0.315607
3.988534, 0.315774
3.992751, 0.315941
3.996967, 0.316108
4.001183, 0.316275
4.005399, 0.316441
4.009616, 0.316608
4.013832, 0.316774
4.018048, 0.316940
4.022264, 0.317107
4.026480, 0.317273
4.030697, 0.317439
4.034913, 0.317605
4.039129, 0.317771
4.043345, 0.317937
4.047561, 0.318102
4.051778, 0.318268
4.055994, 0.318433
4.060210, 0.318599
4.064426, 0.318764
4.068642, 0.318930
4.072859, 0.319095
4.077075, 0.319260
4.081291, 0.319425
4.085507, 0.319590
4.089724, 0.319755
4.093940, 0.319920
4.098156, 0.320084
4.102372, 0.320249
4.106588, 0.320413
4.110805, 0.320578
4.115021, 0.320742
4.119237, 0.320906
4.123453, 0.321071
4.127669, 0.321235
4.131886, 0.321399
4.136102, 0.321563
4.140318, 0.321727
4.144534, 0.321890
4.148750, 0.322054
4.152967, 0.322218
4.157183, 0.322381
4.161399, 0.322545
4.165615, 0.322708
4.169832, 0.322871
4.174048, 0.323034
4.178264, 0.323197
4.182480, 0.323360
4.186696, 0.323523
4.190913, 0.323686
4.195129, 0.323849
4.199345, 0.324012
4.203561, 0.324174
4.207777, 0.324337
4.211994, 0.324499
4.216210, 0.324662
4.220426, 0.324824
4.224642, 0.324986
4.228858, 0.325148
4.233075, 0.325310
4.237291, 0.325472
4.241507, 0.325634
4.245723, 0.325796
4.249940, 0.325958
4.254156, 0.326119
4.258372, 0.326281
4.262588, 0.326442
4.266804, 0.326604
4.271021, 0.326765
4.275237, 0.326926
4.279453, 0.327088
4.283669, 0.327249
4.287885, 0.327410
4.292102, 0.327571
4.296318, 0.327732
4.300534, 0.327892
4.304750, 0.328053
4.308966, 0.328214
4.313183, 0.328374
4.317399, 0.328535
4.321615, 0.328695
4.325831, 0.328855
4.330047, 0.329015
4.334264, 0.329176
4.338480, 0.329336
4.342696, 0.329496
4.346912, 0.329656
4.351129, 0.329815
4.355345, 0.329975
4.359561, 0.330135
4.363777, 0.330294
4.367993, 0.330454
4.372210, 0.330613
4.376426, 0.330773
4.380642, 0.330932
4.384858, 0.331091
4.389074, 0.331250
4.393291, 0.331410
4.397507, 0.331569
4.401723, 0.331727
4.405939, 0.331886
4.410155, 0.332045
4.414372, 0.332204
4.418588, 0.332362
4.422804, 0.332521
4.427020, 0.332679
4.431237, 0.332838
4.435453, 0.332996
4.439669, 0.333154
4.443885, 0.333312
4.448101, 0.333470
4.452318, 0.333628
4.456534, 0.333786
4.460750, 0.333944
4.464966, 0.334102
4.469182, 0.334260
4.473399, 0.334417
4.477615, 0.334575
4.481831, 0.334732
4.486047, 0.334890
4.490263, 0.335047
4.494480, 0.335204
4.498696, 0.335362
4.502912, 0.335519
4.507128, 0.335676
4.511345, 0.335833
4.515561, 0.335990
4.519777, 0.336146
4.523993, 0.336303
4.528209, 0.336460
4.532426, 0.336616
4.536642, 0.336773
4.540858, 0.336929
4.545074, 0.337086
4.549290, 0.337242
4.553507, 0.337398
4.557723, 0.337555
4.561939, 0.337711
4.566155, 0.337867
4.570371, 0.338023
4.574588, 0.338178
4.578804, 0.338334
4.583020, 0.338490
4.587236, 0.338646
4.591453, 0.338801
4.595669, 0.338957
4.599885, 0.339112
4.604101, 0.339268
4.608317, 0.339423
4.612534, 0.339578
4.616750, 0.339733
4.620966, 0.339888
4.625182, 0.340043
4.629398, 0.340198
4.633615, 0.340353
4.637831, 0.340508
4.642047, 0.340663
4.646263, 0.340818
4.650479, 0.340972
4.654696, 0.341127
4.658912, 0.341281
4.663128, 0.341436
4.667344, 0.341590
4.671560, 0.341744
4.675777, 0.341898
4.679993, 0.342052
4.684209, 0.342206
4.688425, 0.342360
4.692642, 0.342514
4.696858, 0.342668
4.701074, 0.342822
4.705290, 0.342976
4.709506, 0.343129
4.713723, 0.343283
4.717939, 0.343436
4.722155, 0.343590
4.726371, 0.343743
4.730587, 0.343896
4.734804, 0.344050
4.739020, 0.344203
4.743236, 0.344356
4.747452, 0.344509
4.751668, 0.344662
4.755885, 0.344815
4.760101, 0.344967
4.764317, 0.345120
4.768533, 0.345273
4.772750, 0.345425
4.776966, 0.345578
4.781182, 0.345730
4.785398, 0.345883
4.789614, 0.346035
